meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1268,9912,10,5,2025-09-07T13:32:09.422000+00:00,14
1268,9912,14,5,2025-09-07T13:32:17.487000+00:00,15
1268,9912,30,5,2025-09-07T13:32:28.587000+00:00,16
1268,9912,5,30,2025-09-07T13:34:06.088000+00:00,16
1268,9912,5,14,2025-09-07T13:37:39.419000+00:00,15
1268,9912,30,14,2025-09-07T13:37:41.028000+00:00,16
1268,9912,87,14,2025-09-07T13:37:41.497000+00:00,17
1268,9912,22,14,2025-09-07T13:37:41.997000+00:00,18
1268,9912,23,55,2025-09-07T13:37:58.419000+00:00,8
1268,9912,55,23,2025-09-07T13:37:58.434000+00:00,8
1268,9912,23,55,2025-09-07T13:38:01.591000+00:00,8
1268,9912,87,30,2025-09-07T13:38:06.887000+00:00,16
1268,9912,22,30,2025-09-07T13:40:56.445000+00:00,17
1268,9912,30,22,2025-09-07T13:41:21.211000+00:00,17
1268,9912,44,63,2025-09-07T13:41:28.242000+00:00,5
1268,9912,12,63,2025-09-07T13:41:42.852000+00:00,6
1268,9912,22,30,2025-09-07T13:41:43.227000+00:00,17
1268,9912,23,63,2025-09-07T13:41:46.102000+00:00,7
1268,9912,55,63,2025-09-07T13:41:47.602000+00:00,8
1268,9912,31,63,2025-09-07T13:41:48.383000+00:00,9
1268,9912,18,63,2025-09-07T13:41:49.195000+00:00,10
1268,9912,6,63,2025-09-07T13:41:50.477000+00:00,11
1268,9912,23,12,2025-09-07T13:43:04.844000+00:00,6
1268,9912,55,12,2025-09-07T13:43:06.635000+00:00,7
1268,9912,12,55,2025-09-07T13:43:06.729000+00:00,7
1268,9912,55,12,2025-09-07T13:43:11.167000+00:00,7
1268,9912,31,12,2025-09-07T13:43:12.135000+00:00,8
1268,9912,18,12,2025-09-07T13:43:13.089000+00:00,9
1268,9912,6,12,2025-09-07T13:43:14.167000+00:00,10
1268,9912,63,12,2025-09-07T13:43:20.026000+00:00,11
1268,9912,43,12,2025-09-07T13:43:21.839000+00:00,12
1268,9912,10,12,2025-09-07T13:43:22.651000+00:00,13
1268,9912,10,43,2025-09-07T13:45:12.966000+00:00,12
1268,9912,31,55,2025-09-07T13:45:54.917000+00:00,7
1268,9912,18,55,2025-09-07T13:45:55.852000+00:00,8
1268,9912,6,55,2025-09-07T13:45:56.808000+00:00,9
1268,9912,63,55,2025-09-07T13:46:04.989000+00:00,10
1268,9912,10,55,2025-09-07T13:46:10.417000+00:00,11
1268,9912,43,55,2025-09-07T13:46:11.344000+00:00,12
1268,9912,12,55,2025-09-07T13:46:17.389000+00:00,13
1268,9912,5,55,2025-09-07T13:46:19.115000+00:00,14
1268,9912,87,55,2025-09-07T13:46:25.100000+00:00,15
1268,9912,63,6,2025-09-07T13:48:45.869000+00:00,9
1268,9912,10,6,2025-09-07T13:48:58.038000+00:00,10
1268,9912,43,6,2025-09-07T13:48:59.931000+00:00,11
1268,9912,12,6,2025-09-07T13:49:02.798000+00:00,12
1268,9912,5,6,2025-09-07T13:49:05.136000+00:00,13
1268,9912,87,6,2025-09-07T13:49:07.440000+00:00,14
1268,9912,55,6,2025-09-07T13:49:09.284000+00:00,15
1268,9912,44,16,2025-09-07T13:49:52.513000+00:00,4
1268,9912,23,16,2025-09-07T13:50:08.857000+00:00,5
1268,9912,12,43,2025-09-07T13:50:20.970000+00:00,11
1268,9912,5,43,2025-09-07T13:50:23.908000+00:00,12
1268,9912,43,5,2025-09-07T13:50:24.548000+00:00,12
1268,9912,5,43,2025-09-07T13:50:28.408000+00:00,12
1268,9912,87,43,2025-09-07T13:50:30.486000+00:00,13
1268,9912,55,43,2025-09-07T13:50:31.814000+00:00,14
1268,9912,6,43,2025-09-07T13:50:36.048000+00:00,15
1268,9912,22,43,2025-09-07T13:50:38.517000+00:00,16
1268,9912,30,43,2025-09-07T13:50:39.423000+00:00,17
1268,9912,63,18,2025-09-07T13:51:39.038000+00:00,8
1268,9912,63,31,2025-09-07T13:53:01.885000+00:00,7
1268,9912,4,1,2025-09-07T13:54:56.565000+00:00,1
1268,9912,1,4,2025-09-07T13:54:56.719000+00:00,1
1268,9912,4,1,2025-09-07T13:55:01.077000+00:00,1
1268,9912,81,1,2025-09-07T13:55:07.242000+00:00,2
