meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1256,10006,6,1,2025-04-06T05:36:54.785000+00:00,3
1256,10006,23,16,2025-04-06T05:36:57.754000+00:00,6
1256,10006,23,4,2025-04-06T05:36:57.754000+00:00,5
1256,10006,87,16,2025-04-06T05:37:01.129000+00:00,7
1256,10006,81,16,2025-04-06T05:37:03.019000+00:00,8
1256,10006,14,16,2025-04-06T05:37:07.316000+00:00,9
1256,10006,63,10,2025-04-06T05:38:01.926000+00:00,11
1256,10006,81,87,2025-04-06T05:38:02.004000+00:00,7
1256,10006,31,27,2025-04-06T05:38:45.817000+00:00,16
1256,10006,5,27,2025-04-06T05:38:52.973000+00:00,17
1256,10006,7,27,2025-04-06T05:39:12.552000+00:00,18
1256,10006,1,23,2025-04-06T05:40:07.583000+00:00,4
1256,10006,14,87,2025-04-06T05:40:09.443000+00:00,8
1256,10006,16,87,2025-04-06T05:40:13.818000+00:00,9
1256,10006,16,14,2025-04-06T05:40:13.818000+00:00,8
1256,10006,63,87,2025-04-06T05:40:15.146000+00:00,10
1256,10006,10,87,2025-04-06T05:40:17.662000+00:00,11
1256,10006,30,22,2025-04-06T05:40:21.505000+00:00,13
1256,10006,30,87,2025-04-06T05:40:21.505000+00:00,12
1256,10006,55,22,2025-04-06T05:40:22.099000+00:00,14
1256,10006,55,87,2025-04-06T05:40:22.099000+00:00,13
1256,10006,31,22,2025-04-06T05:40:24.458000+00:00,15
1256,10006,31,87,2025-04-06T05:40:24.458000+00:00,14
1256,10006,5,22,2025-04-06T05:40:27.115000+00:00,16
1256,10006,5,87,2025-04-06T05:40:27.115000+00:00,15
1256,10006,4,23,2025-04-06T05:41:36.006000+00:00,5
1256,10006,81,23,2025-04-06T05:41:37.787000+00:00,6
1256,10006,63,14,2025-04-06T05:41:45.100000+00:00,9
1256,10006,16,23,2025-04-06T05:41:47.131000+00:00,7
1256,10006,30,10,2025-04-06T05:41:55.756000+00:00,11
1256,10006,30,14,2025-04-06T05:41:55.756000+00:00,10
1256,10006,30,23,2025-04-06T05:41:55.756000+00:00,9
1256,10006,55,10,2025-04-06T05:41:56.663000+00:00,12
1256,10006,55,14,2025-04-06T05:41:56.663000+00:00,11
1256,10006,55,23,2025-04-06T05:41:56.663000+00:00,10
1256,10006,31,10,2025-04-06T05:41:58.694000+00:00,13
1256,10006,31,14,2025-04-06T05:41:58.694000+00:00,12
1256,10006,31,23,2025-04-06T05:41:58.694000+00:00,11
1256,10006,5,10,2025-04-06T05:42:00.881000+00:00,14
1256,10006,5,14,2025-04-06T05:42:00.881000+00:00,13
1256,10006,87,10,2025-04-06T05:42:08.719000+00:00,15
1256,10006,87,14,2025-04-06T05:42:08.719000+00:00,14
1256,10006,22,10,2025-04-06T05:42:17.233000+00:00,16
1256,10006,7,10,2025-04-06T05:42:22.456000+00:00,17
1256,10006,1,6,2025-04-06T05:43:05.945000+00:00,3
1256,10006,4,6,2025-04-06T05:43:12.757000+00:00,4
1256,10006,81,6,2025-04-06T05:43:14.632000+00:00,5
1256,10006,16,6,2025-04-06T05:43:19.820000+00:00,6
1256,10006,63,6,2025-04-06T05:43:22.460000+00:00,7
1256,10006,30,6,2025-04-06T05:43:32.132000+00:00,8
1256,10006,55,6,2025-04-06T05:43:33.039000+00:00,9
1256,10006,23,5,2025-04-06T05:46:44.743000+00:00,12
1256,10006,23,31,2025-04-06T05:48:22.578000+00:00,11
1256,10006,6,55,2025-04-06T05:49:53.288000+00:00,9
1256,10006,1,44,2025-04-06T05:50:48.008000+00:00,2
1256,10006,4,44,2025-04-06T05:50:49.492000+00:00,3
1256,10006,81,44,2025-04-06T05:50:55.851000+00:00,4
1256,10006,16,44,2025-04-06T05:51:01.523000+00:00,5
1256,10006,63,44,2025-04-06T05:51:04.820000+00:00,6
1256,10006,23,55,2025-04-06T05:51:08.727000+00:00,10
1256,10006,6,30,2025-04-06T05:52:16.687000+00:00,8
1256,10006,1,12,2025-04-06T05:52:24.258000+00:00,1
1256,10006,4,12,2025-04-06T05:52:25.743000+00:00,2
1256,10006,87,5,2025-04-06T05:52:26.383000+00:00,13
1256,10006,81,12,2025-04-06T05:52:27.883000+00:00,3
