meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1277,9947,27,63,2025-07-06T14:04:05.614000+00:00,14
1277,9947,10,14,2025-07-06T14:04:11.662000+00:00,5
1277,9947,22,31,2025-07-06T14:04:24.869000+00:00,11
1277,9947,22,30,2025-07-06T14:04:24.869000+00:00,10
1277,9947,18,31,2025-07-06T14:04:25.405000+00:00,12
1277,9947,18,30,2025-07-06T14:04:25.405000+00:00,11
1277,9947,27,31,2025-07-06T14:04:25.580000+00:00,13
1277,9947,27,30,2025-07-06T14:04:25.580000+00:00,12
1277,9947,31,30,2025-07-06T14:04:25.935000+00:00,13
1277,9947,27,18,2025-07-06T14:04:31.390000+00:00,11
1277,9947,18,27,2025-07-06T14:04:31.453000+00:00,11
1277,9947,63,30,2025-07-06T14:04:35.797000+00:00,14
1277,9947,27,18,2025-07-06T14:04:37.187000+00:00,11
1277,9947,16,30,2025-07-06T14:04:37.297000+00:00,15
1277,9947,6,30,2025-07-06T14:04:38.922000+00:00,16
1277,9947,5,30,2025-07-06T14:04:39.781000+00:00,17
1277,9947,87,30,2025-07-06T14:04:40.234000+00:00,18
1277,9947,12,55,2025-07-06T14:07:54.671000+00:00,7
1277,9947,12,14,2025-07-06T14:07:54.671000+00:00,6
1277,9947,12,10,2025-07-06T14:07:54.671000+00:00,5
1277,9947,12,44,2025-07-06T14:07:54.671000+00:00,4
1277,9947,44,12,2025-07-06T14:08:02.771000+00:00,4
1277,9947,10,12,2025-07-06T14:08:04.029000+00:00,5
1277,9947,14,12,2025-07-06T14:08:05.136000+00:00,6
1277,9947,55,12,2025-07-06T14:08:06.587000+00:00,7
1277,9947,23,12,2025-07-06T14:08:08.089000+00:00,8
1277,9947,22,12,2025-07-06T14:08:09.292000+00:00,9
1277,9947,27,12,2025-07-06T14:08:10.438000+00:00,10
1277,9947,18,12,2025-07-06T14:08:12.669000+00:00,11
1277,9947,31,12,2025-07-06T14:08:16.141000+00:00,12
1277,9947,87,5,2025-07-06T14:10:52.309000+00:00,17
1277,9947,63,12,2025-07-06T14:12:59.039000+00:00,13
1277,9947,18,27,2025-07-06T14:16:10.055000+00:00,10
1277,9947,18,22,2025-07-06T14:16:10.055000+00:00,9
1277,9947,18,23,2025-07-06T14:16:10.055000+00:00,8
1277,9947,23,18,2025-07-06T14:16:16.743000+00:00,8
1277,9947,22,18,2025-07-06T14:16:17.683000+00:00,9
1277,9947,27,18,2025-07-06T14:16:19.206000+00:00,10
1277,9947,31,18,2025-07-06T14:16:22.036000+00:00,11
1277,9947,81,1,2025-07-06T14:19:23.157000+00:00,1
1277,9947,18,31,2025-07-06T14:20:36.880000+00:00,11
1277,9947,18,27,2025-07-06T14:21:08.194000+00:00,10
1277,9947,16,12,2025-07-06T14:21:39.615000+00:00,14
1277,9947,27,18,2025-07-06T14:21:47.159000+00:00,10
1277,9947,27,22,2025-07-06T14:21:47.159000+00:00,9
1277,9947,27,23,2025-07-06T14:21:47.159000+00:00,8
1277,9947,23,27,2025-07-06T14:21:52.573000+00:00,8
1277,9947,22,27,2025-07-06T14:21:54.598000+00:00,9
1277,9947,18,27,2025-07-06T14:21:55.848000+00:00,10
1277,9947,31,27,2025-07-06T14:22:00.698000+00:00,11
1277,9947,63,27,2025-07-06T14:22:00.724000+00:00,12
1277,9947,12,16,2025-07-06T14:22:01.242000+00:00,14
1277,9947,16,12,2025-07-06T14:22:08.498000+00:00,14
1277,9947,16,27,2025-07-06T14:22:08.498000+00:00,13
1277,9947,6,12,2025-07-06T14:22:11.524000+00:00,15
1277,9947,87,12,2025-07-06T14:22:13.423000+00:00,16
1277,9947,63,31,2025-07-06T14:22:17.514000+00:00,11
1277,9947,18,22,2025-07-06T14:22:23.736000+00:00,9
1277,9947,18,23,2025-07-06T14:22:44.298000+00:00,8
1277,9947,63,22,2025-07-06T14:23:14.925000+00:00,10
1277,9947,22,63,2025-07-06T14:23:18.628000+00:00,10
1277,9947,18,55,2025-07-06T14:23:30.878000+00:00,7
1277,9947,18,14,2025-07-06T14:23:30.878000+00:00,6
1277,9947,18,10,2025-07-06T14:23:30.878000+00:00,5
1277,9947,10,18,2025-07-06T14:23:36.577000+00:00,5
1277,9947,63,22,2025-07-06T14:23:36.970000+00:00,10
1277,9947,14,18,2025-07-06T14:23:37.325000+00:00,6
1277,9947,55,18,2025-07-06T14:23:38.757000+00:00,7
1277,9947,23,18,2025-07-06T14:23:41.777000+00:00,8
1277,9947,22,63,2025-07-06T14:23:44.679000+00:00,10
1277,9947,22,18,2025-07-06T14:23:44.679000+00:00,9
1277,9947,31,63,2025-07-06T14:23:48.319000+00:00,11
1277,9947,31,18,2025-07-06T14:23:48.319000+00:00,10
1277,9947,87,27,2025-07-06T14:23:51.102000+00:00,15
1277,9947,27,87,2025-07-06T14:23:56.961000+00:00,15
1277,9947,27,6,2025-07-06T14:23:56.961000+00:00,14
1277,9947,27,16,2025-07-06T14:23:56.961000+00:00,13
1277,9947,27,63,2025-07-06T14:23:56.961000+00:00,12
1277,9947,12,87,2025-07-06T14:24:12.705000+00:00,16
1277,9947,4,1,2025-07-06T14:24:41.205000+00:00,2
1277,9947,1,4,2025-07-06T14:25:32.499000+00:00,2
1277,9947,23,55,2025-07-06T14:25:33.875000+00:00,7
1277,9947,23,14,2025-07-06T14:25:33.875000+00:00,6
1277,9947,23,10,2025-07-06T14:25:33.875000+00:00,5
1277,9947,23,44,2025-07-06T14:25:33.875000+00:00,4
1277,9947,31,22,2025-07-06T14:25:40.176000+00:00,9
1277,9947,31,55,2025-07-06T14:25:40.176000+00:00,8
1277,9947,31,14,2025-07-06T14:25:40.176000+00:00,7
1277,9947,31,10,2025-07-06T14:25:40.176000+00:00,6
1277,9947,31,44,2025-07-06T14:25:40.176000+00:00,5
1277,9947,18,22,2025-07-06T14:25:42.346000+00:00,10
1277,9947,18,55,2025-07-06T14:25:42.346000+00:00,9
1277,9947,18,14,2025-07-06T14:25:42.346000+00:00,8
1277,9947,18,10,2025-07-06T14:25:42.346000+00:00,7
1277,9947,27,22,2025-07-06T14:25:42.846000+00:00,11
1277,9947,27,55,2025-07-06T14:25:42.846000+00:00,10
1277,9947,27,14,2025-07-06T14:25:42.846000+00:00,9
1277,9947,27,10,2025-07-06T14:25:42.846000+00:00,8
1277,9947,63,22,2025-07-06T14:25:46.987000+00:00,12
1277,9947,1,23,2025-07-06T14:26:17.362000+00:00,2
1277,9947,4,23,2025-07-06T14:26:50+00:00,3
1277,9947,18,31,2025-07-06T14:27:05.288000+00:00,5
1277,9947,23,4,2025-07-06T14:27:18.123000+00:00,3
1277,9947,4,23,2025-07-06T14:27:24.749000+00:00,3
1277,9947,27,31,2025-07-06T14:27:25.547000+00:00,6
1277,9947,18,23,2025-07-06T14:27:29.750000+00:00,4
1277,9947,31,23,2025-07-06T14:27:31.126000+00:00,6
1277,9947,44,23,2025-07-06T14:27:31.581000+00:00,7
1277,9947,10,23,2025-07-06T14:27:32.845000+00:00,8
1277,9947,14,23,2025-07-06T14:27:34.619000+00:00,9
1277,9947,63,23,2025-07-06T14:27:34.919000+00:00,10
1277,9947,55,23,2025-07-06T14:27:36.815000+00:00,11
1277,9947,27,18,2025-07-06T14:27:43.170000+00:00,4
1277,9947,18,27,2025-07-06T14:27:50.301000+00:00,4
1277,9947,63,14,2025-07-06T14:27:54.672000+00:00,9
1277,9947,10,44,2025-07-06T14:28:22.200000+00:00,7
1277,9947,12,16,2025-07-06T14:28:58.539000+00:00,14
1277,9947,10,31,2025-07-06T14:29:00.867000+00:00,6
1277,9947,6,16,2025-07-06T14:29:01.960000+00:00,15
1277,9947,16,6,2025-07-06T14:29:03.181000+00:00,15
1277,9947,16,12,2025-07-06T14:29:03.181000+00:00,14
1277,9947,63,44,2025-07-06T14:39:54.444000+00:00,8
1277,9947,44,63,2025-07-06T14:40:04.399000+00:00,8
1277,9947,44,31,2025-07-06T14:40:04.399000+00:00,7
1277,9947,63,31,2025-07-06T14:40:09.649000+00:00,8
1277,9947,16,22,2025-07-06T14:40:37.705000+00:00,13
1277,9947,87,6,2025-07-06T14:41:04.543000+00:00,16
1277,9947,87,12,2025-07-06T14:41:04.543000+00:00,15
1277,9947,31,63,2025-07-06T14:41:51.557000+00:00,8
1277,9947,31,44,2025-07-06T14:41:51.557000+00:00,7
1277,9947,31,10,2025-07-06T14:41:51.557000+00:00,6
1277,9947,10,31,2025-07-06T14:41:58.764000+00:00,6
1277,9947,44,31,2025-07-06T14:42:00.197000+00:00,7
1277,9947,63,31,2025-07-06T14:42:01.816000+00:00,8
1277,9947,14,31,2025-07-06T14:42:03.322000+00:00,9
1277,9947,55,31,2025-07-06T14:42:05.103000+00:00,10
1277,9947,23,31,2025-07-06T14:42:06.228000+00:00,11
1277,9947,16,31,2025-07-06T14:42:08.259000+00:00,12
1277,9947,22,31,2025-07-06T14:42:10.572000+00:00,13
1277,9947,87,31,2025-07-06T14:42:11.353000+00:00,14
1277,9947,12,31,2025-07-06T14:42:12.338000+00:00,15
1277,9947,12,87,2025-07-06T14:47:11.968000+00:00,14
1277,9947,12,22,2025-07-06T14:47:11.968000+00:00,13
1277,9947,12,16,2025-07-06T14:47:11.968000+00:00,12
1277,9947,12,23,2025-07-06T14:47:11.968000+00:00,11
1277,9947,12,55,2025-07-06T14:47:11.968000+00:00,10
1277,9947,12,14,2025-07-06T14:47:11.968000+00:00,9
1277,9947,12,63,2025-07-06T14:47:11.968000+00:00,8
