meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1260,9987,12,14,2025-05-18T13:20:06.198000+00:00,7
1260,9987,44,14,2025-05-18T13:20:06.674000+00:00,8
1260,9987,27,5,2025-05-18T13:20:11.470000+00:00,10
1260,9987,43,5,2025-05-18T13:20:12.454000+00:00,11
1260,9987,87,5,2025-05-18T13:20:13.220000+00:00,12
1260,9987,27,14,2025-05-18T13:20:16.876000+00:00,9
1260,9987,43,14,2025-05-18T13:20:17.595000+00:00,10
1260,9987,87,14,2025-05-18T13:20:18.361000+00:00,11
1260,9987,22,5,2025-05-18T13:20:19.142000+00:00,13
1260,9987,22,14,2025-05-18T13:20:19.142000+00:00,12
1260,9987,16,5,2025-05-18T13:20:31.873000+00:00,14
1260,9987,16,14,2025-05-18T13:20:31.873000+00:00,13
1260,9987,63,5,2025-05-18T13:20:33.520000+00:00,15
1260,9987,55,5,2025-05-18T13:20:34.870000+00:00,16
1260,9987,31,5,2025-05-18T13:20:38.214000+00:00,17
1260,9987,10,5,2025-05-18T13:20:39.151000+00:00,18
1260,9987,30,5,2025-05-18T13:20:44.260000+00:00,19
1260,9987,4,81,2025-05-18T13:21:27.502000+00:00,2
1260,9987,23,81,2025-05-18T13:21:31.084000+00:00,3
1260,9987,18,81,2025-05-18T13:21:32.530000+00:00,4
1260,9987,6,81,2025-05-18T13:21:33.266000+00:00,5
1260,9987,12,81,2025-05-18T13:21:34.018000+00:00,6
1260,9987,44,81,2025-05-18T13:21:34.474000+00:00,7
1260,9987,27,81,2025-05-18T13:21:39.394000+00:00,8
1260,9987,43,81,2025-05-18T13:21:40.030000+00:00,9
1260,9987,87,81,2025-05-18T13:21:40.820000+00:00,10
1260,9987,22,81,2025-05-18T13:21:41.739000+00:00,11
1260,9987,55,14,2025-05-18T13:22:02.196000+00:00,15
1260,9987,10,31,2025-05-18T13:22:03.726000+00:00,17
1260,9987,6,18,2025-05-18T13:22:50.555000+00:00,4
1260,9987,12,18,2025-05-18T13:22:51.352000+00:00,5
1260,9987,44,18,2025-05-18T13:22:51.977000+00:00,6
1260,9987,27,18,2025-05-18T13:23:01.977000+00:00,7
1260,9987,43,18,2025-05-18T13:23:03.055000+00:00,8
1260,9987,87,18,2025-05-18T13:23:03.743000+00:00,9
1260,9987,22,18,2025-05-18T13:23:04.649000+00:00,10
1260,9987,81,18,2025-05-18T13:23:09.555000+00:00,11
1260,9987,16,18,2025-05-18T13:23:14.024000+00:00,12
1260,9987,63,18,2025-05-18T13:23:16.243000+00:00,13
1260,9987,55,18,2025-05-18T13:23:18.337000+00:00,14
1260,9987,14,18,2025-05-18T13:23:19.571000+00:00,15
1260,9987,10,18,2025-05-18T13:23:25.571000+00:00,16
1260,9987,30,31,2025-05-18T13:23:27.524000+00:00,18
1260,9987,18,10,2025-05-18T13:24:49.877000+00:00,16
1260,9987,5,31,2025-05-18T13:24:54.567000+00:00,19
1260,9987,81,22,2025-05-18T13:27:18.199000+00:00,10
1260,9987,81,87,2025-05-18T13:28:37.680000+00:00,9
1260,9987,81,43,2025-05-18T13:29:56.756000+00:00,8
1260,9987,16,22,2025-05-18T13:31:25.164000+00:00,11
1260,9987,81,27,2025-05-18T13:32:45.207000+00:00,7
1260,9987,87,43,2025-05-18T13:34:01.773000+00:00,9
1260,9987,16,43,2025-05-18T13:34:02.054000+00:00,10
1260,9987,22,43,2025-05-18T13:34:03.523000+00:00,11
1260,9987,63,43,2025-05-18T13:34:04.195000+00:00,12
1260,9987,55,43,2025-05-18T13:34:10.914000+00:00,13
1260,9987,16,87,2025-05-18T13:34:12.492000+00:00,9
1260,9987,14,43,2025-05-18T13:34:15.101000+00:00,14
1260,9987,18,43,2025-05-18T13:34:18.695000+00:00,15
1260,9987,10,43,2025-05-18T13:34:20.273000+00:00,16
1260,9987,30,43,2025-05-18T13:34:21.805000+00:00,17
1260,9987,5,43,2025-05-18T13:34:24.545000+00:00,18
1260,9987,31,43,2025-05-18T13:34:28.443000+00:00,19
1260,9987,63,22,2025-05-18T13:36:56.666000+00:00,11
1260,9987,81,44,2025-05-18T13:38:06.031000+00:00,6
1260,9987,81,12,2025-05-18T13:39:27.781000+00:00,5
1260,9987,16,27,2025-05-18T13:39:35.721000+00:00,8
1260,9987,81,6,2025-05-18T13:40:48.824000+00:00,4
1260,9987,43,31,2025-05-18T13:41:26.742000+00:00,19
1260,9987,23,4,2025-05-18T13:42:00.881000+00:00,2
1260,9987,81,4,2025-05-18T13:42:07.630000+00:00,3
1260,9987,6,4,2025-05-18T13:42:09.339000+00:00,4
1260,9987,12,4,2025-05-18T13:42:13.060000+00:00,5
1260,9987,44,4,2025-05-18T13:42:13.661000+00:00,6
1260,9987,4,44,2025-05-18T13:43:49.460000+00:00,6
1260,9987,4,12,2025-05-18T13:43:49.460000+00:00,5
1260,9987,4,6,2025-05-18T13:43:49.460000+00:00,4
1260,9987,81,23,2025-05-18T13:43:53.076000+00:00,2
1260,9987,4,23,2025-05-18T13:43:56.770000+00:00,3
1260,9987,14,55,2025-05-18T13:44:20.036000+00:00,13
1260,9987,14,22,2025-05-18T13:44:20.036000+00:00,12
1260,9987,14,63,2025-05-18T13:44:20.036000+00:00,11
1260,9987,14,87,2025-05-18T13:44:20.036000+00:00,10
1260,9987,14,27,2025-05-18T13:44:20.036000+00:00,9
1260,9987,14,16,2025-05-18T13:44:20.036000+00:00,8
1260,9987,18,55,2025-05-18T13:44:24.536000+00:00,14
1260,9987,18,22,2025-05-18T13:44:24.536000+00:00,13
1260,9987,18,63,2025-05-18T13:44:24.536000+00:00,12
1260,9987,18,87,2025-05-18T13:44:24.536000+00:00,11
1260,9987,18,27,2025-05-18T13:44:24.536000+00:00,10
1260,9987,63,87,2025-05-18T13:44:30.021000+00:00,12
1260,9987,43,5,2025-05-18T13:44:39.442000+00:00,18
1260,9987,43,30,2025-05-18T13:44:39.442000+00:00,17
1260,9987,43,10,2025-05-18T13:44:39.442000+00:00,16
1260,9987,4,81,2025-05-18T13:45:49.602000+00:00,2
1260,9987,23,81,2025-05-18T13:45:58.742000+00:00,3
1260,9987,16,18,2025-05-18T13:47:39.862000+00:00,9
1260,9987,22,87,2025-05-18T13:47:42.171000+00:00,13
1260,9987,55,87,2025-05-18T13:47:42.723000+00:00,14
1260,9987,43,87,2025-05-18T13:47:44.737000+00:00,15
1260,9987,55,22,2025-05-18T13:47:53.051000+00:00,13
1260,9987,10,87,2025-05-18T13:47:58.991000+00:00,16
1260,9987,30,87,2025-05-18T13:48:00.866000+00:00,17
1260,9987,5,87,2025-05-18T13:48:02.851000+00:00,18
1260,9987,16,14,2025-05-18T13:49:05.550000+00:00,8
1260,9987,63,27,2025-05-18T13:49:08.618000+00:00,11
1260,9987,44,12,2025-05-18T13:50:21.253000+00:00,6
1260,9987,63,18,2025-05-18T13:51:49.563000+00:00,10
1260,9987,44,6,2025-05-18T13:53:00.980000+00:00,5
1260,9987,63,14,2025-05-18T13:53:08.958000+00:00,9
1260,9987,27,18,2025-05-18T13:53:13.099000+00:00,11
1260,9987,55,18,2025-05-18T13:54:36.499000+00:00,12
1260,9987,16,12,2025-05-18T13:55:43.583000+00:00,7
1260,9987,22,18,2025-05-18T13:55:59.615000+00:00,13
1260,9987,27,14,2025-05-18T13:57:18.311000+00:00,10
1260,9987,81,23,2025-05-18T13:58:12.067000+00:00,3
1260,9987,55,14,2025-05-18T13:58:40.663000+00:00,11
1260,9987,16,6,2025-05-18T13:59:47.128000+00:00,6
1260,9987,55,27,2025-05-18T14:01:25.061000+00:00,10
1260,9987,22,14,2025-05-18T14:01:26.045000+00:00,12
1260,9987,10,43,2025-05-18T14:02:56.837000+00:00,15
1260,9987,63,12,2025-05-18T14:05:42.788000+00:00,8
1260,9987,55,12,2025-05-18T14:05:50.804000+00:00,9
1260,9987,27,12,2025-05-18T14:05:55.429000+00:00,10
1260,9987,22,12,2025-05-18T14:05:57.523000+00:00,11
1260,9987,14,12,2025-05-18T14:05:59.585000+00:00,12
1260,9987,18,12,2025-05-18T14:06:02.752000+00:00,13
1260,9987,10,12,2025-05-18T14:06:05.179000+00:00,14
1260,9987,43,12,2025-05-18T14:06:07.760000+00:00,15
1260,9987,30,12,2025-05-18T14:06:08.573000+00:00,16
1260,9987,5,12,2025-05-18T14:06:10.791000+00:00,17
1260,9987,87,12,2025-05-18T14:06:35.666000+00:00,18
1260,9987,81,4,2025-05-18T14:07:54.752000+00:00,2
1260,9987,16,44,2025-05-18T14:08:04.516000+00:00,5
1260,9987,23,4,2025-05-18T14:08:04.781000+00:00,3
1260,9987,4,23,2025-05-18T14:08:08.657000+00:00,3
1260,9987,63,6,2025-05-18T14:08:28.559000+00:00,7
1260,9987,63,44,2025-05-18T14:08:28.559000+00:00,6
1260,9987,55,6,2025-05-18T14:08:37.335000+00:00,8
1260,9987,10,18,2025-05-18T14:08:52.560000+00:00,13
1260,9987,10,14,2025-05-18T14:08:58.122000+00:00,12
1260,9987,30,43,2025-05-18T14:08:59.403000+00:00,15
1260,9987,30,18,2025-05-18T14:09:07.316000+00:00,14
1260,9987,30,14,2025-05-18T14:09:07.316000+00:00,13
1260,9987,16,23,2025-05-18T14:10:03.385000+00:00,4
1260,9987,22,27,2025-05-18T14:22:51.002000+00:00,10
1260,9987,14,30,2025-05-18T14:24:10.528000+00:00,13
1260,9987,44,63,2025-05-18T14:26:15.626000+00:00,6
1260,9987,14,10,2025-05-18T14:26:51.204000+00:00,12
1260,9987,4,81,2025-05-18T14:27:31.536000+00:00,2
1260,9987,87,5,2025-05-18T14:27:47.623000+00:00,17
1260,9987,14,27,2025-05-18T14:29:27.971000+00:00,11
1260,9987,23,16,2025-05-18T14:30:14.155000+00:00,4
1260,9987,16,23,2025-05-18T14:30:19.421000+00:00,4
1260,9987,44,23,2025-05-18T14:30:25.374000+00:00,5
1260,9987,44,16,2025-05-18T14:31:34.701000+00:00,4
1260,9987,23,16,2025-05-18T14:34:13.809000+00:00,5
