meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1276,9839,30,4,2025-12-07T13:27:59.874000+00:00,5
1276,9839,18,4,2025-12-07T13:28:00.902000+00:00,6
1276,9839,55,16,2025-12-07T13:28:01.924000+00:00,8
1276,9839,55,4,2025-12-07T13:28:01.924000+00:00,7
1276,9839,12,16,2025-12-07T13:28:02.495000+00:00,9
1276,9839,12,4,2025-12-07T13:28:02.495000+00:00,8
1276,9839,44,14,2025-12-07T13:28:08.791000+00:00,12
1276,9839,27,14,2025-12-07T13:28:10.055000+00:00,13
1276,9839,5,14,2025-12-07T13:28:32.596000+00:00,14
1276,9839,14,5,2025-12-07T13:28:52.029000+00:00,14
1276,9839,4,12,2025-12-07T13:29:45.330000+00:00,8
1276,9839,18,30,2025-12-07T13:30:05.367000+00:00,5
1276,9839,30,18,2025-12-07T13:30:15.025000+00:00,5
1276,9839,4,55,2025-12-07T13:30:16.490000+00:00,7
1276,9839,12,55,2025-12-07T13:30:47.846000+00:00,8
1276,9839,55,12,2025-12-07T13:30:47.889000+00:00,8
1276,9839,12,55,2025-12-07T13:30:51.849000+00:00,8
1276,9839,16,55,2025-12-07T13:30:52.527000+00:00,9
1276,9839,63,55,2025-12-07T13:30:58.579000+00:00,10
1276,9839,44,55,2025-12-07T13:30:59.703000+00:00,11
1276,9839,27,55,2025-12-07T13:31:00.746000+00:00,12
1276,9839,14,55,2025-12-07T13:31:03.223000+00:00,13
1276,9839,5,55,2025-12-07T13:31:04.050000+00:00,14
1276,9839,23,55,2025-12-07T13:31:05.695000+00:00,15
1276,9839,6,55,2025-12-07T13:31:07.962000+00:00,16
1276,9839,87,55,2025-12-07T13:31:10.466000+00:00,17
1276,9839,4,18,2025-12-07T13:31:24.168000+00:00,6
1276,9839,10,55,2025-12-07T13:31:26.190000+00:00,18
1276,9839,16,12,2025-12-07T13:31:30.210000+00:00,8
1276,9839,4,30,2025-12-07T13:31:36.251000+00:00,5
1276,9839,30,4,2025-12-07T13:31:46.363000+00:00,5
1276,9839,55,10,2025-12-07T13:31:50.367000+00:00,18
1276,9839,4,30,2025-12-07T13:31:53.282000+00:00,5
1276,9839,22,31,2025-12-07T13:32:16.603000+00:00,3
1276,9839,4,31,2025-12-07T13:32:25.091000+00:00,4
1276,9839,30,31,2025-12-07T13:32:26.134000+00:00,5
1276,9839,18,31,2025-12-07T13:32:26.707000+00:00,6
1276,9839,16,31,2025-12-07T13:32:27.149000+00:00,7
1276,9839,12,31,2025-12-07T13:32:28.090000+00:00,8
1276,9839,63,31,2025-12-07T13:32:28.812000+00:00,9
1276,9839,44,31,2025-12-07T13:32:29.628000+00:00,10
1276,9839,27,31,2025-12-07T13:32:30.368000+00:00,11
1276,9839,14,31,2025-12-07T13:32:33.430000+00:00,12
1276,9839,5,31,2025-12-07T13:32:34.163000+00:00,13
1276,9839,23,31,2025-12-07T13:32:35.758000+00:00,14
1276,9839,6,31,2025-12-07T13:32:38.405000+00:00,15
1276,9839,87,31,2025-12-07T13:32:48.747000+00:00,16
1276,9839,16,18,2025-12-07T13:32:55.884000+00:00,6
1276,9839,16,30,2025-12-07T13:33:07.783000+00:00,5
1276,9839,63,12,2025-12-07T13:33:09.692000+00:00,8
1276,9839,18,30,2025-12-07T13:34:30.876000+00:00,6
1276,9839,30,18,2025-12-07T13:34:49.965000+00:00,6
1276,9839,63,18,2025-12-07T13:34:57.503000+00:00,7
1276,9839,63,30,2025-12-07T13:35:03.237000+00:00,6
1276,9839,18,30,2025-12-07T13:35:11.582000+00:00,7
1276,9839,12,30,2025-12-07T13:35:22.558000+00:00,8
1276,9839,44,30,2025-12-07T13:35:22.933000+00:00,9
1276,9839,27,30,2025-12-07T13:35:27.578000+00:00,10
1276,9839,14,30,2025-12-07T13:35:28.459000+00:00,11
1276,9839,5,30,2025-12-07T13:35:34.325000+00:00,12
1276,9839,23,30,2025-12-07T13:35:36.139000+00:00,13
1276,9839,6,30,2025-12-07T13:35:38.705000+00:00,14
1276,9839,87,30,2025-12-07T13:35:39.796000+00:00,15
1276,9839,31,30,2025-12-07T13:35:41.552000+00:00,16
1276,9839,55,30,2025-12-07T13:35:45.804000+00:00,17
1276,9839,10,30,2025-12-07T13:35:50.104000+00:00,18
1276,9839,43,30,2025-12-07T13:35:51.581000+00:00,19
1276,9839,4,22,2025-12-07T13:37:24.293000+00:00,3
1276,9839,14,27,2025-12-07T13:37:54.291000+00:00,10
1276,9839,81,1,2025-12-07T13:37:56.907000+00:00,1
1276,9839,31,87,2025-12-07T13:38:07.664000+00:00,15
1276,9839,5,27,2025-12-07T13:38:34.653000+00:00,11
1276,9839,16,22,2025-12-07T13:38:56.194000+00:00,4
1276,9839,31,6,2025-12-07T13:39:10.897000+00:00,14
1276,9839,44,12,2025-12-07T13:39:13.833000+00:00,8
1276,9839,87,6,2025-12-07T13:40:25.722000+00:00,15
1276,9839,31,23,2025-12-07T13:40:48.726000+00:00,13
1276,9839,14,12,2025-12-07T13:43:36.034000+00:00,9
1276,9839,87,23,2025-12-07T13:45:22.320000+00:00,14
1276,9839,23,87,2025-12-07T13:45:22.376000+00:00,14
1276,9839,87,23,2025-12-07T13:45:30.204000+00:00,14
1276,9839,31,27,2025-12-07T13:46:26.688000+00:00,12
1276,9839,27,31,2025-12-07T13:46:36.181000+00:00,12
1276,9839,31,27,2025-12-07T13:46:36.376000+00:00,12
1276,9839,27,31,2025-12-07T13:46:39.030000+00:00,12
1276,9839,63,22,2025-12-07T13:46:46.405000+00:00,5
1276,9839,22,63,2025-12-07T13:46:46.440000+00:00,5
1276,9839,31,27,2025-12-07T13:46:47.962000+00:00,12
1276,9839,63,22,2025-12-07T13:46:49.870000+00:00,5
1276,9839,27,31,2025-12-07T13:46:55.343000+00:00,12
1276,9839,5,12,2025-12-07T13:48:30.608000+00:00,10
1276,9839,31,27,2025-12-07T13:49:56.495000+00:00,12
1276,9839,14,44,2025-12-07T13:50:36.295000+00:00,8
1276,9839,5,44,2025-12-07T13:50:36.319000+00:00,9
1276,9839,12,44,2025-12-07T13:50:38.120000+00:00,10
1276,9839,31,44,2025-12-07T13:50:38.600000+00:00,11
1276,9839,27,44,2025-12-07T13:50:39.331000+00:00,12
1276,9839,87,44,2025-12-07T13:50:39.818000+00:00,13
1276,9839,23,44,2025-12-07T13:50:40.958000+00:00,14
1276,9839,6,44,2025-12-07T13:50:42.319000+00:00,15
1276,9839,55,44,2025-12-07T13:50:43.008000+00:00,16
1276,9839,10,44,2025-12-07T13:50:46.754000+00:00,17
1276,9839,43,44,2025-12-07T13:50:57.521000+00:00,18
1276,9839,31,12,2025-12-07T13:51:10.456000+00:00,10
1276,9839,55,6,2025-12-07T13:51:30.938000+00:00,15
1276,9839,18,22,2025-12-07T13:52:00.840000+00:00,6
1276,9839,27,12,2025-12-07T13:52:04.402000+00:00,11
1276,9839,87,12,2025-12-07T13:52:04.982000+00:00,12
1276,9839,14,22,2025-12-07T13:52:05.151000+00:00,7
1276,9839,5,22,2025-12-07T13:52:05.987000+00:00,8
1276,9839,31,22,2025-12-07T13:52:07.850000+00:00,9
1276,9839,27,22,2025-12-07T13:52:09.456000+00:00,10
1276,9839,87,22,2025-12-07T13:52:10.008000+00:00,11
1276,9839,23,12,2025-12-07T13:52:11.410000+00:00,13
1276,9839,23,22,2025-12-07T13:52:11.410000+00:00,12
1276,9839,55,12,2025-12-07T13:52:12.642000+00:00,14
1276,9839,55,22,2025-12-07T13:52:12.642000+00:00,13
1276,9839,6,12,2025-12-07T13:52:13.704000+00:00,15
1276,9839,6,22,2025-12-07T13:52:13.704000+00:00,14
1276,9839,10,12,2025-12-07T13:52:16.802000+00:00,16
1276,9839,10,22,2025-12-07T13:52:16.802000+00:00,15
1276,9839,43,12,2025-12-07T13:52:19.170000+00:00,17
1276,9839,43,22,2025-12-07T13:52:19.170000+00:00,16
1276,9839,44,12,2025-12-07T13:52:21.837000+00:00,18
1276,9839,30,12,2025-12-07T13:52:26.323000+00:00,19
1276,9839,44,22,2025-12-07T13:52:29.859000+00:00,17
1276,9839,87,27,2025-12-07T13:53:00.846000+00:00,10
1276,9839,55,23,2025-12-07T13:53:37.684000+00:00,12
1276,9839,6,23,2025-12-07T13:53:44.429000+00:00,13
1276,9839,10,23,2025-12-07T13:53:47.101000+00:00,14
1276,9839,43,23,2025-12-07T13:53:49.225000+00:00,15
1276,9839,44,23,2025-12-07T13:53:50.978000+00:00,16
1276,9839,22,23,2025-12-07T13:53:53.740000+00:00,17
1276,9839,30,23,2025-12-07T13:53:55.849000+00:00,18
1276,9839,12,23,2025-12-07T13:54:09.595000+00:00,19
1276,9839,44,43,2025-12-07T13:55:48.495000+00:00,15
1276,9839,44,10,2025-12-07T13:57:28.469000+00:00,14
1276,9839,22,43,2025-12-07T13:58:52.385000+00:00,16
1276,9839,31,5,2025-12-07T14:00:16.688000+00:00,8
1276,9839,5,31,2025-12-07T14:00:26.622000+00:00,8
1276,9839,31,5,2025-12-07T14:00:33.710000+00:00,8
1276,9839,44,6,2025-12-07T14:00:35.211000+00:00,13
1276,9839,22,10,2025-12-07T14:01:59.194000+00:00,15
1276,9839,30,43,2025-12-07T14:02:13.637000+00:00,17
1276,9839,63,16,2025-12-07T14:02:25.864000+00:00,4
1276,9839,12,43,2025-12-07T14:02:34.599000+00:00,18
1276,9839,23,43,2025-12-07T14:03:23.721000+00:00,19
1276,9839,1,81,2025-12-07T14:03:53.662000+00:00,1
1276,9839,30,10,2025-12-07T14:04:21.773000+00:00,16
1276,9839,12,10,2025-12-07T14:04:22.483000+00:00,17
1276,9839,23,10,2025-12-07T14:04:24.494000+00:00,18
1276,9839,44,55,2025-12-07T14:04:39.254000+00:00,12
1276,9839,87,5,2025-12-07T14:04:47.956000+00:00,9
1276,9839,12,30,2025-12-07T14:05:02.496000+00:00,16
1276,9839,16,63,2025-12-07T14:05:49.228000+00:00,4
1276,9839,44,27,2025-12-07T14:06:26.846000+00:00,11
1276,9839,14,18,2025-12-07T14:07:03.640000+00:00,6
1276,9839,31,18,2025-12-07T14:07:04.786000+00:00,7
1276,9839,55,27,2025-12-07T14:07:05.171000+00:00,12
1276,9839,87,18,2025-12-07T14:07:06.312000+00:00,8
1276,9839,5,18,2025-12-07T14:07:07.556000+00:00,9
1276,9839,44,18,2025-12-07T14:07:08.171000+00:00,10
1276,9839,55,18,2025-12-07T14:07:10.192000+00:00,11
1276,9839,6,27,2025-12-07T14:07:13.373000+00:00,13
1276,9839,6,18,2025-12-07T14:07:13.373000+00:00,12
1276,9839,22,27,2025-12-07T14:07:14.767000+00:00,14
1276,9839,22,18,2025-12-07T14:07:14.767000+00:00,13
1276,9839,12,27,2025-12-07T14:07:18.559000+00:00,15
1276,9839,12,18,2025-12-07T14:07:18.559000+00:00,14
1276,9839,30,27,2025-12-07T14:07:21.390000+00:00,16
1276,9839,23,27,2025-12-07T14:07:22.073000+00:00,17
1276,9839,30,18,2025-12-07T14:07:29.405000+00:00,15
1276,9839,23,18,2025-12-07T14:07:30.095000+00:00,16
1276,9839,44,5,2025-12-07T14:07:39.918000+00:00,9
1276,9839,23,30,2025-12-07T14:08:02.475000+00:00,15
1276,9839,18,30,2025-12-07T14:09:20.621000+00:00,16
1276,9839,22,6,2025-12-07T14:09:24.058000+00:00,12
1276,9839,44,87,2025-12-07T14:10:46.149000+00:00,8
1276,9839,87,44,2025-12-07T14:10:56.124000+00:00,8
1276,9839,44,87,2025-12-07T14:11:03.013000+00:00,8
1276,9839,27,30,2025-12-07T14:12:32.513000+00:00,17
1276,9839,18,23,2025-12-07T14:13:47.724000+00:00,15
1276,9839,12,6,2025-12-07T14:14:07.022000+00:00,13
1276,9839,18,6,2025-12-07T14:16:44.184000+00:00,14
1276,9839,27,23,2025-12-07T14:16:55.217000+00:00,16
1276,9839,23,27,2025-12-07T14:17:05.186000+00:00,16
1276,9839,27,23,2025-12-07T14:18:15.580000+00:00,16
1276,9839,18,12,2025-12-07T14:19:36.852000+00:00,13
1276,9839,27,6,2025-12-07T14:20:06.079000+00:00,15
1276,9839,44,31,2025-12-07T14:21:09.058000+00:00,7
1276,9839,31,44,2025-12-07T14:21:16.359000+00:00,7
1276,9839,18,22,2025-12-07T14:21:26.466000+00:00,12
1276,9839,23,6,2025-12-07T14:22:52.488000+00:00,16
1276,9839,6,23,2025-12-07T14:23:05.910000+00:00,16
1276,9839,23,6,2025-12-07T14:23:09.345000+00:00,16
1276,9839,18,55,2025-12-07T14:24:15.111000+00:00,11
1276,9839,27,12,2025-12-07T14:24:24.287000+00:00,14
1276,9839,18,5,2025-12-07T14:25:31.360000+00:00,10
1276,9839,27,22,2025-12-07T14:25:33.523000+00:00,13
1276,9839,27,55,2025-12-07T14:28:42.912000+00:00,12
1276,9839,27,5,2025-12-07T14:30:02.792000+00:00,11
1276,9839,18,87,2025-12-07T14:30:22.833000+00:00,9
