date,session_key,meeting_key,driver_number,position
2025-11-30T16:03:35.985000+00:00,9850,1275,81,16
2025-11-30T16:03:35.985000+00:00,9850,1275,4,17
2025-11-30T16:03:35.985000+00:00,9850,1275,1,18
2025-11-30T16:03:35.985000+00:00,9850,1275,63,19
2025-11-30T16:03:35.985000+00:00,9850,1275,18,15
2025-11-30T16:03:36.110000+00:00,9850,1275,81,1
2025-11-30T16:03:36.110000+00:00,9850,1275,12,2
2025-11-30T16:03:36.110000+00:00,9850,1275,6,5
2025-11-30T16:03:36.110000+00:00,9850,1275,55,3
2025-11-30T16:03:36.110000+00:00,9850,1275,14,4
2025-11-30T16:03:36.110000+00:00,9850,1275,10,8
2025-11-30T16:03:36.110000+00:00,9850,1275,16,6
2025-11-30T16:03:36.110000+00:00,9850,1275,27,7
2025-11-30T16:03:36.110000+00:00,9850,1275,30,9
2025-11-30T16:03:36.110000+00:00,9850,1275,87,10
2025-11-30T16:03:36.110000+00:00,9850,1275,23,13
2025-11-30T16:03:36.110000+00:00,9850,1275,22,11
2025-11-30T16:03:36.110000+00:00,9850,1275,31,12
2025-11-30T16:03:36.110000+00:00,9850,1275,44,14
2025-11-30T16:03:36.110000+00:00,9850,1275,18,16
2025-11-30T16:03:36.110000+00:00,9850,1275,5,15
2025-11-30T16:03:36.329000+00:00,9850,1275,4,18
2025-11-30T16:03:36.329000+00:00,9850,1275,1,2
2025-11-30T16:03:36.329000+00:00,9850,1275,12,3
2025-11-30T16:03:36.329000+00:00,9850,1275,6,6
2025-11-30T16:03:36.329000+00:00,9850,1275,55,4
2025-11-30T16:03:36.329000+00:00,9850,1275,14,5
2025-11-30T16:03:36.329000+00:00,9850,1275,10,9
2025-11-30T16:03:36.329000+00:00,9850,1275,16,7
2025-11-30T16:03:36.329000+00:00,9850,1275,27,8
2025-11-30T16:03:36.329000+00:00,9850,1275,30,10
2025-11-30T16:03:36.329000+00:00,9850,1275,87,11
2025-11-30T16:03:36.329000+00:00,9850,1275,23,14
2025-11-30T16:03:36.329000+00:00,9850,1275,22,12
2025-11-30T16:03:36.329000+00:00,9850,1275,31,13
2025-11-30T16:03:36.329000+00:00,9850,1275,44,15
2025-11-30T16:03:36.329000+00:00,9850,1275,18,17
2025-11-30T16:03:36.329000+00:00,9850,1275,5,16
2025-11-30T16:03:36.469000+00:00,9850,1275,4,3
2025-11-30T16:03:36.469000+00:00,9850,1275,12,4
2025-11-30T16:03:36.469000+00:00,9850,1275,6,7
2025-11-30T16:03:36.469000+00:00,9850,1275,55,5
2025-11-30T16:03:36.469000+00:00,9850,1275,14,6
2025-11-30T16:03:36.469000+00:00,9850,1275,10,10
2025-11-30T16:03:36.469000+00:00,9850,1275,16,8
2025-11-30T16:03:36.469000+00:00,9850,1275,27,9
2025-11-30T16:03:36.469000+00:00,9850,1275,30,11
2025-11-30T16:03:36.469000+00:00,9850,1275,87,12
2025-11-30T16:03:36.469000+00:00,9850,1275,23,15
2025-11-30T16:03:36.469000+00:00,9850,1275,22,13
2025-11-30T16:03:36.469000+00:00,9850,1275,31,14
2025-11-30T16:03:36.469000+00:00,9850,1275,44,16
2025-11-30T16:03:36.469000+00:00,9850,1275,18,18
2025-11-30T16:03:36.469000+00:00,9850,1275,5,17
2025-11-30T16:03:36.594000+00:00,9850,1275,63,5
2025-11-30T16:03:36.594000+00:00,9850,1275,6,8
2025-11-30T16:03:36.594000+00:00,9850,1275,55,6
2025-11-30T16:03:36.594000+00:00,9850,1275,14,7
2025-11-30T16:03:36.594000+00:00,9850,1275,10,11
2025-11-30T16:03:36.594000+00:00,9850,1275,16,9
2025-11-30T16:03:36.594000+00:00,9850,1275,27,10
2025-11-30T16:03:36.594000+00:00,9850,1275,30,12
2025-11-30T16:03:36.594000+00:00,9850,1275,87,13
2025-11-30T16:03:36.594000+00:00,9850,1275,23,16
2025-11-30T16:03:36.594000+00:00,9850,1275,22,14
2025-11-30T16:03:36.594000+00:00,9850,1275,31,15
2025-11-30T16:03:36.594000+00:00,9850,1275,44,17
2025-11-30T16:03:36.594000+00:00,9850,1275,18,19
2025-11-30T16:03:36.594000+00:00,9850,1275,5,18
2025-11-30T16:03:36.985000+00:00,9850,1275,6,7
2025-11-30T16:03:36.985000+00:00,9850,1275,14,8
2025-11-30T16:03:37.860000+00:00,9850,1275,23,17
2025-11-30T16:03:37.860000+00:00,9850,1275,44,16
2025-11-30T16:03:38+00:00,9850,1275,23,16
2025-11-30T16:03:38+00:00,9850,1275,44,17
2025-11-30T16:03:43+00:00,9850,1275,6,8
2025-11-30T16:03:43+00:00,9850,1275,14,7
2025-11-30T16:03:43.282000+00:00,9850,1275,16,10
2025-11-30T16:03:43.282000+00:00,9850,1275,27,9
2025-11-30T16:03:44.157000+00:00,9850,1275,23,17
2025-11-30T16:03:44.157000+00:00,9850,1275,31,16
2025-11-30T16:03:44.157000+00:00,9850,1275,44,15
2025-11-30T16:03:44.266000+00:00,9850,1275,23,16
2025-11-30T16:03:44.266000+00:00,9850,1275,31,17
2025-11-30T16:03:44.532000+00:00,9850,1275,18,18
2025-11-30T16:03:44.532000+00:00,9850,1275,5,19
2025-11-30T16:03:48.313000+00:00,9850,1275,63,6
2025-11-30T16:03:48.313000+00:00,9850,1275,55,5
2025-11-30T16:03:49.079000+00:00,9850,1275,10,9
2025-11-30T16:03:49.079000+00:00,9850,1275,16,11
2025-11-30T16:03:49.079000+00:00,9850,1275,27,10
2025-11-30T16:03:49.172000+00:00,9850,1275,16,10
2025-11-30T16:03:49.172000+00:00,9850,1275,27,11
2025-11-30T16:03:49.547000+00:00,9850,1275,30,13
2025-11-30T16:03:49.547000+00:00,9850,1275,87,12
2025-11-30T16:03:50.219000+00:00,9850,1275,23,17
2025-11-30T16:03:50.219000+00:00,9850,1275,31,16
2025-11-30T16:03:50.594000+00:00,9850,1275,18,19
2025-11-30T16:03:50.594000+00:00,9850,1275,5,18
2025-11-30T16:03:55.032000+00:00,9850,1275,18,18
2025-11-30T16:03:55.032000+00:00,9850,1275,5,19
2025-11-30T16:04:01.157000+00:00,9850,1275,63,7
2025-11-30T16:04:01.157000+00:00,9850,1275,14,6
2025-11-30T16:04:02.891000+00:00,9850,1275,22,15
2025-11-30T16:04:02.891000+00:00,9850,1275,44,14
2025-11-30T16:04:12.922000+00:00,9850,1275,22,16
2025-11-30T16:04:12.922000+00:00,9850,1275,31,15
2025-11-30T16:04:15.141000+00:00,9850,1275,30,12
2025-11-30T16:04:15.141000+00:00,9850,1275,87,13
2025-11-30T16:04:20.563000+00:00,9850,1275,30,13
2025-11-30T16:04:20.563000+00:00,9850,1275,87,12
2025-11-30T16:04:20.657000+00:00,9850,1275,30,14
2025-11-30T16:04:20.657000+00:00,9850,1275,44,13
2025-11-30T16:04:27.391000+00:00,9850,1275,30,13
2025-11-30T16:04:27.391000+00:00,9850,1275,44,14
2025-11-30T16:04:37.313000+00:00,9850,1275,23,17
2025-11-30T16:04:37.313000+00:00,9850,1275,22,16
2025-11-30T16:05:04.719000+00:00,9850,1275,18,19
2025-11-30T16:05:04.719000+00:00,9850,1275,5,18
2025-11-30T16:05:05.563000+00:00,9850,1275,18,18
2025-11-30T16:05:05.563000+00:00,9850,1275,5,19
2025-11-30T16:05:05.626000+00:00,9850,1275,18,19
2025-11-30T16:05:05.626000+00:00,9850,1275,5,18
2025-11-30T16:05:11.454000+00:00,9850,1275,18,18
2025-11-30T16:05:11.454000+00:00,9850,1275,5,19
2025-11-30T16:05:14.907000+00:00,9850,1275,16,11
2025-11-30T16:05:14.907000+00:00,9850,1275,27,10
2025-11-30T16:12:37.014000+00:00,9850,1275,10,10
2025-11-30T16:12:37.014000+00:00,9850,1275,27,9
2025-11-30T16:12:42.981000+00:00,9850,1275,10,11
2025-11-30T16:12:42.981000+00:00,9850,1275,16,9
2025-11-30T16:12:42.981000+00:00,9850,1275,27,10
2025-11-30T16:12:43.700000+00:00,9850,1275,10,10
2025-11-30T16:12:43.700000+00:00,9850,1275,27,11
2025-11-30T16:12:43.934000+00:00,9850,1275,27,12
2025-11-30T16:12:43.934000+00:00,9850,1275,87,11
2025-11-30T16:12:44.497000+00:00,9850,1275,27,13
2025-11-30T16:12:44.497000+00:00,9850,1275,30,12
2025-11-30T16:12:45.450000+00:00,9850,1275,27,14
2025-11-30T16:12:45.450000+00:00,9850,1275,44,13
2025-11-30T16:12:46.184000+00:00,9850,1275,27,15
2025-11-30T16:12:46.184000+00:00,9850,1275,31,14
2025-11-30T16:12:46.559000+00:00,9850,1275,27,16
2025-11-30T16:12:46.559000+00:00,9850,1275,22,15
2025-11-30T16:12:47.215000+00:00,9850,1275,27,17
2025-11-30T16:12:47.215000+00:00,9850,1275,23,16
2025-11-30T16:12:47.622000+00:00,9850,1275,10,11
2025-11-30T16:12:47.622000+00:00,9850,1275,87,10
2025-11-30T16:12:48.122000+00:00,9850,1275,10,12
2025-11-30T16:12:48.122000+00:00,9850,1275,30,11
2025-11-30T16:12:48.137000+00:00,9850,1275,27,18
2025-11-30T16:12:48.137000+00:00,9850,1275,18,17
2025-11-30T16:12:48.810000+00:00,9850,1275,27,19
2025-11-30T16:12:48.810000+00:00,9850,1275,5,18
2025-11-30T16:12:50.071000+00:00,9850,1275,27,20
2025-11-30T16:12:50.071000+00:00,9850,1275,43,19
2025-11-30T16:12:52.190000+00:00,9850,1275,10,13
2025-11-30T16:12:52.190000+00:00,9850,1275,44,12
2025-11-30T16:12:52.958000+00:00,9850,1275,10,14
2025-11-30T16:12:52.958000+00:00,9850,1275,31,13
2025-11-30T16:12:53.323000+00:00,9850,1275,10,15
2025-11-30T16:12:53.323000+00:00,9850,1275,22,14
2025-11-30T16:12:59.358000+00:00,9850,1275,10,16
2025-11-30T16:12:59.358000+00:00,9850,1275,23,15
2025-11-30T16:13:01.725000+00:00,9850,1275,10,17
2025-11-30T16:13:01.725000+00:00,9850,1275,18,16
2025-11-30T16:13:01.758000+00:00,9850,1275,10,18
2025-11-30T16:13:01.758000+00:00,9850,1275,5,17
2025-11-30T16:13:03.993000+00:00,9850,1275,18,17
2025-11-30T16:13:03.993000+00:00,9850,1275,5,16
2025-11-30T16:13:05.047000+00:00,9850,1275,10,19
2025-11-30T16:13:05.047000+00:00,9850,1275,43,18
2025-11-30T16:13:54.391000+00:00,9850,1275,4,2
2025-11-30T16:13:54.391000+00:00,9850,1275,1,3
2025-11-30T16:14:13.078000+00:00,9850,1275,30,12
2025-11-30T16:14:13.078000+00:00,9850,1275,87,11
2025-11-30T16:14:13.078000+00:00,9850,1275,31,10
2025-11-30T16:14:13.078000+00:00,9850,1275,44,13
2025-11-30T16:14:21.485000+00:00,9850,1275,63,8
2025-11-30T16:14:21.485000+00:00,9850,1275,12,5
2025-11-30T16:14:21.485000+00:00,9850,1275,6,9
2025-11-30T16:14:21.485000+00:00,9850,1275,55,6
2025-11-30T16:14:21.485000+00:00,9850,1275,14,7
2025-11-30T16:14:21.485000+00:00,9850,1275,16,10
2025-11-30T16:14:21.485000+00:00,9850,1275,31,4
2025-11-30T16:14:24.110000+00:00,9850,1275,1,4
2025-11-30T16:14:24.110000+00:00,9850,1275,31,3
2025-11-30T16:14:26.891000+00:00,9850,1275,12,6
2025-11-30T16:14:26.891000+00:00,9850,1275,55,5
2025-11-30T16:14:32.610000+00:00,9850,1275,63,9
2025-11-30T16:14:32.610000+00:00,9850,1275,6,8
2025-11-30T16:14:42.532000+00:00,9850,1275,22,13
2025-11-30T16:14:42.532000+00:00,9850,1275,44,14
2025-11-30T16:14:43.422000+00:00,9850,1275,23,14
2025-11-30T16:14:43.422000+00:00,9850,1275,44,15
2025-11-30T16:16:20.412000+00:00,9850,1275,1,3
2025-11-30T16:16:20.412000+00:00,9850,1275,31,4
2025-11-30T16:16:31.568000+00:00,9850,1275,55,4
2025-11-30T16:16:31.568000+00:00,9850,1275,31,5
2025-11-30T16:16:32.302000+00:00,9850,1275,12,5
2025-11-30T16:16:32.302000+00:00,9850,1275,31,6
2025-11-30T16:16:32.990000+00:00,9850,1275,14,6
2025-11-30T16:16:32.990000+00:00,9850,1275,31,7
2025-11-30T16:16:34.990000+00:00,9850,1275,6,7
2025-11-30T16:16:34.990000+00:00,9850,1275,31,8
2025-11-30T16:16:36.427000+00:00,9850,1275,63,8
2025-11-30T16:16:36.427000+00:00,9850,1275,31,9
2025-11-30T16:16:36.880000+00:00,9850,1275,16,9
2025-11-30T16:16:36.880000+00:00,9850,1275,31,10
2025-11-30T16:16:38.599000+00:00,9850,1275,87,10
2025-11-30T16:16:38.599000+00:00,9850,1275,31,11
2025-11-30T16:16:39.240000+00:00,9850,1275,30,11
2025-11-30T16:16:39.240000+00:00,9850,1275,31,12
2025-11-30T16:16:40.193000+00:00,9850,1275,22,12
2025-11-30T16:16:40.193000+00:00,9850,1275,31,13
2025-11-30T16:16:41.880000+00:00,9850,1275,23,13
2025-11-30T16:16:41.880000+00:00,9850,1275,31,14
2025-11-30T16:16:42.505000+00:00,9850,1275,31,15
2025-11-30T16:16:42.505000+00:00,9850,1275,44,14
2025-11-30T16:16:43.021000+00:00,9850,1275,31,16
2025-11-30T16:16:43.021000+00:00,9850,1275,5,15
2025-11-30T16:16:44.177000+00:00,9850,1275,31,17
2025-11-30T16:16:44.177000+00:00,9850,1275,18,16
2025-11-30T16:16:44.459000+00:00,9850,1275,31,18
2025-11-30T16:16:44.459000+00:00,9850,1275,43,17
2025-11-30T16:16:54.302000+00:00,9850,1275,10,18
2025-11-30T16:16:54.302000+00:00,9850,1275,31,19
2025-11-30T16:21:12.925000+00:00,9850,1275,10,19
2025-11-30T16:21:12.925000+00:00,9850,1275,31,18
2025-11-30T16:41:02.146000+00:00,9850,1275,81,2
2025-11-30T16:41:02.146000+00:00,9850,1275,4,1
2025-11-30T16:41:11.928000+00:00,9850,1275,81,3
2025-11-30T16:41:11.928000+00:00,9850,1275,1,2
2025-11-30T16:41:22.615000+00:00,9850,1275,81,4
2025-11-30T16:41:22.615000+00:00,9850,1275,55,3
2025-11-30T16:41:24.350000+00:00,9850,1275,81,5
2025-11-30T16:41:24.350000+00:00,9850,1275,12,4
2025-11-30T16:41:38.443000+00:00,9850,1275,18,17
2025-11-30T16:41:38.443000+00:00,9850,1275,43,16
2025-11-30T16:41:39.443000+00:00,9850,1275,31,17
2025-11-30T16:41:39.443000+00:00,9850,1275,18,18
2025-11-30T16:41:41.006000+00:00,9850,1275,10,18
2025-11-30T16:41:41.006000+00:00,9850,1275,18,19
2025-11-30T16:42:31.647000+00:00,9850,1275,4,2
2025-11-30T16:42:31.647000+00:00,9850,1275,1,1
2025-11-30T16:42:49.288000+00:00,9850,1275,4,3
2025-11-30T16:42:49.288000+00:00,9850,1275,55,2
2025-11-30T16:42:50.959000+00:00,9850,1275,4,4
2025-11-30T16:42:50.959000+00:00,9850,1275,12,3
2025-11-30T16:42:58.756000+00:00,9850,1275,81,4
2025-11-30T16:42:58.756000+00:00,9850,1275,4,5
2025-11-30T16:48:44.416000+00:00,9850,1275,81,3
2025-11-30T16:48:44.416000+00:00,9850,1275,12,4
2025-11-30T16:52:48.791000+00:00,9850,1275,81,2
2025-11-30T16:52:48.791000+00:00,9850,1275,55,3
2025-11-30T16:52:52.696000+00:00,9850,1275,4,4
2025-11-30T16:52:52.696000+00:00,9850,1275,12,5
2025-11-30T16:52:54.433000+00:00,9850,1275,81,1
2025-11-30T16:52:54.433000+00:00,9850,1275,1,2
2025-11-30T16:52:58.302000+00:00,9850,1275,4,3
