date,session_key,position,driver_number,meeting_key
2025-11-09T17:51:30.830000+00:00,9869,15,18,1273
2025-11-09T17:52:06.385000+00:00,9869,4,87,1273
2025-11-09T17:52:06.385000+00:00,9869,5,27,1273
2025-11-09T17:52:06.731000+00:00,9869,5,63,1273
2025-11-09T17:52:06.731000+00:00,9869,6,27,1273
2025-11-09T17:52:13.195000+00:00,9869,10,30,1273
2025-11-09T17:52:13.195000+00:00,9869,9,1,1273
2025-11-09T17:52:15.823000+00:00,9869,6,6,1273
2025-11-09T17:52:15.823000+00:00,9869,7,27,1273
2025-11-09T17:52:16.367000+00:00,9869,7,10,1273
2025-11-09T17:52:16.367000+00:00,9869,8,27,1273
2025-11-09T17:52:17.293000+00:00,9869,9,27,1273
2025-11-09T17:52:17.293000+00:00,9869,8,1,1273
2025-11-09T17:52:17.982000+00:00,9869,9,30,1273
2025-11-09T17:52:17.982000+00:00,9869,10,27,1273
2025-11-09T17:52:19.756000+00:00,9869,11,27,1273
2025-11-09T17:52:19.756000+00:00,9869,10,55,1273
2025-11-09T17:52:23.015000+00:00,9869,12,27,1273
2025-11-09T17:52:23.015000+00:00,9869,11,31,1273
2025-11-09T17:52:29.191000+00:00,9869,13,27,1273
2025-11-09T17:52:29.191000+00:00,9869,12,14,1273
2025-11-09T17:52:31.193000+00:00,9869,4,63,1273
2025-11-09T17:52:31.193000+00:00,9869,5,87,1273
2025-11-09T17:52:44.194000+00:00,9869,14,27,1273
2025-11-09T17:52:44.194000+00:00,9869,13,43,1273
2025-11-09T17:52:45.396000+00:00,9869,15,23,1273
2025-11-09T17:52:45.396000+00:00,9869,16,18,1273
2025-11-09T17:53:27.191000+00:00,9869,7,6,1273
2025-11-09T17:53:27.191000+00:00,9869,8,10,1273
2025-11-09T17:53:27.191000+00:00,9869,6,1,1273
2025-11-09T17:53:27.347000+00:00,9869,8,6,1273
2025-11-09T17:53:27.347000+00:00,9869,7,10,1273
2025-11-09T17:53:29.085000+00:00,9869,9,6,1273
2025-11-09T17:53:29.085000+00:00,9869,8,30,1273
2025-11-09T17:53:35.002000+00:00,9869,10,6,1273
2025-11-09T17:53:35.002000+00:00,9869,9,55,1273
2025-11-09T17:53:38.336000+00:00,9869,11,6,1273
2025-11-09T17:53:38.336000+00:00,9869,10,31,1273
2025-11-09T17:53:43.570000+00:00,9869,12,6,1273
2025-11-09T17:53:43.570000+00:00,9869,11,14,1273
2025-11-09T17:53:46.130000+00:00,9869,13,6,1273
2025-11-09T17:53:46.130000+00:00,9869,12,27,1273
2025-11-09T17:53:46.130000+00:00,9869,14,43,1273
2025-11-09T17:53:46.387000+00:00,9869,14,6,1273
2025-11-09T17:53:46.387000+00:00,9869,13,43,1273
2025-11-09T17:53:46.729000+00:00,9869,15,6,1273
2025-11-09T17:53:46.729000+00:00,9869,14,23,1273
2025-11-09T17:53:48.475000+00:00,9869,16,6,1273
2025-11-09T17:53:48.475000+00:00,9869,15,18,1273
2025-11-09T17:54:03.478000+00:00,9869,17,6,1273
2025-11-09T17:54:03.478000+00:00,9869,16,22,1273
2025-11-09T17:54:07.149000+00:00,9869,13,23,1273
2025-11-09T17:54:07.149000+00:00,9869,14,43,1273
2025-11-09T17:54:22.294000+00:00,9869,1,4,1273
2025-11-09T17:54:22.294000+00:00,9869,2,81,1273
2025-11-09T17:54:29.691000+00:00,9869,2,12,1273
2025-11-09T17:54:29.691000+00:00,9869,3,81,1273
2025-11-09T17:54:38.129000+00:00,9869,4,81,1273
2025-11-09T17:54:38.129000+00:00,9869,3,63,1273
2025-11-09T17:54:40.631000+00:00,9869,5,81,1273
2025-11-09T17:54:40.631000+00:00,9869,4,87,1273
2025-11-09T17:54:45.011000+00:00,9869,6,81,1273
2025-11-09T17:54:45.011000+00:00,9869,5,1,1273
2025-11-09T17:54:46.898000+00:00,9869,7,81,1273
2025-11-09T17:54:46.898000+00:00,9869,6,10,1273
2025-11-09T17:54:49.090000+00:00,9869,10,55,1273
2025-11-09T17:54:49.090000+00:00,9869,9,31,1273
2025-11-09T17:54:58.356000+00:00,9869,10,14,1273
2025-11-09T17:54:58.356000+00:00,9869,11,55,1273
2025-11-09T17:55:00.131000+00:00,9869,11,27,1273
2025-11-09T17:55:00.131000+00:00,9869,12,55,1273
2025-11-09T17:55:00.657000+00:00,9869,8,81,1273
2025-11-09T17:55:00.657000+00:00,9869,7,30,1273
2025-11-09T17:55:00.711000+00:00,9869,12,23,1273
2025-11-09T17:55:00.711000+00:00,9869,13,55,1273
2025-11-09T17:55:02.417000+00:00,9869,14,55,1273
2025-11-09T17:55:02.417000+00:00,9869,13,43,1273
2025-11-09T17:55:03.403000+00:00,9869,14,18,1273
2025-11-09T17:55:03.403000+00:00,9869,15,55,1273
2025-11-09T17:55:06.180000+00:00,9869,16,55,1273
2025-11-09T17:55:06.180000+00:00,9869,15,22,1273
2025-11-09T17:55:06.519000+00:00,9869,16,6,1273
2025-11-09T17:55:06.519000+00:00,9869,17,55,1273
2025-11-09T17:55:58.555000+00:00,9869,6,30,1273
2025-11-09T17:55:58.555000+00:00,9869,7,10,1273
2025-11-09T17:55:59.025000+00:00,9869,7,81,1273
2025-11-09T17:55:59.025000+00:00,9869,8,10,1273
2025-11-09T17:56:08.775000+00:00,9869,9,10,1273
2025-11-09T17:56:08.775000+00:00,9869,8,31,1273
2025-11-09T17:56:13.410000+00:00,9869,10,10,1273
2025-11-09T17:56:13.410000+00:00,9869,9,14,1273
2025-11-09T17:56:13.684000+00:00,9869,11,10,1273
2025-11-09T17:56:13.684000+00:00,9869,10,27,1273
2025-11-09T17:56:14.402000+00:00,9869,12,10,1273
2025-11-09T17:56:14.402000+00:00,9869,11,23,1273
2025-11-09T17:56:17.024000+00:00,9869,13,10,1273
2025-11-09T17:56:17.024000+00:00,9869,12,43,1273
2025-11-09T17:56:17.311000+00:00,9869,15,6,1273
2025-11-09T17:56:17.311000+00:00,9869,16,22,1273
2025-11-09T17:56:17.699000+00:00,9869,14,10,1273
2025-11-09T17:56:17.699000+00:00,9869,13,18,1273
2025-11-09T17:56:21.448000+00:00,9869,14,6,1273
2025-11-09T17:56:21.448000+00:00,9869,15,10,1273
2025-11-09T17:56:34.343000+00:00,9869,16,10,1273
2025-11-09T17:56:34.343000+00:00,9869,15,22,1273
2025-11-09T17:57:13.169000+00:00,9869,18,16,1273
2025-11-09T17:57:13.169000+00:00,9869,6,81,1273
2025-11-09T17:57:13.169000+00:00,9869,13,6,1273
2025-11-09T17:57:13.169000+00:00,9869,20,30,1273
2025-11-09T17:57:13.169000+00:00,9869,15,10,1273
2025-11-09T17:57:13.169000+00:00,9869,9,27,1273
2025-11-09T17:57:13.169000+00:00,9869,8,14,1273
2025-11-09T17:57:13.169000+00:00,9869,10,23,1273
2025-11-09T17:57:13.169000+00:00,9869,17,44,1273
2025-11-09T17:57:13.169000+00:00,9869,12,18,1273
2025-11-09T17:57:13.169000+00:00,9869,16,55,1273
2025-11-09T17:57:13.169000+00:00,9869,11,43,1273
2025-11-09T17:57:13.169000+00:00,9869,14,22,1273
2025-11-09T17:57:13.169000+00:00,9869,19,5,1273
2025-11-09T17:57:13.169000+00:00,9869,7,31,1273
2025-11-09T17:57:13.208000+00:00,9869,19,16,1273
2025-11-09T17:57:13.208000+00:00,9869,14,6,1273
2025-11-09T17:57:13.208000+00:00,9869,7,30,1273
2025-11-09T17:57:13.208000+00:00,9869,16,10,1273
2025-11-09T17:57:13.208000+00:00,9869,10,27,1273
2025-11-09T17:57:13.208000+00:00,9869,9,14,1273
2025-11-09T17:57:13.208000+00:00,9869,11,23,1273
2025-11-09T17:57:13.208000+00:00,9869,18,44,1273
2025-11-09T17:57:13.208000+00:00,9869,13,18,1273
2025-11-09T17:57:13.208000+00:00,9869,17,55,1273
2025-11-09T17:57:13.208000+00:00,9869,12,43,1273
2025-11-09T17:57:13.208000+00:00,9869,15,22,1273
2025-11-09T17:57:13.208000+00:00,9869,20,5,1273
2025-11-09T17:57:13.208000+00:00,9869,8,31,1273
2025-11-09T17:57:28.291000+00:00,9869,9,27,1273
2025-11-09T17:57:28.291000+00:00,9869,10,14,1273
2025-11-09T17:58:43.785000+00:00,9869,11,14,1273
2025-11-09T17:58:43.785000+00:00,9869,10,23,1273
2025-11-09T17:58:48.278000+00:00,9869,15,10,1273
2025-11-09T17:58:48.278000+00:00,9869,16,22,1273
2025-11-09T17:58:52.657000+00:00,9869,16,55,1273
2025-11-09T17:58:52.657000+00:00,9869,17,22,1273
2025-11-09T17:59:01.644000+00:00,9869,12,18,1273
2025-11-09T17:59:01.644000+00:00,9869,13,43,1273
2025-11-09T17:59:35.324000+00:00,9869,5,87,1273
2025-11-09T17:59:35.324000+00:00,9869,4,1,1273
2025-11-09T17:59:44.182000+00:00,9869,5,81,1273
2025-11-09T17:59:44.182000+00:00,9869,6,87,1273
2025-11-09T17:59:47.658000+00:00,9869,6,30,1273
2025-11-09T17:59:47.658000+00:00,9869,7,87,1273
2025-11-09T17:59:54.584000+00:00,9869,8,87,1273
2025-11-09T17:59:54.584000+00:00,9869,7,31,1273
2025-11-09T17:59:56.625000+00:00,9869,9,87,1273
2025-11-09T17:59:56.625000+00:00,9869,8,27,1273
2025-11-09T17:59:58.512000+00:00,9869,10,87,1273
2025-11-09T17:59:58.512000+00:00,9869,9,23,1273
2025-11-09T18:00:12.036000+00:00,9869,11,87,1273
2025-11-09T18:00:12.036000+00:00,9869,10,14,1273
2025-11-09T18:01:14.494000+00:00,9869,13,6,1273
2025-11-09T18:01:14.494000+00:00,9869,14,43,1273
2025-11-09T18:01:16.045000+00:00,9869,14,10,1273
2025-11-09T18:01:16.045000+00:00,9869,15,43,1273
2025-11-09T18:01:16.671000+00:00,9869,15,55,1273
2025-11-09T18:01:16.671000+00:00,9869,16,43,1273
2025-11-09T18:01:24.337000+00:00,9869,17,43,1273
2025-11-09T18:01:24.337000+00:00,9869,16,22,1273
2025-11-09T18:02:29.745000+00:00,9869,10,87,1273
2025-11-09T18:02:29.745000+00:00,9869,11,14,1273
2025-11-09T18:04:54.687000+00:00,9869,7,27,1273
2025-11-09T18:04:54.687000+00:00,9869,8,31,1273
2025-11-09T18:04:56.804000+00:00,9869,12,14,1273
2025-11-09T18:04:56.804000+00:00,9869,11,18,1273
2025-11-09T18:04:57.169000+00:00,9869,9,87,1273
2025-11-09T18:04:57.169000+00:00,9869,10,23,1273
2025-11-09T18:04:57.579000+00:00,9869,12,6,1273
2025-11-09T18:04:57.579000+00:00,9869,13,14,1273
2025-11-09T18:04:58.537000+00:00,9869,13,10,1273
2025-11-09T18:04:58.537000+00:00,9869,14,14,1273
2025-11-09T18:04:59.136000+00:00,9869,15,14,1273
2025-11-09T18:04:59.136000+00:00,9869,14,55,1273
2025-11-09T18:05:09.608000+00:00,9869,16,14,1273
2025-11-09T18:05:09.608000+00:00,9869,15,22,1273
2025-11-09T18:05:40.134000+00:00,9869,3,12,1273
2025-11-09T18:05:40.134000+00:00,9869,2,63,1273
2025-11-09T18:05:48.314000+00:00,9869,4,12,1273
2025-11-09T18:05:48.314000+00:00,9869,3,1,1273
2025-11-09T18:05:51.740000+00:00,9869,5,12,1273
2025-11-09T18:05:51.740000+00:00,9869,4,81,1273
2025-11-09T18:06:07.115000+00:00,9869,8,87,1273
2025-11-09T18:06:07.115000+00:00,9869,9,31,1273
2025-11-09T18:06:08.590000+00:00,9869,9,23,1273
2025-11-09T18:06:08.590000+00:00,9869,10,31,1273
2025-11-09T18:06:13.712000+00:00,9869,6,12,1273
2025-11-09T18:06:13.712000+00:00,9869,5,30,1273
2025-11-09T18:06:16.234000+00:00,9869,10,18,1273
2025-11-09T18:06:16.234000+00:00,9869,11,31,1273
2025-11-09T18:06:16.545000+00:00,9869,11,6,1273
2025-11-09T18:06:16.545000+00:00,9869,12,31,1273
2025-11-09T18:06:17.220000+00:00,9869,12,10,1273
2025-11-09T18:06:17.220000+00:00,9869,13,31,1273
2025-11-09T18:06:17.615000+00:00,9869,13,55,1273
2025-11-09T18:06:17.615000+00:00,9869,14,31,1273
2025-11-09T18:06:36.601000+00:00,9869,15,14,1273
2025-11-09T18:06:36.601000+00:00,9869,16,22,1273
2025-11-09T18:06:37.735000+00:00,9869,16,43,1273
2025-11-09T18:06:37.735000+00:00,9869,17,22,1273
2025-11-09T18:06:57.791000+00:00,9869,3,63,1273
2025-11-09T18:06:57.791000+00:00,9869,2,1,1273
2025-11-09T18:07:05.519000+00:00,9869,3,81,1273
2025-11-09T18:07:05.519000+00:00,9869,4,63,1273
2025-11-09T18:07:16.189000+00:00,9869,5,63,1273
2025-11-09T18:07:16.189000+00:00,9869,4,30,1273
2025-11-09T18:07:17.614000+00:00,9869,5,12,1273
2025-11-09T18:07:17.614000+00:00,9869,6,63,1273
2025-11-09T18:07:24.759000+00:00,9869,7,87,1273
2025-11-09T18:07:24.759000+00:00,9869,8,27,1273
2025-11-09T18:07:24.836000+00:00,9869,8,87,1273
2025-11-09T18:07:24.836000+00:00,9869,7,27,1273
2025-11-09T18:07:39.765000+00:00,9869,7,87,1273
2025-11-09T18:07:39.765000+00:00,9869,8,27,1273
2025-11-09T18:08:31.045000+00:00,9869,4,12,1273
2025-11-09T18:08:31.045000+00:00,9869,5,30,1273
2025-11-09T18:09:29.590000+00:00,9869,2,4,1273
2025-11-09T18:09:29.590000+00:00,9869,1,1,1273
2025-11-09T18:09:33.127000+00:00,9869,3,4,1273
2025-11-09T18:09:33.127000+00:00,9869,2,81,1273
2025-11-09T18:09:46.673000+00:00,9869,5,63,1273
2025-11-09T18:09:46.673000+00:00,9869,6,30,1273
2025-11-09T18:10:51.248000+00:00,9869,2,4,1273
2025-11-09T18:10:51.248000+00:00,9869,3,81,1273
2025-11-09T18:10:57.982000+00:00,9869,3,12,1273
2025-11-09T18:10:57.982000+00:00,9869,4,81,1273
2025-11-09T18:11:00.149000+00:00,9869,5,81,1273
2025-11-09T18:11:00.149000+00:00,9869,4,63,1273
2025-11-09T18:11:02.286000+00:00,9869,6,81,1273
2025-11-09T18:11:02.286000+00:00,9869,5,30,1273
2025-11-09T18:11:19.965000+00:00,9869,7,81,1273
2025-11-09T18:11:19.965000+00:00,9869,6,87,1273
2025-11-09T18:11:36.414000+00:00,9869,10,6,1273
2025-11-09T18:11:36.414000+00:00,9869,11,18,1273
2025-11-09T18:11:43.282000+00:00,9869,11,10,1273
2025-11-09T18:11:43.282000+00:00,9869,12,18,1273
2025-11-09T18:13:31.452000+00:00,9869,6,81,1273
2025-11-09T18:13:31.452000+00:00,9869,7,87,1273
2025-11-09T18:14:31.979000+00:00,9869,1,4,1273
2025-11-09T18:14:31.979000+00:00,9869,2,1,1273
2025-11-09T18:14:37.739000+00:00,9869,2,12,1273
2025-11-09T18:14:37.739000+00:00,9869,3,1,1273
2025-11-09T18:14:40.130000+00:00,9869,3,63,1273
2025-11-09T18:14:40.130000+00:00,9869,4,1,1273
2025-11-09T18:14:59.051000+00:00,9869,13,18,1273
2025-11-09T18:14:59.051000+00:00,9869,12,55,1273
2025-11-09T18:15:10.147000+00:00,9869,14,18,1273
2025-11-09T18:15:10.147000+00:00,9869,13,31,1273
2025-11-09T18:15:13.565000+00:00,9869,14,14,1273
2025-11-09T18:15:13.565000+00:00,9869,15,18,1273
2025-11-09T18:15:15.601000+00:00,9869,16,18,1273
2025-11-09T18:15:15.601000+00:00,9869,15,43,1273
2025-11-09T18:15:36.600000+00:00,9869,5,81,1273
2025-11-09T18:15:36.600000+00:00,9869,6,30,1273
2025-11-09T18:16:10.587000+00:00,9869,9,6,1273
2025-11-09T18:16:10.587000+00:00,9869,10,23,1273
2025-11-09T18:16:10.991000+00:00,9869,10,10,1273
2025-11-09T18:16:10.991000+00:00,9869,11,23,1273
2025-11-09T18:16:17.851000+00:00,9869,12,23,1273
2025-11-09T18:16:17.851000+00:00,9869,11,55,1273
2025-11-09T18:16:24.087000+00:00,9869,13,23,1273
2025-11-09T18:16:24.087000+00:00,9869,12,31,1273
2025-11-09T18:16:27.593000+00:00,9869,13,14,1273
2025-11-09T18:16:27.593000+00:00,9869,14,23,1273
2025-11-09T18:16:29.736000+00:00,9869,15,23,1273
2025-11-09T18:16:29.736000+00:00,9869,14,43,1273
2025-11-09T18:17:18.755000+00:00,9869,7,30,1273
2025-11-09T18:17:18.755000+00:00,9869,6,87,1273
2025-11-09T18:20:32.200000+00:00,9869,14,23,1273
2025-11-09T18:20:32.200000+00:00,9869,15,43,1273
2025-11-09T18:21:24.777000+00:00,9869,14,14,1273
2025-11-09T18:21:24.777000+00:00,9869,13,23,1273
2025-11-09T18:24:29.399000+00:00,9869,4,63,1273
2025-11-09T18:24:29.399000+00:00,9869,3,1,1273
2025-11-09T18:30:10.451000+00:00,9869,12,55,1273
2025-11-09T18:30:10.451000+00:00,9869,11,31,1273
2025-11-09T18:30:25.399000+00:00,9869,12,23,1273
2025-11-09T18:30:25.399000+00:00,9869,13,55,1273
2025-11-09T18:33:32.916000+00:00,9869,8,6,1273
2025-11-09T18:33:32.916000+00:00,9869,9,27,1273
2025-11-09T18:33:32.991000+00:00,9869,9,6,1273
2025-11-09T18:33:32.991000+00:00,9869,8,27,1273
2025-11-09T18:33:53.305000+00:00,9869,8,6,1273
2025-11-09T18:33:53.305000+00:00,9869,9,27,1273
2025-11-09T18:33:54.355000+00:00,9869,11,23,1273
2025-11-09T18:33:54.355000+00:00,9869,12,31,1273
2025-11-09T18:34:56.039000+00:00,9869,7,6,1273
2025-11-09T18:34:56.039000+00:00,9869,8,30,1273
2025-11-09T18:35:09.139000+00:00,9869,8,6,1273
2025-11-09T18:35:09.139000+00:00,9869,7,30,1273
