date,session_key,meeting_key,driver_number,position
2025-10-05T12:44:33.305000+00:00,9896,1270,1,4
2025-10-05T12:44:33.305000+00:00,9896,1270,12,5
2025-10-05T12:44:47.450000+00:00,9896,1270,12,6
2025-10-05T12:44:47.450000+00:00,9896,1270,14,5
2025-10-05T12:44:51.037000+00:00,9896,1270,12,7
2025-10-05T12:44:51.037000+00:00,9896,1270,16,6
2025-10-05T12:44:56.705000+00:00,9896,1270,44,8
2025-10-05T12:44:56.705000+00:00,9896,1270,27,9
2025-10-05T12:44:59.096000+00:00,9896,1270,27,10
2025-10-05T12:44:59.096000+00:00,9896,1270,30,9
2025-10-05T12:45:00.393000+00:00,9896,1270,27,11
2025-10-05T12:45:00.393000+00:00,9896,1270,18,10
2025-10-05T12:45:05.100000+00:00,9896,1270,27,12
2025-10-05T12:45:05.100000+00:00,9896,1270,31,11
2025-10-05T12:45:06.770000+00:00,9896,1270,27,13
2025-10-05T12:45:06.770000+00:00,9896,1270,55,12
2025-10-05T12:45:12.845000+00:00,9896,1270,27,14
2025-10-05T12:45:12.845000+00:00,9896,1270,23,13
2025-10-05T12:45:13.829000+00:00,9896,1270,87,14
2025-10-05T12:45:13.829000+00:00,9896,1270,27,15
2025-10-05T12:45:16.845000+00:00,9896,1270,6,15
2025-10-05T12:45:16.845000+00:00,9896,1270,27,16
2025-10-05T12:45:18.673000+00:00,9896,1270,27,17
2025-10-05T12:45:18.673000+00:00,9896,1270,43,16
2025-10-05T12:45:25.454000+00:00,9896,1270,27,18
2025-10-05T12:45:25.454000+00:00,9896,1270,22,17
2025-10-05T12:45:56.815000+00:00,9896,1270,81,1
2025-10-05T12:45:56.815000+00:00,9896,1270,4,2
2025-10-05T12:46:08.884000+00:00,9896,1270,63,2
2025-10-05T12:46:08.884000+00:00,9896,1270,4,3
2025-10-05T12:46:12.384000+00:00,9896,1270,1,3
2025-10-05T12:46:12.384000+00:00,9896,1270,4,4
2025-10-05T12:46:41.807000+00:00,9896,1270,87,13
2025-10-05T12:46:41.807000+00:00,9896,1270,23,14
2025-10-05T12:47:44.565000+00:00,9896,1270,63,1
2025-10-05T12:47:44.565000+00:00,9896,1270,81,2
2025-10-05T12:47:48.373000+00:00,9896,1270,1,2
2025-10-05T12:47:48.373000+00:00,9896,1270,81,3
2025-10-05T12:47:53.245000+00:00,9896,1270,81,4
2025-10-05T12:47:53.245000+00:00,9896,1270,4,3
2025-10-05T12:48:02.259000+00:00,9896,1270,16,5
2025-10-05T12:48:02.259000+00:00,9896,1270,14,6
2025-10-05T12:48:03.483000+00:00,9896,1270,12,6
2025-10-05T12:48:03.483000+00:00,9896,1270,14,7
2025-10-05T12:48:13.084000+00:00,9896,1270,44,7
2025-10-05T12:48:13.084000+00:00,9896,1270,14,8
2025-10-05T12:48:19.295000+00:00,9896,1270,14,9
2025-10-05T12:48:19.295000+00:00,9896,1270,30,8
2025-10-05T12:48:20.921000+00:00,9896,1270,14,10
2025-10-05T12:48:20.921000+00:00,9896,1270,18,9
2025-10-05T12:48:22.271000+00:00,9896,1270,14,11
2025-10-05T12:48:22.271000+00:00,9896,1270,31,10
2025-10-05T12:48:23.431000+00:00,9896,1270,14,12
2025-10-05T12:48:23.431000+00:00,9896,1270,55,11
2025-10-05T12:48:28.428000+00:00,9896,1270,87,12
2025-10-05T12:48:28.428000+00:00,9896,1270,14,13
2025-10-05T12:48:30.444000+00:00,9896,1270,14,14
2025-10-05T12:48:30.444000+00:00,9896,1270,23,13
2025-10-05T12:48:38.432000+00:00,9896,1270,6,14
2025-10-05T12:48:38.432000+00:00,9896,1270,14,15
2025-10-05T12:53:15.394000+00:00,9896,1270,31,11
2025-10-05T12:53:15.394000+00:00,9896,1270,55,10
