meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1264,9955,2025-06-29T13:24:17+00:00,,4,Drs,,,,DRS ENABLED
1264,9955,2025-06-29T13:26:47+00:00,,6,Other,,,,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NOTED
1264,9955,2025-06-29T13:27:10+00:00,,7,Other,,,,CAR 87 (BEA) TIME 1:12.690 DELETED - TRACK LIMITS AT TURN 3 LAP 4 15:23:46
1264,9955,2025-06-29T13:29:32+00:00,,9,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) UNDER INVESTIGATION
1264,9955,2025-06-29T13:30:32+00:00,,10,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NO FURTHER ACTION
1264,9955,2025-06-29T13:36:49+00:00,,15,Other,,,,CAR 4 (NOR) TIME 1:11.318 DELETED - TRACK LIMITS AT TURN 10 LAP 14 15:36:03
1264,9955,2025-06-29T13:38:13+00:00,,16,Other,,,,CAR 18 (STR) TIME 1:13.402 DELETED - TRACK LIMITS AT TURN 3 LAP 15 15:36:56
1264,9955,2025-06-29T13:39:08+00:00,,17,Other,,,,TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) NOTED - CAUSING A COLLISION
1264,9955,2025-06-29T13:39:50+00:00,,18,Other,,,,CAR 16 (LEC) TIME 1:11.747 DELETED - TRACK LIMITS AT TURN 1 LAP 17 15:38:42
1264,9955,2025-06-29T13:42:40+00:00,,20,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION
1264,9955,2025-06-29T13:43:43+00:00,,21,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) NO FURTHER ACTION - CAUSING A COLLISION
1264,9955,2025-06-29T13:53:42+00:00,,29,Other,,,,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 31 (OCO) NOTED
1264,9955,2025-06-29T13:54:05+00:00,,30,Other,,,,CAR 31 (OCO) TIME 1:12.205 DELETED - TRACK LIMITS AT TURN 3 LAP 27 15:51:29
1264,9955,2025-06-29T13:54:31+00:00,,30,Other,,,,CAR 14 (ALO) TIME 1:13.447 DELETED - TRACK LIMITS AT TURN 1 LAP 29 15:53:21
1264,9955,2025-06-29T13:54:43+00:00,,30,Other,,,,CAR 87 (BEA) TIME 1:12.441 DELETED - TRACK LIMITS AT TURN 1 LAP 29 15:53:35
1264,9955,2025-06-29T13:55:17+00:00,,31,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 31 (OCO) REVIEWED NO FURTHER INVESTIGATION
1264,9955,2025-06-29T13:55:22+00:00,,31,Flag,YELLOW,Sector,9.0,YELLOW IN TRACK SECTOR 9
1264,9955,2025-06-29T13:55:23+00:00,,31,Other,,,,DRS DISABLED IN ZONE 2
1264,9955,2025-06-29T13:55:26+00:00,,31,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1264,9955,2025-06-29T13:55:26+00:00,,31,Other,,,,DRS ENABLED IN ZONE 2
1264,9955,2025-06-29T13:56:56+00:00,,32,Other,,,,TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) NOTED - CAUSING A COLLISION
1264,9955,2025-06-29T13:57:20+00:00,,32,Other,,,,CAR 43 (COL) TIME 1:12.507 DELETED - TRACK LIMITS AT TURN 1 LAP 31 15:56:07
1264,9955,2025-06-29T13:57:44+00:00,,33,Other,,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 22 (TSU) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION
1264,9955,2025-06-29T13:58:27+00:00,,33,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION
1264,9955,2025-06-29T14:06:21+00:00,43.0,40,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:06:21
1264,9955,2025-06-29T14:07:46+00:00,18.0,41,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:07:46
1264,9955,2025-06-29T14:07:52+00:00,18.0,41,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:07:51
1264,9955,2025-06-29T14:07:56+00:00,18.0,41,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:07:55
1264,9955,2025-06-29T14:10:04+00:00,18.0,43,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:10:03
1264,9955,2025-06-29T14:13:42+00:00,27.0,46,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:41
1264,9955,2025-06-29T14:13:55+00:00,27.0,47,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:54
1264,9955,2025-06-29T14:14:06+00:00,27.0,47,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:14:06
1264,9955,2025-06-29T14:15:02+00:00,22.0,48,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:15:02
1264,9955,2025-06-29T14:16:15+00:00,,49,Other,,,,CAR 81 (PIA) TIME 1:10.621 DELETED - TRACK LIMITS AT TURN 1 LAP 48 16:15:08
1264,9955,2025-06-29T14:16:40+00:00,,49,Other,,,,CAR 44 (HAM) TIME 1:11.777 DELETED - TRACK LIMITS AT TURN 3 LAP 48 16:15:45
1264,9955,2025-06-29T14:18:41+00:00,5.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:18:41
1264,9955,2025-06-29T14:22:30+00:00,43.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:22:30
1264,9955,2025-06-29T14:22:47+00:00,22.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:22:46
1264,9955,2025-06-29T14:23:20+00:00,18.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:23:20
1264,9955,2025-06-29T14:23:26+00:00,,54,Other,,,,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1264,9955,2025-06-29T14:23:54+00:00,,55,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 81 (PIA) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1264,9955,2025-06-29T14:24:06+00:00,10.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:24:05
