date,session_key,meeting_key,driver_number,position
2025-06-15T18:03:28.698000+00:00,9963,1263,5,17
2025-06-15T18:03:28.698000+00:00,9963,1263,18,16
2025-06-15T18:03:28.744000+00:00,9963,1263,5,18
2025-06-15T18:03:28.744000+00:00,9963,1263,22,17
2025-06-15T18:03:28.916000+00:00,9963,1263,5,16
2025-06-15T18:03:28.916000+00:00,9963,1263,18,17
2025-06-15T18:03:28.916000+00:00,9963,1263,22,18
2025-06-15T18:03:32.838000+00:00,9963,1263,18,18
2025-06-15T18:03:32.838000+00:00,9963,1263,22,17
2025-06-15T18:03:48.932000+00:00,9963,1263,23,9
2025-06-15T18:03:48.932000+00:00,9963,1263,43,10
2025-06-15T18:03:54.042000+00:00,9963,1263,23,10
2025-06-15T18:03:54.042000+00:00,9963,1263,43,9
2025-06-15T18:03:54.463000+00:00,9963,1263,23,11
2025-06-15T18:03:54.463000+00:00,9963,1263,27,10
2025-06-15T18:03:54.870000+00:00,9963,1263,23,12
2025-06-15T18:03:54.870000+00:00,9963,1263,6,11
2025-06-15T18:03:55.401000+00:00,9963,1263,23,13
2025-06-15T18:03:55.401000+00:00,9963,1263,87,12
2025-06-15T18:03:55.776000+00:00,9963,1263,23,14
2025-06-15T18:03:55.776000+00:00,9963,1263,31,13
2025-06-15T18:03:56.307000+00:00,9963,1263,23,15
2025-06-15T18:03:56.307000+00:00,9963,1263,55,14
2025-06-15T18:03:56.588000+00:00,9963,1263,23,16
2025-06-15T18:03:56.588000+00:00,9963,1263,5,15
2025-06-15T18:03:56.948000+00:00,9963,1263,23,17
2025-06-15T18:03:56.948000+00:00,9963,1263,22,16
2025-06-15T18:03:57.323000+00:00,9963,1263,23,18
2025-06-15T18:03:57.323000+00:00,9963,1263,18,17
2025-06-15T18:03:57.698000+00:00,9963,1263,43,10
2025-06-15T18:03:57.698000+00:00,9963,1263,27,9
2025-06-15T18:03:57.885000+00:00,9963,1263,23,11
2025-06-15T18:03:57.885000+00:00,9963,1263,6,12
2025-06-15T18:03:57.885000+00:00,9963,1263,87,13
2025-06-15T18:03:57.885000+00:00,9963,1263,31,14
2025-06-15T18:03:57.885000+00:00,9963,1263,5,16
2025-06-15T18:03:57.885000+00:00,9963,1263,55,15
2025-06-15T18:03:57.885000+00:00,9963,1263,18,18
2025-06-15T18:03:57.885000+00:00,9963,1263,22,17
2025-06-15T18:04:01.104000+00:00,9963,1263,23,12
2025-06-15T18:04:01.104000+00:00,9963,1263,6,11
2025-06-15T18:04:01.120000+00:00,9963,1263,23,11
2025-06-15T18:04:01.120000+00:00,9963,1263,6,12
2025-06-15T18:04:08.401000+00:00,9963,1263,23,12
2025-06-15T18:04:08.401000+00:00,9963,1263,6,11
2025-06-15T18:04:27.182000+00:00,9963,1263,5,15
2025-06-15T18:04:27.182000+00:00,9963,1263,55,16
2025-06-15T18:17:04.020000+00:00,9963,1263,14,7
2025-06-15T18:17:04.020000+00:00,9963,1263,4,6
2025-06-15T18:18:29.420000+00:00,9963,1263,1,3
2025-06-15T18:18:29.420000+00:00,9963,1263,12,2
2025-06-15T18:18:32.070000+00:00,9963,1263,1,4
2025-06-15T18:18:32.070000+00:00,9963,1263,81,3
2025-06-15T18:18:34.140000+00:00,9963,1263,1,5
2025-06-15T18:18:34.140000+00:00,9963,1263,44,4
2025-06-15T18:18:36.921000+00:00,9963,1263,1,6
2025-06-15T18:18:36.921000+00:00,9963,1263,4,5
2025-06-15T18:18:39.229000+00:00,9963,1263,1,7
2025-06-15T18:18:39.229000+00:00,9963,1263,14,6
2025-06-15T18:18:40.615000+00:00,9963,1263,1,8
2025-06-15T18:18:40.615000+00:00,9963,1263,16,7
2025-06-15T18:18:41.429000+00:00,9963,1263,23,11
2025-06-15T18:18:41.429000+00:00,9963,1263,6,12
2025-06-15T18:18:44.363000+00:00,9963,1263,1,9
2025-06-15T18:18:44.363000+00:00,9963,1263,27,8
2025-06-15T18:18:58.599000+00:00,9963,1263,87,14
2025-06-15T18:18:58.599000+00:00,9963,1263,31,13
2025-06-15T18:19:26.505000+00:00,9963,1263,6,13
2025-06-15T18:19:26.505000+00:00,9963,1263,31,12
2025-06-15T18:19:45.412000+00:00,9963,1263,14,7
2025-06-15T18:19:45.412000+00:00,9963,1263,16,6
2025-06-15T18:19:45.802000+00:00,9963,1263,5,16
2025-06-15T18:19:45.802000+00:00,9963,1263,55,15
2025-06-15T18:19:48.021000+00:00,9963,1263,63,2
2025-06-15T18:19:48.021000+00:00,9963,1263,12,1
2025-06-15T18:19:49.052000+00:00,9963,1263,63,3
2025-06-15T18:19:49.052000+00:00,9963,1263,81,2
2025-06-15T18:19:50.818000+00:00,9963,1263,5,15
2025-06-15T18:19:50.818000+00:00,9963,1263,55,16
2025-06-15T18:19:51.318000+00:00,9963,1263,63,4
2025-06-15T18:19:51.318000+00:00,9963,1263,44,3
2025-06-15T18:19:53.287000+00:00,9963,1263,63,5
2025-06-15T18:19:53.287000+00:00,9963,1263,4,4
2025-06-15T18:19:57.271000+00:00,9963,1263,63,6
2025-06-15T18:19:57.271000+00:00,9963,1263,16,5
2025-06-15T18:19:57.802000+00:00,9963,1263,63,7
2025-06-15T18:19:57.802000+00:00,9963,1263,14,6
2025-06-15T18:20:10.021000+00:00,9963,1263,6,14
2025-06-15T18:20:10.021000+00:00,9963,1263,87,13
2025-06-15T18:20:10.459000+00:00,9963,1263,6,15
2025-06-15T18:20:10.459000+00:00,9963,1263,5,14
2025-06-15T18:20:10.849000+00:00,9963,1263,6,16
2025-06-15T18:20:10.849000+00:00,9963,1263,55,15
2025-06-15T18:20:11.427000+00:00,9963,1263,6,17
2025-06-15T18:20:11.427000+00:00,9963,1263,22,16
2025-06-15T18:20:12.740000+00:00,9963,1263,6,18
2025-06-15T18:20:12.740000+00:00,9963,1263,18,17
2025-06-15T18:20:14.146000+00:00,9963,1263,6,19
2025-06-15T18:20:14.146000+00:00,9963,1263,30,18
2025-06-15T18:20:16.287000+00:00,9963,1263,6,20
2025-06-15T18:20:16.287000+00:00,9963,1263,10,19
2025-06-15T18:21:06.100000+00:00,9963,1263,81,1
2025-06-15T18:21:06.100000+00:00,9963,1263,12,2
2025-06-15T18:21:08.850000+00:00,9963,1263,12,3
2025-06-15T18:21:08.850000+00:00,9963,1263,44,2
2025-06-15T18:21:09.772000+00:00,9963,1263,12,4
2025-06-15T18:21:09.772000+00:00,9963,1263,4,3
2025-06-15T18:21:13.990000+00:00,9963,1263,12,5
2025-06-15T18:21:13.990000+00:00,9963,1263,16,4
2025-06-15T18:21:16.553000+00:00,9963,1263,12,6
2025-06-15T18:21:16.553000+00:00,9963,1263,14,5
2025-06-15T18:21:17.600000+00:00,9963,1263,63,6
2025-06-15T18:21:17.600000+00:00,9963,1263,12,7
2025-06-15T18:21:19.365000+00:00,9963,1263,12,8
2025-06-15T18:21:19.365000+00:00,9963,1263,27,7
2025-06-15T18:21:20.100000+00:00,9963,1263,1,8
2025-06-15T18:21:20.100000+00:00,9963,1263,12,9
2025-06-15T18:21:25.131000+00:00,9963,1263,23,10
2025-06-15T18:21:25.131000+00:00,9963,1263,43,11
2025-06-15T18:21:27.069000+00:00,9963,1263,43,12
2025-06-15T18:21:27.069000+00:00,9963,1263,31,11
2025-06-15T18:21:28.428000+00:00,9963,1263,43,13
2025-06-15T18:21:28.428000+00:00,9963,1263,87,12
2025-06-15T18:21:28.662000+00:00,9963,1263,43,14
2025-06-15T18:21:28.662000+00:00,9963,1263,5,13
2025-06-15T18:21:29.584000+00:00,9963,1263,43,15
2025-06-15T18:21:29.584000+00:00,9963,1263,55,14
2025-06-15T18:21:30.303000+00:00,9963,1263,43,16
2025-06-15T18:21:30.303000+00:00,9963,1263,6,20
2025-06-15T18:21:30.303000+00:00,9963,1263,18,17
2025-06-15T18:21:30.303000+00:00,9963,1263,22,15
2025-06-15T18:21:30.303000+00:00,9963,1263,30,18
2025-06-15T18:21:30.303000+00:00,9963,1263,10,19
2025-06-15T18:21:31.053000+00:00,9963,1263,43,17
2025-06-15T18:21:31.053000+00:00,9963,1263,18,16
2025-06-15T18:21:32.428000+00:00,9963,1263,43,18
2025-06-15T18:21:32.428000+00:00,9963,1263,30,17
2025-06-15T18:21:34.319000+00:00,9963,1263,43,19
2025-06-15T18:21:34.319000+00:00,9963,1263,10,18
2025-06-15T18:21:52.803000+00:00,9963,1263,63,5
2025-06-15T18:21:52.803000+00:00,9963,1263,14,6
2025-06-15T18:22:14.913000+00:00,9963,1263,44,3
2025-06-15T18:22:14.913000+00:00,9963,1263,4,2
2025-06-15T18:22:24.866000+00:00,9963,1263,1,7
2025-06-15T18:22:24.866000+00:00,9963,1263,27,8
2025-06-15T18:22:30.362000+00:00,9963,1263,44,4
2025-06-15T18:22:30.362000+00:00,9963,1263,16,3
2025-06-15T18:22:34.354000+00:00,9963,1263,63,4
2025-06-15T18:22:34.354000+00:00,9963,1263,44,5
2025-06-15T18:22:36.494000+00:00,9963,1263,1,5
2025-06-15T18:22:36.494000+00:00,9963,1263,44,6
2025-06-15T18:22:36.494000+00:00,9963,1263,14,7
2025-06-15T18:22:37.291000+00:00,9963,1263,44,7
2025-06-15T18:22:37.291000+00:00,9963,1263,14,8
2025-06-15T18:22:37.291000+00:00,9963,1263,27,6
2025-06-15T18:22:40.010000+00:00,9963,1263,12,7
2025-06-15T18:22:40.010000+00:00,9963,1263,44,8
2025-06-15T18:22:40.010000+00:00,9963,1263,14,9
2025-06-15T18:22:43.260000+00:00,9963,1263,44,9
2025-06-15T18:22:43.260000+00:00,9963,1263,14,10
2025-06-15T18:22:43.260000+00:00,9963,1263,23,8
2025-06-15T18:22:45.088000+00:00,9963,1263,14,11
2025-06-15T18:22:45.088000+00:00,9963,1263,31,10
2025-06-15T18:22:46.338000+00:00,9963,1263,14,12
2025-06-15T18:22:46.338000+00:00,9963,1263,87,11
2025-06-15T18:22:46.713000+00:00,9963,1263,14,13
2025-06-15T18:22:46.713000+00:00,9963,1263,5,12
2025-06-15T18:22:47.479000+00:00,9963,1263,14,14
2025-06-15T18:22:47.479000+00:00,9963,1263,55,13
2025-06-15T18:22:48.182000+00:00,9963,1263,14,15
2025-06-15T18:22:48.182000+00:00,9963,1263,22,14
2025-06-15T18:22:49.635000+00:00,9963,1263,14,16
2025-06-15T18:22:49.635000+00:00,9963,1263,18,15
2025-06-15T18:22:50.791000+00:00,9963,1263,14,17
2025-06-15T18:22:50.791000+00:00,9963,1263,30,16
2025-06-15T18:22:52.729000+00:00,9963,1263,44,10
2025-06-15T18:22:52.729000+00:00,9963,1263,31,9
2025-06-15T18:23:00.010000+00:00,9963,1263,14,18
2025-06-15T18:23:00.010000+00:00,9963,1263,10,17
2025-06-15T18:23:40.901000+00:00,9963,1263,5,13
2025-06-15T18:23:40.901000+00:00,9963,1263,55,12
2025-06-15T18:23:43.479000+00:00,9963,1263,81,2
2025-06-15T18:23:43.479000+00:00,9963,1263,4,1
2025-06-15T18:23:46.901000+00:00,9963,1263,81,3
2025-06-15T18:23:46.901000+00:00,9963,1263,16,2
2025-06-15T18:23:50.198000+00:00,9963,1263,63,3
2025-06-15T18:23:50.198000+00:00,9963,1263,81,4
2025-06-15T18:23:52.417000+00:00,9963,1263,1,4
2025-06-15T18:23:52.417000+00:00,9963,1263,81,5
2025-06-15T18:23:53.635000+00:00,9963,1263,5,14
2025-06-15T18:23:53.635000+00:00,9963,1263,22,13
2025-06-15T18:23:55.432000+00:00,9963,1263,81,6
2025-06-15T18:23:55.432000+00:00,9963,1263,27,5
2025-06-15T18:23:56.026000+00:00,9963,1263,81,7
2025-06-15T18:23:56.026000+00:00,9963,1263,12,6
2025-06-15T18:24:35.667000+00:00,9963,1263,12,5
2025-06-15T18:24:35.667000+00:00,9963,1263,27,6
2025-06-15T18:25:10.902000+00:00,9963,1263,87,12
2025-06-15T18:25:10.902000+00:00,9963,1263,55,11
2025-06-15T18:26:19.824000+00:00,9963,1263,81,6
2025-06-15T18:26:19.824000+00:00,9963,1263,27,7
2025-06-15T18:26:29.777000+00:00,9963,1263,87,13
2025-06-15T18:26:29.777000+00:00,9963,1263,22,12
2025-06-15T18:26:42.824000+00:00,9963,1263,87,14
2025-06-15T18:26:42.824000+00:00,9963,1263,5,13
2025-06-15T18:26:43.777000+00:00,9963,1263,87,15
2025-06-15T18:26:43.777000+00:00,9963,1263,18,14
2025-06-15T18:26:44.559000+00:00,9963,1263,87,16
2025-06-15T18:26:44.559000+00:00,9963,1263,30,15
2025-06-15T18:26:45.121000+00:00,9963,1263,87,17
2025-06-15T18:26:45.121000+00:00,9963,1263,10,16
2025-06-15T18:26:45.512000+00:00,9963,1263,14,17
2025-06-15T18:26:45.512000+00:00,9963,1263,87,18
2025-06-15T18:26:54.074000+00:00,9963,1263,43,18
2025-06-15T18:26:54.074000+00:00,9963,1263,87,19
2025-06-15T18:26:56.496000+00:00,9963,1263,6,19
2025-06-15T18:26:56.496000+00:00,9963,1263,87,20
2025-06-15T18:27:38.293000+00:00,9963,1263,14,16
2025-06-15T18:27:38.293000+00:00,9963,1263,10,17
2025-06-15T18:27:43.840000+00:00,9963,1263,23,9
2025-06-15T18:27:43.840000+00:00,9963,1263,31,8
2025-06-15T18:27:55.778000+00:00,9963,1263,27,8
2025-06-15T18:27:55.778000+00:00,9963,1263,31,7
2025-06-15T18:27:56.372000+00:00,9963,1263,23,8
2025-06-15T18:27:56.372000+00:00,9963,1263,27,9
2025-06-15T18:27:56.575000+00:00,9963,1263,44,9
2025-06-15T18:27:56.575000+00:00,9963,1263,27,10
2025-06-15T18:27:57.028000+00:00,9963,1263,27,11
2025-06-15T18:27:57.028000+00:00,9963,1263,55,10
2025-06-15T18:27:59.372000+00:00,9963,1263,27,12
2025-06-15T18:27:59.372000+00:00,9963,1263,22,11
2025-06-15T18:28:00.872000+00:00,9963,1263,27,13
2025-06-15T18:28:00.872000+00:00,9963,1263,5,12
2025-06-15T18:28:01.591000+00:00,9963,1263,27,14
2025-06-15T18:28:01.591000+00:00,9963,1263,18,13
2025-06-15T18:28:02.325000+00:00,9963,1263,27,15
2025-06-15T18:28:02.325000+00:00,9963,1263,30,14
2025-06-15T18:28:02.591000+00:00,9963,1263,14,15
2025-06-15T18:28:02.591000+00:00,9963,1263,27,16
2025-06-15T18:28:03.356000+00:00,9963,1263,27,17
2025-06-15T18:28:03.356000+00:00,9963,1263,10,16
2025-06-15T18:28:04.231000+00:00,9963,1263,44,8
2025-06-15T18:28:04.231000+00:00,9963,1263,23,9
2025-06-15T18:28:12.138000+00:00,9963,1263,23,10
2025-06-15T18:28:12.138000+00:00,9963,1263,55,9
2025-06-15T18:29:05.600000+00:00,9963,1263,44,7
2025-06-15T18:29:05.600000+00:00,9963,1263,31,8
2025-06-15T18:29:12.298000+00:00,9963,1263,14,14
2025-06-15T18:29:12.298000+00:00,9963,1263,30,15
2025-06-15T18:29:55.899000+00:00,9963,1263,14,13
2025-06-15T18:29:55.899000+00:00,9963,1263,18,14
2025-06-15T18:30:23.021000+00:00,9963,1263,23,11
2025-06-15T18:30:23.021000+00:00,9963,1263,22,10
2025-06-15T18:31:46.699000+00:00,9963,1263,23,12
2025-06-15T18:31:46.699000+00:00,9963,1263,5,11
2025-06-15T18:32:03.246000+00:00,9963,1263,14,12
2025-06-15T18:32:03.246000+00:00,9963,1263,23,13
2025-06-15T18:33:00.309000+00:00,9963,1263,14,11
2025-06-15T18:33:00.309000+00:00,9963,1263,5,12
2025-06-15T18:33:03.371000+00:00,9963,1263,23,14
2025-06-15T18:33:03.371000+00:00,9963,1263,18,13
2025-06-15T18:33:16.241000+00:00,9963,1263,23,15
2025-06-15T18:33:16.241000+00:00,9963,1263,30,14
2025-06-15T18:33:16.616000+00:00,9963,1263,23,16
2025-06-15T18:33:16.616000+00:00,9963,1263,10,15
2025-06-15T18:33:19.659000+00:00,9963,1263,23,17
2025-06-15T18:33:19.659000+00:00,9963,1263,27,16
2025-06-15T18:33:21.550000+00:00,9963,1263,23,18
2025-06-15T18:33:21.550000+00:00,9963,1263,43,17
2025-06-15T18:33:22.925000+00:00,9963,1263,23,19
2025-06-15T18:33:22.925000+00:00,9963,1263,6,18
2025-06-15T18:33:25.888000+00:00,9963,1263,23,20
2025-06-15T18:33:25.888000+00:00,9963,1263,87,19
2025-06-15T18:34:33.869000+00:00,9963,1263,18,14
2025-06-15T18:34:33.869000+00:00,9963,1263,30,13
2025-06-15T18:34:34.572000+00:00,9963,1263,18,15
2025-06-15T18:34:34.572000+00:00,9963,1263,10,14
2025-06-15T18:34:36.791000+00:00,9963,1263,27,15
2025-06-15T18:34:36.791000+00:00,9963,1263,18,16
2025-06-15T18:34:39.088000+00:00,9963,1263,43,16
2025-06-15T18:34:39.088000+00:00,9963,1263,18,17
2025-06-15T18:34:40.354000+00:00,9963,1263,6,17
2025-06-15T18:34:40.354000+00:00,9963,1263,18,18
2025-06-15T18:34:42.557000+00:00,9963,1263,87,18
2025-06-15T18:34:42.557000+00:00,9963,1263,18,19
2025-06-15T18:36:16.836000+00:00,9963,1263,63,2
2025-06-15T18:36:16.836000+00:00,9963,1263,16,3
2025-06-15T18:39:02.037000+00:00,9963,1263,1,3
2025-06-15T18:39:02.037000+00:00,9963,1263,16,4
2025-06-15T18:39:08.053000+00:00,9963,1263,12,4
2025-06-15T18:39:08.053000+00:00,9963,1263,16,5
2025-06-15T18:39:10.474000+00:00,9963,1263,81,5
2025-06-15T18:39:10.474000+00:00,9963,1263,16,6
2025-06-15T18:39:28.943000+00:00,9963,1263,14,10
2025-06-15T18:39:28.943000+00:00,9963,1263,22,11
2025-06-15T18:40:16.203000+00:00,9963,1263,63,1
2025-06-15T18:40:16.203000+00:00,9963,1263,4,2
2025-06-15T18:40:18.067000+00:00,9963,1263,1,2
2025-06-15T18:40:18.067000+00:00,9963,1263,4,3
2025-06-15T18:40:23.781000+00:00,9963,1263,12,3
2025-06-15T18:40:23.781000+00:00,9963,1263,4,4
2025-06-15T18:40:26.266000+00:00,9963,1263,81,4
2025-06-15T18:40:26.266000+00:00,9963,1263,4,5
2025-06-15T18:45:53.106000+00:00,9963,1263,14,9
2025-06-15T18:45:53.106000+00:00,9963,1263,55,10
2025-06-15T18:47:18.928000+00:00,9963,1263,27,14
2025-06-15T18:47:18.928000+00:00,9963,1263,10,15
2025-06-15T18:48:39.779000+00:00,9963,1263,27,13
2025-06-15T18:48:39.779000+00:00,9963,1263,30,14
2025-06-15T18:48:41.607000+00:00,9963,1263,43,15
2025-06-15T18:48:41.607000+00:00,9963,1263,10,16
2025-06-15T18:50:27.420000+00:00,9963,1263,1,3
2025-06-15T18:50:27.420000+00:00,9963,1263,12,2
2025-06-15T18:50:29.483000+00:00,9963,1263,1,4
2025-06-15T18:50:29.483000+00:00,9963,1263,81,3
2025-06-15T18:50:35.233000+00:00,9963,1263,1,5
2025-06-15T18:50:35.233000+00:00,9963,1263,4,4
2025-06-15T18:50:39.546000+00:00,9963,1263,1,6
2025-06-15T18:50:39.546000+00:00,9963,1263,16,5
2025-06-15T18:50:59.889000+00:00,9963,1263,14,8
2025-06-15T18:50:59.889000+00:00,9963,1263,31,9
2025-06-15T18:51:09.608000+00:00,9963,1263,27,12
2025-06-15T18:51:09.608000+00:00,9963,1263,5,13
2025-06-15T18:51:11.640000+00:00,9963,1263,43,14
2025-06-15T18:51:11.640000+00:00,9963,1263,30,15
2025-06-15T18:51:44.687000+00:00,9963,1263,81,2
2025-06-15T18:51:44.687000+00:00,9963,1263,12,3
2025-06-15T18:51:50.421000+00:00,9963,1263,12,4
2025-06-15T18:51:50.421000+00:00,9963,1263,4,3
2025-06-15T18:51:54.687000+00:00,9963,1263,12,5
2025-06-15T18:51:54.687000+00:00,9963,1263,16,4
2025-06-15T18:52:12.171000+00:00,9963,1263,1,5
2025-06-15T18:52:12.171000+00:00,9963,1263,12,6
2025-06-15T18:52:42.656000+00:00,9963,1263,30,16
2025-06-15T18:52:42.656000+00:00,9963,1263,10,15
2025-06-15T18:52:43.250000+00:00,9963,1263,6,16
2025-06-15T18:52:43.250000+00:00,9963,1263,30,17
2025-06-15T18:52:43.500000+00:00,9963,1263,87,17
2025-06-15T18:52:43.500000+00:00,9963,1263,30,18
2025-06-15T18:52:43.984000+00:00,9963,1263,18,18
2025-06-15T18:52:43.984000+00:00,9963,1263,30,19
2025-06-15T18:52:44.359000+00:00,9963,1263,23,19
2025-06-15T18:52:44.359000+00:00,9963,1263,30,20
2025-06-15T18:56:46.936000+00:00,9963,1263,63,2
2025-06-15T18:56:46.936000+00:00,9963,1263,81,1
2025-06-15T18:56:50.233000+00:00,9963,1263,63,3
2025-06-15T18:56:50.233000+00:00,9963,1263,4,2
2025-06-15T18:56:55.405000+00:00,9963,1263,63,4
2025-06-15T18:56:55.405000+00:00,9963,1263,16,3
2025-06-15T18:57:43.062000+00:00,9963,1263,6,15
2025-06-15T18:57:43.062000+00:00,9963,1263,10,16
2025-06-15T18:59:00.893000+00:00,9963,1263,87,16
2025-06-15T18:59:00.893000+00:00,9963,1263,10,17
2025-06-15T19:00:02.472000+00:00,9963,1263,18,17
2025-06-15T19:00:02.472000+00:00,9963,1263,10,18
2025-06-15T19:00:36.863000+00:00,9963,1263,81,2
2025-06-15T19:00:36.863000+00:00,9963,1263,4,1
2025-06-15T19:00:42.035000+00:00,9963,1263,81,3
2025-06-15T19:00:42.035000+00:00,9963,1263,16,2
2025-06-15T19:00:44.613000+00:00,9963,1263,63,3
2025-06-15T19:00:44.613000+00:00,9963,1263,81,4
2025-06-15T19:00:47.863000+00:00,9963,1263,1,4
2025-06-15T19:00:47.863000+00:00,9963,1263,81,5
2025-06-15T19:00:57.394000+00:00,9963,1263,81,6
2025-06-15T19:00:57.394000+00:00,9963,1263,12,5
2025-06-15T19:01:37.161000+00:00,9963,1263,23,18
2025-06-15T19:01:37.161000+00:00,9963,1263,10,19
2025-06-15T19:01:51.391000+00:00,9963,1263,6,16
2025-06-15T19:01:51.391000+00:00,9963,1263,87,15
2025-06-15T19:01:53.792000+00:00,9963,1263,23,19
2025-06-15T19:01:53.792000+00:00,9963,1263,10,18
2025-06-15T19:03:12.727000+00:00,9963,1263,4,2
2025-06-15T19:03:12.727000+00:00,9963,1263,16,1
2025-06-15T19:03:15.258000+00:00,9963,1263,63,2
2025-06-15T19:03:15.258000+00:00,9963,1263,4,3
2025-06-15T19:03:18.414000+00:00,9963,1263,1,3
2025-06-15T19:03:18.414000+00:00,9963,1263,4,4
2025-06-15T19:03:20.352000+00:00,9963,1263,12,4
2025-06-15T19:03:20.352000+00:00,9963,1263,4,5
2025-06-15T19:03:22.492000+00:00,9963,1263,81,5
2025-06-15T19:03:22.492000+00:00,9963,1263,4,6
2025-06-15T19:04:08.118000+00:00,9963,1263,23,20
2025-06-15T19:04:08.118000+00:00,9963,1263,30,19
2025-06-15T19:04:10.477000+00:00,9963,1263,6,15
2025-06-15T19:04:10.477000+00:00,9963,1263,87,16
2025-06-15T19:04:18.961000+00:00,9963,1263,6,16
2025-06-15T19:04:18.961000+00:00,9963,1263,87,15
2025-06-15T19:05:14.618000+00:00,9963,1263,27,11
2025-06-15T19:05:14.618000+00:00,9963,1263,22,12
2025-06-15T19:06:50.213000+00:00,9963,1263,43,13
2025-06-15T19:06:50.213000+00:00,9963,1263,5,14
2025-06-15T19:06:52.447000+00:00,9963,1263,87,14
2025-06-15T19:06:52.447000+00:00,9963,1263,5,15
2025-06-15T19:06:52.931000+00:00,9963,1263,6,15
2025-06-15T19:06:52.931000+00:00,9963,1263,5,16
2025-06-15T19:06:53.666000+00:00,9963,1263,5,17
2025-06-15T19:06:53.666000+00:00,9963,1263,18,16
2025-06-15T19:06:54.494000+00:00,9963,1263,5,18
2025-06-15T19:06:54.494000+00:00,9963,1263,10,17
2025-06-15T19:07:48.747000+00:00,9963,1263,14,9
2025-06-15T19:07:48.747000+00:00,9963,1263,31,8
2025-06-15T19:07:51.451000+00:00,9963,1263,14,10
2025-06-15T19:07:51.451000+00:00,9963,1263,55,9
2025-06-15T19:07:53.966000+00:00,9963,1263,14,11
2025-06-15T19:07:53.966000+00:00,9963,1263,27,10
2025-06-15T19:07:57.185000+00:00,9963,1263,14,12
2025-06-15T19:07:57.185000+00:00,9963,1263,22,11
2025-06-15T19:09:27.420000+00:00,9963,1263,18,17
2025-06-15T19:09:27.420000+00:00,9963,1263,10,16
2025-06-15T19:09:42.623000+00:00,9963,1263,5,17
2025-06-15T19:09:42.623000+00:00,9963,1263,18,18
2025-06-15T19:09:46.967000+00:00,9963,1263,18,19
