date,session_key,meeting_key,driver_number,position
2025-08-31T13:03:31.632000+00:00,9920,1267,10,16
2025-08-31T13:03:31.632000+00:00,9920,1267,23,12
2025-08-31T13:03:31.632000+00:00,9920,1267,18,14
2025-08-31T13:03:31.692000+00:00,9920,1267,5,16
2025-08-31T13:03:31.692000+00:00,9920,1267,10,17
2025-08-31T13:03:31.692000+00:00,9920,1267,43,18
2025-08-31T13:03:31.692000+00:00,9920,1267,27,19
2025-08-31T13:03:31.692000+00:00,9920,1267,31,15
2025-08-31T13:03:31.839000+00:00,9920,1267,5,17
2025-08-31T13:03:31.839000+00:00,9920,1267,10,14
2025-08-31T13:03:31.839000+00:00,9920,1267,31,16
2025-08-31T13:03:31.839000+00:00,9920,1267,18,15
2025-08-31T13:03:31.942000+00:00,9920,1267,5,18
2025-08-31T13:03:31.942000+00:00,9920,1267,43,15
2025-08-31T13:03:31.942000+00:00,9920,1267,31,17
2025-08-31T13:03:31.942000+00:00,9920,1267,18,16
2025-08-31T13:03:32.030000+00:00,9920,1267,5,19
2025-08-31T13:03:32.030000+00:00,9920,1267,27,16
2025-08-31T13:03:32.030000+00:00,9920,1267,31,18
2025-08-31T13:03:32.030000+00:00,9920,1267,18,17
2025-08-31T13:03:34.337000+00:00,9920,1267,4,2
2025-08-31T13:03:34.337000+00:00,9920,1267,1,3
2025-08-31T13:03:36.779000+00:00,9920,1267,4,3
2025-08-31T13:03:36.779000+00:00,9920,1267,1,2
2025-08-31T13:03:37.103000+00:00,9920,1267,31,17
2025-08-31T13:03:37.103000+00:00,9920,1267,18,18
2025-08-31T13:03:41.881000+00:00,9920,1267,14,11
2025-08-31T13:03:41.881000+00:00,9920,1267,12,12
2025-08-31T13:03:41.881000+00:00,9920,1267,23,10
2025-08-31T13:03:41.915000+00:00,9920,1267,14,12
2025-08-31T13:03:41.915000+00:00,9920,1267,12,11
2025-08-31T13:03:45.226000+00:00,9920,1267,63,6
2025-08-31T13:03:45.226000+00:00,9920,1267,16,5
2025-08-31T13:03:46.523000+00:00,9920,1267,12,10
2025-08-31T13:03:46.523000+00:00,9920,1267,23,11
2025-08-31T13:03:46.914000+00:00,9920,1267,14,13
2025-08-31T13:03:46.914000+00:00,9920,1267,22,12
2025-08-31T13:03:50.272000+00:00,9920,1267,12,11
2025-08-31T13:03:50.272000+00:00,9920,1267,23,10
2025-08-31T13:03:51.654000+00:00,9920,1267,27,17
2025-08-31T13:03:51.654000+00:00,9920,1267,31,16
2025-08-31T13:04:11.225000+00:00,9920,1267,12,12
2025-08-31T13:04:11.225000+00:00,9920,1267,22,11
2025-08-31T13:04:11.525000+00:00,9920,1267,14,12
2025-08-31T13:04:11.525000+00:00,9920,1267,12,13
2025-08-31T13:04:11.538000+00:00,9920,1267,14,13
2025-08-31T13:04:11.538000+00:00,9920,1267,12,12
2025-08-31T13:04:14.293000+00:00,9920,1267,14,12
2025-08-31T13:04:14.293000+00:00,9920,1267,12,13
2025-08-31T13:04:17.492000+00:00,9920,1267,14,13
2025-08-31T13:04:17.492000+00:00,9920,1267,12,12
2025-08-31T13:04:27.921000+00:00,9920,1267,5,18
2025-08-31T13:04:27.921000+00:00,9920,1267,18,19
2025-08-31T13:06:15.280000+00:00,9920,1267,27,16
2025-08-31T13:06:15.280000+00:00,9920,1267,31,17
2025-08-31T13:07:04.802000+00:00,9920,1267,5,19
2025-08-31T13:07:04.802000+00:00,9920,1267,18,18
2025-08-31T13:08:48.616000+00:00,9920,1267,10,15
2025-08-31T13:08:48.616000+00:00,9920,1267,43,14
2025-08-31T13:13:41.328000+00:00,9920,1267,4,2
2025-08-31T13:13:41.328000+00:00,9920,1267,1,3
2025-08-31T13:13:50.083000+00:00,9920,1267,5,18
2025-08-31T13:13:50.083000+00:00,9920,1267,18,19
2025-08-31T13:13:51.612000+00:00,9920,1267,18,20
2025-08-31T13:13:51.612000+00:00,9920,1267,87,19
2025-08-31T13:22:48.233000+00:00,9920,1267,10,14
2025-08-31T13:22:48.233000+00:00,9920,1267,43,15
2025-08-31T13:26:37.390000+00:00,9920,1267,14,14
2025-08-31T13:26:37.390000+00:00,9920,1267,10,13
2025-08-31T13:26:46.431000+00:00,9920,1267,14,15
2025-08-31T13:26:46.431000+00:00,9920,1267,43,14
2025-08-31T13:26:46.619000+00:00,9920,1267,14,16
2025-08-31T13:26:46.619000+00:00,9920,1267,27,15
2025-08-31T13:26:46.746000+00:00,9920,1267,14,17
2025-08-31T13:26:46.746000+00:00,9920,1267,31,16
2025-08-31T13:26:46.775000+00:00,9920,1267,14,18
2025-08-31T13:26:46.775000+00:00,9920,1267,5,17
2025-08-31T13:26:46.776000+00:00,9920,1267,14,19
2025-08-31T13:26:46.776000+00:00,9920,1267,87,18
2025-08-31T13:26:48.731000+00:00,9920,1267,14,20
2025-08-31T13:26:48.731000+00:00,9920,1267,18,19
2025-08-31T13:27:51.898000+00:00,9920,1267,12,11
2025-08-31T13:27:51.898000+00:00,9920,1267,22,12
2025-08-31T13:27:57.157000+00:00,9920,1267,22,13
2025-08-31T13:27:57.157000+00:00,9920,1267,10,12
2025-08-31T13:27:59.044000+00:00,9920,1267,27,16
2025-08-31T13:27:59.044000+00:00,9920,1267,31,15
2025-08-31T13:28:01.372000+00:00,9920,1267,22,14
2025-08-31T13:28:01.372000+00:00,9920,1267,43,15
2025-08-31T13:28:01.372000+00:00,9920,1267,31,13
2025-08-31T13:28:02.607000+00:00,9920,1267,22,15
2025-08-31T13:28:02.607000+00:00,9920,1267,5,14
2025-08-31T13:28:02.607000+00:00,9920,1267,43,16
2025-08-31T13:28:02.607000+00:00,9920,1267,27,17
2025-08-31T13:28:03.341000+00:00,9920,1267,22,16
2025-08-31T13:28:03.341000+00:00,9920,1267,43,17
2025-08-31T13:28:03.341000+00:00,9920,1267,27,18
2025-08-31T13:28:03.341000+00:00,9920,1267,87,15
2025-08-31T13:28:05.169000+00:00,9920,1267,22,17
2025-08-31T13:28:05.169000+00:00,9920,1267,43,18
2025-08-31T13:28:05.169000+00:00,9920,1267,27,19
2025-08-31T13:28:05.169000+00:00,9920,1267,18,16
2025-08-31T13:28:10.500000+00:00,9920,1267,14,17
2025-08-31T13:28:10.500000+00:00,9920,1267,22,18
2025-08-31T13:28:10.500000+00:00,9920,1267,43,19
2025-08-31T13:28:10.500000+00:00,9920,1267,27,20
2025-08-31T13:31:25.667000+00:00,9920,1267,63,5
2025-08-31T13:31:25.667000+00:00,9920,1267,16,6
2025-08-31T13:31:29.005000+00:00,9920,1267,16,7
2025-08-31T13:31:29.005000+00:00,9920,1267,44,6
2025-08-31T13:31:35.739000+00:00,9920,1267,16,8
2025-08-31T13:31:35.739000+00:00,9920,1267,30,7
2025-08-31T13:31:37.895000+00:00,9920,1267,16,9
2025-08-31T13:31:37.895000+00:00,9920,1267,55,8
2025-08-31T13:31:38.708000+00:00,9920,1267,16,10
2025-08-31T13:31:38.708000+00:00,9920,1267,23,9
2025-08-31T13:31:52.031000+00:00,9920,1267,44,7
2025-08-31T13:31:52.031000+00:00,9920,1267,30,6
2025-08-31T13:31:53.389000+00:00,9920,1267,44,8
2025-08-31T13:31:53.389000+00:00,9920,1267,55,7
2025-08-31T13:31:53.577000+00:00,9920,1267,5,15
2025-08-31T13:31:53.577000+00:00,9920,1267,87,14
2025-08-31T13:31:53.831000+00:00,9920,1267,5,16
2025-08-31T13:31:53.831000+00:00,9920,1267,18,15
2025-08-31T13:31:54.667000+00:00,9920,1267,14,16
2025-08-31T13:31:54.667000+00:00,9920,1267,5,17
2025-08-31T13:31:55.536000+00:00,9920,1267,44,9
2025-08-31T13:31:55.536000+00:00,9920,1267,23,8
2025-08-31T13:32:00.459000+00:00,9920,1267,22,17
2025-08-31T13:32:00.459000+00:00,9920,1267,5,18
2025-08-31T13:32:00.564000+00:00,9920,1267,16,9
2025-08-31T13:32:00.564000+00:00,9920,1267,44,10
2025-08-31T13:32:01.189000+00:00,9920,1267,44,11
2025-08-31T13:32:01.189000+00:00,9920,1267,12,10
2025-08-31T13:32:02.713000+00:00,9920,1267,18,14
2025-08-31T13:32:02.713000+00:00,9920,1267,87,15
2025-08-31T13:32:04.273000+00:00,9920,1267,5,19
2025-08-31T13:32:04.273000+00:00,9920,1267,43,18
2025-08-31T13:32:08.889000+00:00,9920,1267,44,12
2025-08-31T13:32:08.889000+00:00,9920,1267,10,11
2025-08-31T13:32:14.463000+00:00,9920,1267,44,13
2025-08-31T13:32:14.463000+00:00,9920,1267,31,12
2025-08-31T13:32:19.937000+00:00,9920,1267,44,14
2025-08-31T13:32:19.937000+00:00,9920,1267,18,13
2025-08-31T13:32:20.796000+00:00,9920,1267,44,15
2025-08-31T13:32:20.796000+00:00,9920,1267,87,14
2025-08-31T13:32:21.812000+00:00,9920,1267,44,16
2025-08-31T13:32:21.812000+00:00,9920,1267,14,15
2025-08-31T13:32:26.271000+00:00,9920,1267,44,17
2025-08-31T13:32:26.271000+00:00,9920,1267,22,16
2025-08-31T13:32:29.247000+00:00,9920,1267,44,18
2025-08-31T13:32:29.247000+00:00,9920,1267,43,17
2025-08-31T13:32:35.907000+00:00,9920,1267,44,19
2025-08-31T13:32:35.907000+00:00,9920,1267,5,18
2025-08-31T13:32:36.849000+00:00,9920,1267,44,20
2025-08-31T13:32:36.849000+00:00,9920,1267,27,19
2025-08-31T13:33:22.264000+00:00,9920,1267,16,6
2025-08-31T13:33:22.264000+00:00,9920,1267,30,7
2025-08-31T13:33:22.264000+00:00,9920,1267,55,8
2025-08-31T13:33:22.264000+00:00,9920,1267,23,9
2025-08-31T13:33:34.395000+00:00,9920,1267,12,11
2025-08-31T13:33:34.395000+00:00,9920,1267,10,12
2025-08-31T13:33:34.395000+00:00,9920,1267,23,10
2025-08-31T13:33:34.395000+00:00,9920,1267,31,9
2025-08-31T13:33:38.890000+00:00,9920,1267,10,13
2025-08-31T13:33:38.890000+00:00,9920,1267,18,12
2025-08-31T13:33:40.231000+00:00,9920,1267,10,14
2025-08-31T13:33:40.231000+00:00,9920,1267,87,13
2025-08-31T13:33:41.017000+00:00,9920,1267,14,14
2025-08-31T13:33:41.017000+00:00,9920,1267,10,15
2025-08-31T13:33:43.990000+00:00,9920,1267,22,15
2025-08-31T13:33:43.990000+00:00,9920,1267,10,16
2025-08-31T13:38:48.809000+00:00,9920,1267,23,9
2025-08-31T13:38:48.809000+00:00,9920,1267,31,10
2025-08-31T13:38:51.386000+00:00,9920,1267,55,9
2025-08-31T13:38:51.386000+00:00,9920,1267,23,8
2025-08-31T13:38:51.736000+00:00,9920,1267,55,10
2025-08-31T13:38:51.736000+00:00,9920,1267,31,9
2025-08-31T13:38:54.661000+00:00,9920,1267,30,8
2025-08-31T13:38:54.661000+00:00,9920,1267,23,7
2025-08-31T13:38:55.104000+00:00,9920,1267,30,9
2025-08-31T13:38:55.104000+00:00,9920,1267,31,8
2025-08-31T13:38:55.530000+00:00,9920,1267,55,11
2025-08-31T13:38:55.530000+00:00,9920,1267,12,10
2025-08-31T13:38:59.868000+00:00,9920,1267,30,10
2025-08-31T13:38:59.868000+00:00,9920,1267,12,9
2025-08-31T13:39:00.400000+00:00,9920,1267,30,11
2025-08-31T13:39:00.400000+00:00,9920,1267,55,12
2025-08-31T13:39:00.400000+00:00,9920,1267,18,10
2025-08-31T13:39:01.181000+00:00,9920,1267,30,12
2025-08-31T13:39:01.181000+00:00,9920,1267,55,13
2025-08-31T13:39:01.181000+00:00,9920,1267,87,11
2025-08-31T13:39:01.712000+00:00,9920,1267,55,14
2025-08-31T13:39:01.712000+00:00,9920,1267,14,13
2025-08-31T13:39:02.054000+00:00,9920,1267,55,15
2025-08-31T13:39:02.054000+00:00,9920,1267,22,14
2025-08-31T13:39:02.470000+00:00,9920,1267,55,16
2025-08-31T13:39:02.470000+00:00,9920,1267,10,15
2025-08-31T13:39:02.761000+00:00,9920,1267,55,17
2025-08-31T13:39:02.761000+00:00,9920,1267,43,16
2025-08-31T13:39:05.387000+00:00,9920,1267,30,13
2025-08-31T13:39:05.387000+00:00,9920,1267,14,12
2025-08-31T13:39:05.730000+00:00,9920,1267,30,14
2025-08-31T13:39:05.730000+00:00,9920,1267,22,13
2025-08-31T13:39:06.168000+00:00,9920,1267,30,15
2025-08-31T13:39:06.168000+00:00,9920,1267,10,14
2025-08-31T13:39:06.527000+00:00,9920,1267,30,16
2025-08-31T13:39:06.527000+00:00,9920,1267,43,15
2025-08-31T13:39:06.762000+00:00,9920,1267,30,17
2025-08-31T13:39:06.762000+00:00,9920,1267,55,18
2025-08-31T13:39:06.762000+00:00,9920,1267,5,16
2025-08-31T13:39:07.686000+00:00,9920,1267,55,19
2025-08-31T13:39:07.686000+00:00,9920,1267,27,18
2025-08-31T13:39:10.941000+00:00,9920,1267,30,18
2025-08-31T13:39:10.941000+00:00,9920,1267,27,17
2025-08-31T13:39:25.771000+00:00,9920,1267,12,8
2025-08-31T13:39:25.771000+00:00,9920,1267,31,9
2025-08-31T13:39:39.649000+00:00,9920,1267,14,13
2025-08-31T13:39:39.649000+00:00,9920,1267,22,12
2025-08-31T13:39:46.291000+00:00,9920,1267,30,19
2025-08-31T13:39:46.291000+00:00,9920,1267,55,18
2025-08-31T13:41:03.939000+00:00,9920,1267,30,18
2025-08-31T13:41:03.939000+00:00,9920,1267,55,19
2025-08-31T13:41:24.462000+00:00,9920,1267,31,10
2025-08-31T13:41:24.462000+00:00,9920,1267,18,9
2025-08-31T13:42:30.887000+00:00,9920,1267,30,19
2025-08-31T13:42:30.887000+00:00,9920,1267,55,18
2025-08-31T13:46:18.987000+00:00,9920,1267,63,6
2025-08-31T13:46:18.987000+00:00,9920,1267,16,5
2025-08-31T13:48:00.880000+00:00,9920,1267,12,7
2025-08-31T13:48:00.880000+00:00,9920,1267,23,8
2025-08-31T13:56:54.980000+00:00,9920,1267,14,14
2025-08-31T13:56:54.980000+00:00,9920,1267,10,13
2025-08-31T13:56:55.681000+00:00,9920,1267,14,15
2025-08-31T13:56:55.681000+00:00,9920,1267,43,14
2025-08-31T13:56:56.569000+00:00,9920,1267,14,16
2025-08-31T13:56:56.569000+00:00,9920,1267,5,15
2025-08-31T13:57:00.481000+00:00,9920,1267,14,17
2025-08-31T13:57:00.481000+00:00,9920,1267,27,16
2025-08-31T13:57:07.710000+00:00,9920,1267,63,7
2025-08-31T13:57:07.710000+00:00,9920,1267,12,6
2025-08-31T14:09:20.996000+00:00,9920,1267,14,16
2025-08-31T14:09:20.996000+00:00,9920,1267,27,17
2025-08-31T14:10:25.983000+00:00,9920,1267,14,15
2025-08-31T14:10:25.983000+00:00,9920,1267,5,16
2025-08-31T14:10:33.694000+00:00,9920,1267,63,6
2025-08-31T14:10:33.694000+00:00,9920,1267,12,7
2025-08-31T14:10:36.315000+00:00,9920,1267,12,8
2025-08-31T14:10:36.315000+00:00,9920,1267,23,7
2025-08-31T14:11:49.272000+00:00,9920,1267,63,5
2025-08-31T14:11:49.272000+00:00,9920,1267,16,6
2025-08-31T14:11:51.746000+00:00,9920,1267,16,7
2025-08-31T14:11:51.746000+00:00,9920,1267,23,6
2025-08-31T14:11:53.590000+00:00,9920,1267,14,14
2025-08-31T14:11:53.590000+00:00,9920,1267,43,15
2025-08-31T14:11:57.250000+00:00,9920,1267,30,18
2025-08-31T14:11:57.250000+00:00,9920,1267,55,19
2025-08-31T14:12:00.378000+00:00,9920,1267,5,17
2025-08-31T14:12:00.378000+00:00,9920,1267,27,16
2025-08-31T14:12:12.240000+00:00,9920,1267,31,11
2025-08-31T14:12:12.240000+00:00,9920,1267,18,10
2025-08-31T14:12:12.240000+00:00,9920,1267,87,9
2025-08-31T14:12:12.568000+00:00,9920,1267,16,8
2025-08-31T14:12:12.568000+00:00,9920,1267,12,7
2025-08-31T14:12:12.834000+00:00,9920,1267,22,11
2025-08-31T14:12:12.834000+00:00,9920,1267,31,12
2025-08-31T14:12:13.724000+00:00,9920,1267,10,12
2025-08-31T14:12:13.724000+00:00,9920,1267,31,13
2025-08-31T14:12:15.162000+00:00,9920,1267,22,10
2025-08-31T14:12:15.162000+00:00,9920,1267,18,11
2025-08-31T14:12:15.724000+00:00,9920,1267,10,11
2025-08-31T14:12:15.724000+00:00,9920,1267,18,12
2025-08-31T14:12:16.490000+00:00,9920,1267,14,12
2025-08-31T14:12:16.490000+00:00,9920,1267,31,14
2025-08-31T14:12:16.490000+00:00,9920,1267,18,13
2025-08-31T14:12:16.834000+00:00,9920,1267,43,13
2025-08-31T14:12:16.834000+00:00,9920,1267,31,15
2025-08-31T14:12:16.834000+00:00,9920,1267,18,14
2025-08-31T14:12:17.334000+00:00,9920,1267,27,14
2025-08-31T14:12:17.334000+00:00,9920,1267,31,16
2025-08-31T14:12:17.334000+00:00,9920,1267,18,15
2025-08-31T14:12:18.099000+00:00,9920,1267,5,15
2025-08-31T14:12:18.099000+00:00,9920,1267,31,17
2025-08-31T14:12:18.099000+00:00,9920,1267,18,16
2025-08-31T14:12:39.204000+00:00,9920,1267,16,9
2025-08-31T14:12:39.204000+00:00,9920,1267,87,8
2025-08-31T14:12:39.965000+00:00,9920,1267,16,10
2025-08-31T14:12:39.965000+00:00,9920,1267,22,9
2025-08-31T14:12:42.546000+00:00,9920,1267,16,11
2025-08-31T14:12:42.546000+00:00,9920,1267,10,10
2025-08-31T14:12:43.314000+00:00,9920,1267,16,12
2025-08-31T14:12:43.314000+00:00,9920,1267,14,11
2025-08-31T14:12:47.824000+00:00,9920,1267,16,13
2025-08-31T14:12:47.824000+00:00,9920,1267,43,12
2025-08-31T14:12:49.297000+00:00,9920,1267,16,14
2025-08-31T14:12:49.297000+00:00,9920,1267,27,13
2025-08-31T14:12:49.418000+00:00,9920,1267,16,15
2025-08-31T14:12:49.418000+00:00,9920,1267,5,14
2025-08-31T14:12:57.679000+00:00,9920,1267,16,16
2025-08-31T14:12:57.679000+00:00,9920,1267,18,15
2025-08-31T14:12:59.078000+00:00,9920,1267,16,17
2025-08-31T14:12:59.078000+00:00,9920,1267,31,16
2025-08-31T14:13:56.172000+00:00,9920,1267,22,10
2025-08-31T14:13:56.172000+00:00,9920,1267,10,9
2025-08-31T14:13:58.781000+00:00,9920,1267,12,8
2025-08-31T14:13:58.781000+00:00,9920,1267,10,7
2025-08-31T14:13:58.781000+00:00,9920,1267,87,9
2025-08-31T14:13:59.593000+00:00,9920,1267,14,9
2025-08-31T14:13:59.593000+00:00,9920,1267,22,11
2025-08-31T14:13:59.593000+00:00,9920,1267,87,10
2025-08-31T14:14:05.781000+00:00,9920,1267,5,12
2025-08-31T14:14:05.781000+00:00,9920,1267,43,13
2025-08-31T14:14:05.781000+00:00,9920,1267,27,14
2025-08-31T14:14:07.515000+00:00,9920,1267,12,7
2025-08-31T14:14:07.515000+00:00,9920,1267,10,8
2025-08-31T14:14:08.467000+00:00,9920,1267,22,12
2025-08-31T14:14:08.467000+00:00,9920,1267,5,10
2025-08-31T14:14:08.467000+00:00,9920,1267,87,11
2025-08-31T14:14:12.559000+00:00,9920,1267,22,13
2025-08-31T14:14:12.559000+00:00,9920,1267,43,14
2025-08-31T14:14:12.559000+00:00,9920,1267,27,15
2025-08-31T14:14:12.559000+00:00,9920,1267,18,11
2025-08-31T14:14:12.559000+00:00,9920,1267,87,12
2025-08-31T14:14:15.887000+00:00,9920,1267,43,15
2025-08-31T14:14:15.887000+00:00,9920,1267,27,16
2025-08-31T14:14:15.887000+00:00,9920,1267,31,14
2025-08-31T14:14:20.844000+00:00,9920,1267,16,18
2025-08-31T14:14:20.844000+00:00,9920,1267,30,17
2025-08-31T14:14:20.973000+00:00,9920,1267,18,12
2025-08-31T14:14:20.973000+00:00,9920,1267,87,11
2025-08-31T14:14:37.747000+00:00,9920,1267,16,19
2025-08-31T14:14:37.747000+00:00,9920,1267,55,18
2025-08-31T14:21:44.936000+00:00,9920,1267,5,11
2025-08-31T14:21:44.936000+00:00,9920,1267,87,10
2025-08-31T14:21:51.294000+00:00,9920,1267,5,12
2025-08-31T14:21:51.294000+00:00,9920,1267,18,11
2025-08-31T14:21:52.505000+00:00,9920,1267,43,14
2025-08-31T14:21:52.505000+00:00,9920,1267,31,15
2025-08-31T14:21:55.180000+00:00,9920,1267,14,8
2025-08-31T14:21:55.180000+00:00,9920,1267,10,9
2025-08-31T14:21:57.850000+00:00,9920,1267,43,15
2025-08-31T14:21:57.850000+00:00,9920,1267,31,14
2025-08-31T14:21:58.005000+00:00,9920,1267,43,16
2025-08-31T14:21:58.005000+00:00,9920,1267,27,15
2025-08-31T14:21:58.085000+00:00,9920,1267,14,9
2025-08-31T14:21:58.085000+00:00,9920,1267,10,8
2025-08-31T14:22:00.967000+00:00,9920,1267,43,15
2025-08-31T14:22:00.967000+00:00,9920,1267,27,16
2025-08-31T14:23:16.726000+00:00,9920,1267,22,12
2025-08-31T14:23:16.726000+00:00,9920,1267,5,13
2025-08-31T14:23:46.550000+00:00,9920,1267,5,14
2025-08-31T14:23:46.550000+00:00,9920,1267,31,13
2025-08-31T14:23:56.719000+00:00,9920,1267,5,15
2025-08-31T14:23:56.719000+00:00,9920,1267,43,14
2025-08-31T14:24:03.953000+00:00,9920,1267,5,16
2025-08-31T14:24:03.953000+00:00,9920,1267,27,15
2025-08-31T14:24:29.431000+00:00,9920,1267,14,10
2025-08-31T14:24:29.431000+00:00,9920,1267,87,9
2025-08-31T14:25:14.369000+00:00,9920,1267,30,16
2025-08-31T14:25:14.369000+00:00,9920,1267,5,17
2025-08-31T14:25:22.020000+00:00,9920,1267,55,17
2025-08-31T14:25:22.020000+00:00,9920,1267,5,18
2025-08-31T14:26:15.220000+00:00,9920,1267,14,11
2025-08-31T14:26:15.220000+00:00,9920,1267,18,10
2025-08-31T14:27:23.299000+00:00,9920,1267,10,9
2025-08-31T14:27:23.299000+00:00,9920,1267,87,8
2025-08-31T14:28:37.510000+00:00,9920,1267,10,10
2025-08-31T14:28:37.510000+00:00,9920,1267,18,9
2025-08-31T14:29:56.177000+00:00,9920,1267,14,10
2025-08-31T14:29:56.177000+00:00,9920,1267,10,11
2025-08-31T14:30:14.342000+00:00,9920,1267,4,3
2025-08-31T14:30:14.342000+00:00,9920,1267,1,2
2025-08-31T14:30:16.733000+00:00,9920,1267,4,4
2025-08-31T14:30:16.733000+00:00,9920,1267,6,3
2025-08-31T14:30:19.561000+00:00,9920,1267,4,5
2025-08-31T14:30:19.561000+00:00,9920,1267,63,4
2025-08-31T14:30:20.296000+00:00,9920,1267,4,6
2025-08-31T14:30:20.296000+00:00,9920,1267,23,5
2025-08-31T14:30:21.171000+00:00,9920,1267,4,7
2025-08-31T14:30:21.171000+00:00,9920,1267,12,6
2025-08-31T14:30:31.400000+00:00,9920,1267,4,8
2025-08-31T14:30:31.400000+00:00,9920,1267,87,7
2025-08-31T14:30:34.934000+00:00,9920,1267,4,9
2025-08-31T14:30:34.934000+00:00,9920,1267,18,8
2025-08-31T14:30:38.866000+00:00,9920,1267,4,10
2025-08-31T14:30:38.866000+00:00,9920,1267,14,9
2025-08-31T14:30:41.109000+00:00,9920,1267,4,11
2025-08-31T14:30:41.109000+00:00,9920,1267,10,10
2025-08-31T14:30:42.410000+00:00,9920,1267,4,12
2025-08-31T14:30:42.410000+00:00,9920,1267,22,11
2025-08-31T14:30:43.218000+00:00,9920,1267,4,13
2025-08-31T14:30:43.218000+00:00,9920,1267,31,12
2025-08-31T14:30:44.187000+00:00,9920,1267,4,14
2025-08-31T14:30:44.187000+00:00,9920,1267,43,13
2025-08-31T14:30:45.280000+00:00,9920,1267,4,15
2025-08-31T14:30:45.280000+00:00,9920,1267,27,14
2025-08-31T14:31:03.168000+00:00,9920,1267,4,16
2025-08-31T14:31:03.168000+00:00,9920,1267,30,15
2025-08-31T14:31:08.339000+00:00,9920,1267,4,17
2025-08-31T14:31:08.339000+00:00,9920,1267,55,16
2025-08-31T14:31:11.623000+00:00,9920,1267,4,18
2025-08-31T14:31:11.623000+00:00,9920,1267,5,17
2025-08-31T14:31:31.725000+00:00,9920,1267,43,14
2025-08-31T14:31:31.725000+00:00,9920,1267,27,13
2025-08-31T14:31:55.309000+00:00,9920,1267,55,17
2025-08-31T14:31:55.309000+00:00,9920,1267,5,16
2025-08-31T14:37:23.629000+00:00,9920,1267,43,13
2025-08-31T14:37:23.629000+00:00,9920,1267,27,14
2025-08-31T14:37:29.368000+00:00,9920,1267,30,14
2025-08-31T14:37:29.368000+00:00,9920,1267,27,15
2025-08-31T14:38:05.195000+00:00,9920,1267,22,10
2025-08-31T14:38:05.195000+00:00,9920,1267,10,11
2025-08-31T14:38:35.612000+00:00,9920,1267,10,12
2025-08-31T14:38:35.612000+00:00,9920,1267,31,11
2025-08-31T14:39:19.055000+00:00,9920,1267,55,16
2025-08-31T14:39:19.055000+00:00,9920,1267,5,17
2025-08-31T14:39:40.881000+00:00,9920,1267,10,13
2025-08-31T14:39:40.881000+00:00,9920,1267,43,12
2025-08-31T14:39:40.931000+00:00,9920,1267,30,13
2025-08-31T14:39:40.931000+00:00,9920,1267,10,14
2025-08-31T14:39:48.523000+00:00,9920,1267,10,15
2025-08-31T14:39:48.523000+00:00,9920,1267,27,14
2025-08-31T14:39:48.670000+00:00,9920,1267,55,15
2025-08-31T14:39:48.670000+00:00,9920,1267,10,16
2025-08-31T14:40:23.899000+00:00,9920,1267,55,14
2025-08-31T14:40:23.899000+00:00,9920,1267,27,15
2025-08-31T14:41:00.355000+00:00,9920,1267,5,16
2025-08-31T14:41:00.355000+00:00,9920,1267,10,17
2025-08-31T14:42:00.256000+00:00,9920,1267,12,7
2025-08-31T14:42:00.256000+00:00,9920,1267,87,6
