meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1274,9858,22,87,2025-11-23T04:33:35.920000+00:00,13
1274,9858,14,87,2025-11-23T04:33:41.617000+00:00,14
1274,9858,16,55,2025-11-23T04:33:43.038000+00:00,3
1274,9858,55,16,2025-11-23T04:33:43.947000+00:00,3
1274,9858,63,6,2025-11-23T04:37:40.756000+00:00,6
1274,9858,44,31,2025-11-23T04:37:47.896000+00:00,9
1274,9858,27,6,2025-11-23T04:38:03.618000+00:00,7
1274,9858,44,6,2025-11-23T04:38:09.939000+00:00,8
1274,9858,31,6,2025-11-23T04:38:10.504000+00:00,9
1274,9858,12,6,2025-11-23T04:38:11.654000+00:00,10
1274,9858,63,81,2025-11-23T04:39:34.688000+00:00,5
1274,9858,27,81,2025-11-23T04:39:44.073000+00:00,6
1274,9858,44,81,2025-11-23T04:39:45.959000+00:00,7
1274,9858,31,81,2025-11-23T04:39:47.647000+00:00,8
1274,9858,12,81,2025-11-23T04:39:48.131000+00:00,9
1274,9858,14,22,2025-11-23T04:40:25.159000+00:00,13
1274,9858,14,43,2025-11-23T04:40:41.379000+00:00,12
1274,9858,22,43,2025-11-23T04:40:41.914000+00:00,13
1274,9858,43,22,2025-11-23T04:40:42.347000+00:00,13
1274,9858,43,14,2025-11-23T04:40:42.347000+00:00,12
1274,9858,16,55,2025-11-23T04:41:07.894000+00:00,3
1274,9858,63,55,2025-11-23T04:41:10.722000+00:00,4
1274,9858,14,43,2025-11-23T04:41:20.016000+00:00,12
1274,9858,27,55,2025-11-23T04:41:20.359000+00:00,5
1274,9858,44,55,2025-11-23T04:41:22.063000+00:00,6
1274,9858,31,55,2025-11-23T04:41:24.181000+00:00,7
1274,9858,12,55,2025-11-23T04:41:24.556000+00:00,8
1274,9858,81,55,2025-11-23T04:41:50.972000+00:00,9
1274,9858,87,22,2025-11-23T04:43:06.601000+00:00,14
1274,9858,63,16,2025-11-23T04:44:22.073000+00:00,2
1274,9858,12,31,2025-11-23T04:44:22.591000+00:00,7
1274,9858,4,16,2025-11-23T04:44:24.937000+00:00,3
1274,9858,27,16,2025-11-23T04:44:32.211000+00:00,4
1274,9858,44,16,2025-11-23T04:44:33.883000+00:00,5
1274,9858,12,16,2025-11-23T04:44:37.120000+00:00,6
1274,9858,31,16,2025-11-23T04:44:37.682000+00:00,7
1274,9858,81,16,2025-11-23T04:44:42.963000+00:00,8
1274,9858,87,43,2025-11-23T04:44:43.323000+00:00,13
1274,9858,22,43,2025-11-23T04:46:32.570000+00:00,14
1274,9858,10,43,2025-11-23T04:46:33.977000+00:00,15
1274,9858,30,43,2025-11-23T04:46:35.368000+00:00,16
1274,9858,81,31,2025-11-23T04:49:25.415000+00:00,7
1274,9858,16,31,2025-11-23T04:49:27.768000+00:00,8
