meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1261,9979,23,55,2025-05-25T14:28:28.405000+00:00,9
1261,9979,87,18,2025-05-25T14:29:21.359000+00:00,14
1261,9979,43,18,2025-05-25T14:29:22.125000+00:00,15
1261,9979,5,18,2025-05-25T14:29:26.593000+00:00,16
1261,9979,27,18,2025-05-25T14:29:28.562000+00:00,17
1261,9979,22,12,2025-05-25T14:35:46.012000+00:00,12
1261,9979,87,12,2025-05-25T14:35:46.445000+00:00,13
1261,9979,43,12,2025-05-25T14:35:48.748000+00:00,14
1261,9979,5,12,2025-05-25T14:35:54.341000+00:00,15
1261,9979,27,12,2025-05-25T14:35:55.250000+00:00,16
1261,9979,18,12,2025-05-25T14:35:57.864000+00:00,17
1261,9979,87,22,2025-05-25T14:40:49.630000+00:00,12
1261,9979,43,22,2025-05-25T14:40:53.518000+00:00,13
1261,9979,5,22,2025-05-25T14:41:01.375000+00:00,14
1261,9979,27,22,2025-05-25T14:41:02.026000+00:00,15
1261,9979,18,22,2025-05-25T14:41:02.724000+00:00,16
1261,9979,18,27,2025-05-25T14:41:49.410000+00:00,15
1261,9979,27,18,2025-05-25T14:41:53.316000+00:00,15
1261,9979,4,1,2025-05-25T14:42:30.144000+00:00,1
1261,9979,16,1,2025-05-25T14:42:31.222000+00:00,2
1261,9979,81,1,2025-05-25T14:42:32.129000+00:00,3
1261,9979,12,22,2025-05-25T14:43:52.535000+00:00,17
1261,9979,12,18,2025-05-25T14:43:52.535000+00:00,16
1261,9979,12,27,2025-05-25T14:43:52.535000+00:00,15
1261,9979,12,5,2025-05-25T14:43:52.535000+00:00,14
1261,9979,12,43,2025-05-25T14:43:52.535000+00:00,13
1261,9979,12,87,2025-05-25T14:43:52.535000+00:00,12
1261,9979,12,63,2025-05-25T14:43:52.535000+00:00,11
1261,9979,12,55,2025-05-25T14:43:52.535000+00:00,10
1261,9979,12,23,2025-05-25T14:43:52.535000+00:00,9
1261,9979,12,30,2025-05-25T14:43:52.535000+00:00,8
1261,9979,12,31,2025-05-25T14:43:52.535000+00:00,7
1261,9979,12,6,2025-05-25T14:43:52.535000+00:00,6
1261,9979,12,44,2025-05-25T14:43:52.535000+00:00,5
1261,9979,12,1,2025-05-25T14:43:52.535000+00:00,4
1261,9979,23,30,2025-05-25T14:43:55.191000+00:00,9
1261,9979,23,31,2025-05-25T14:43:55.191000+00:00,8
1261,9979,23,6,2025-05-25T14:43:55.191000+00:00,7
1261,9979,23,44,2025-05-25T14:43:55.191000+00:00,6
1261,9979,23,1,2025-05-25T14:43:55.191000+00:00,5
1261,9979,23,12,2025-05-25T14:43:55.191000+00:00,4
1261,9979,55,30,2025-05-25T14:43:58.597000+00:00,10
1261,9979,55,31,2025-05-25T14:43:58.597000+00:00,9
1261,9979,55,6,2025-05-25T14:43:58.597000+00:00,8
1261,9979,55,44,2025-05-25T14:43:58.597000+00:00,7
1261,9979,55,1,2025-05-25T14:43:58.597000+00:00,6
1261,9979,55,12,2025-05-25T14:43:58.597000+00:00,5
1261,9979,1,12,2025-05-25T14:44:03.910000+00:00,6
1261,9979,1,55,2025-05-25T14:44:03.910000+00:00,5
1261,9979,1,23,2025-05-25T14:44:03.910000+00:00,4
1261,9979,63,30,2025-05-25T14:44:17.191000+00:00,11
1261,9979,63,31,2025-05-25T14:44:17.191000+00:00,10
1261,9979,63,6,2025-05-25T14:44:17.191000+00:00,9
1261,9979,63,44,2025-05-25T14:44:17.191000+00:00,8
1261,9979,63,12,2025-05-25T14:44:17.191000+00:00,7
1261,9979,18,27,2025-05-25T14:44:22.816000+00:00,16
1261,9979,44,12,2025-05-25T14:44:34.675000+00:00,8
1261,9979,44,63,2025-05-25T14:44:34.675000+00:00,7
1261,9979,44,55,2025-05-25T14:44:34.675000+00:00,6
1261,9979,44,23,2025-05-25T14:44:34.675000+00:00,5
1261,9979,87,30,2025-05-25T14:44:38.004000+00:00,12
1261,9979,87,31,2025-05-25T14:44:38.004000+00:00,11
1261,9979,87,6,2025-05-25T14:44:38.004000+00:00,10
1261,9979,87,12,2025-05-25T14:44:38.004000+00:00,9
1261,9979,43,30,2025-05-25T14:44:40.441000+00:00,13
1261,9979,43,31,2025-05-25T14:44:40.441000+00:00,12
1261,9979,43,6,2025-05-25T14:44:40.441000+00:00,11
1261,9979,43,12,2025-05-25T14:44:40.441000+00:00,10
1261,9979,6,12,2025-05-25T14:44:48.441000+00:00,11
1261,9979,6,43,2025-05-25T14:44:48.441000+00:00,10
1261,9979,6,87,2025-05-25T14:44:48.441000+00:00,9
1261,9979,6,63,2025-05-25T14:44:48.441000+00:00,8
1261,9979,6,55,2025-05-25T14:44:48.441000+00:00,7
1261,9979,6,23,2025-05-25T14:44:48.441000+00:00,6
1261,9979,31,12,2025-05-25T14:44:49.347000+00:00,12
1261,9979,31,43,2025-05-25T14:44:49.347000+00:00,11
1261,9979,31,87,2025-05-25T14:44:49.347000+00:00,10
1261,9979,31,63,2025-05-25T14:44:49.347000+00:00,9
1261,9979,31,55,2025-05-25T14:44:49.347000+00:00,8
1261,9979,31,23,2025-05-25T14:44:49.347000+00:00,7
1261,9979,30,12,2025-05-25T14:44:50.082000+00:00,13
1261,9979,30,43,2025-05-25T14:44:50.082000+00:00,12
1261,9979,30,87,2025-05-25T14:44:50.082000+00:00,11
1261,9979,30,63,2025-05-25T14:44:50.082000+00:00,10
1261,9979,30,55,2025-05-25T14:44:50.082000+00:00,9
1261,9979,30,23,2025-05-25T14:44:50.082000+00:00,8
1261,9979,5,12,2025-05-25T14:44:51.754000+00:00,14
1261,9979,18,12,2025-05-25T14:44:53.676000+00:00,15
1261,9979,27,12,2025-05-25T14:44:54.832000+00:00,16
1261,9979,22,12,2025-05-25T14:44:55.113000+00:00,17
