meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1261,9979,2025-05-25T13:43:54+00:00,18.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:43:54
1261,9979,2025-05-25T13:44:06+00:00,63.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:44:05
1261,9979,2025-05-25T13:44:27+00:00,27.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:44:26
1261,9979,2025-05-25T13:44:43+00:00,22.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:44:43
1261,9979,2025-05-25T13:44:46+00:00,87.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:44:46
1261,9979,2025-05-25T13:44:52+00:00,87.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:44:51
1261,9979,2025-05-25T13:45:01+00:00,12.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:45:00
1261,9979,2025-05-25T13:45:04+00:00,18.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:45:03
1261,9979,2025-05-25T13:45:25+00:00,27.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:45:25
1261,9979,2025-05-25T13:45:37+00:00,5.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:45:36
1261,9979,2025-05-25T13:45:37+00:00,27.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:45:37
1261,9979,2025-05-25T13:45:39+00:00,63.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:45:38
1261,9979,2025-05-25T13:45:49+00:00,87.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:45:49
1261,9979,2025-05-25T13:46:03+00:00,22.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:46:03
1261,9979,2025-05-25T13:46:06+00:00,18.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:46:05
1261,9979,2025-05-25T13:46:17+00:00,55.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:46:16
1261,9979,2025-05-25T13:46:23+00:00,27.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:46:22
1261,9979,2025-05-25T13:46:36+00:00,12.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:46:36
1261,9979,2025-05-25T13:46:44+00:00,22.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:46:44
1261,9979,2025-05-25T13:46:45+00:00,43.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:46:44
1261,9979,2025-05-25T13:47:01+00:00,12.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:47:00
1261,9979,2025-05-25T13:47:12+00:00,23.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:47:12
1261,9979,2025-05-25T13:47:15+00:00,5.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:47:14
1261,9979,2025-05-25T13:47:19+00:00,63.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:19
