meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1265,9939,43,6,2025-07-27T14:52:24.721000+00:00,15
1265,9939,87,14,2025-07-27T14:56:49.442000+00:00,13
1265,9939,12,6,2025-07-27T14:56:51.775000+00:00,16
1265,9939,18,6,2025-07-27T14:58:41.571000+00:00,17
1265,9939,55,6,2025-07-27T15:00:31.744000+00:00,18
1265,9939,5,27,2025-07-27T15:02:06.235000+00:00,9
1265,9939,12,43,2025-07-27T15:02:17.656000+00:00,15
1265,9939,31,6,2025-07-27T15:03:51.450000+00:00,19
1265,9939,18,43,2025-07-27T15:05:59.887000+00:00,16
1265,9939,31,55,2025-07-27T15:14:40.207000+00:00,18
1265,9939,12,14,2025-07-27T15:14:55.223000+00:00,14
1265,9939,31,43,2025-07-27T15:18:11.631000+00:00,17
1265,9939,55,43,2025-07-27T15:18:30.839000+00:00,18
1265,9939,18,14,2025-07-27T15:19:50.233000+00:00,15
1265,9939,31,14,2025-07-27T15:20:03.593000+00:00,16
1265,9939,18,12,2025-07-27T15:21:42.146000+00:00,14
1265,9939,31,12,2025-07-27T15:21:51.147000+00:00,15
1265,9939,10,27,2025-07-27T15:25:10.507000+00:00,10
1265,9939,22,27,2025-07-27T15:25:11.188000+00:00,11
1265,9939,87,27,2025-07-27T15:25:11.747000+00:00,12
1265,9939,18,27,2025-07-27T15:25:17.963000+00:00,13
1265,9939,31,27,2025-07-27T15:25:52.088000+00:00,14
1265,9939,27,31,2025-07-27T15:27:35.302000+00:00,14
1265,9939,12,31,2025-07-27T15:29:31.105000+00:00,15
1265,9939,31,12,2025-07-27T15:29:35.996000+00:00,15
1265,9939,27,18,2025-07-27T15:36:28.759000+00:00,13
1265,9939,87,22,2025-07-27T15:43:32.413000+00:00,11
1265,9939,27,22,2025-07-27T15:45:20.608000+00:00,12
