meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1265,9939,4,1,2025-07-27T14:20:00.065000+00:00,54.33,84.158,46.473,178.0,103,False,184.961,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 0]",139.0
1265,9939,81,1,2025-07-27T14:20:00.065000+00:00,56.115,82.953,46.768,203.0,103,False,185.836,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2049, 2051]",142.0
1265,9939,16,1,2025-07-27T14:20:00.065000+00:00,57.346,82.6,48.89,202.0,133,False,188.836,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",184.0
1265,9939,63,1,2025-07-27T14:20:00.065000+00:00,62.868,83.647,47.587,254.0,65,False,194.102,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",233.0
1265,9939,1,1,2025-07-27T14:20:00.065000+00:00,59.127,82.808,48.558,219.0,123,False,190.493,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",219.0
1265,9939,23,1,2025-07-27T14:20:00.065000+00:00,60.181,84.062,47.5,208.0,87,False,191.743,"[None, 2064, 2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",238.0
1265,9939,22,1,2025-07-27T14:20:00.065000+00:00,66.942,81.848,47.25,237.0,58,False,196.04,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",233.0
1265,9939,6,1,2025-07-27T14:20:00.065000+00:00,72.592,78.19,46.492,265.0,74,False,197.274,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",213.0
1265,9939,30,1,2025-07-27T14:20:00.065000+00:00,76.182,76.101,46.522,258.0,71,False,198.805,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",223.0
1265,9939,5,1,2025-07-27T14:20:00.065000+00:00,82.477,70.904,46.596,230.0,99,False,199.977,"[None, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]",184.0
