meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1271,9888,23,43,2025-10-19T19:48:36.030000+00:00,15
1271,9888,12,10,2025-10-19T19:50:33.765000+00:00,13
1271,9888,23,10,2025-10-19T19:50:37.637000+00:00,14
1271,9888,43,10,2025-10-19T19:50:39.585000+00:00,15
1271,9888,6,10,2025-10-19T19:50:42.152000+00:00,16
1271,9888,5,10,2025-10-19T19:50:42.752000+00:00,17
1271,9888,31,10,2025-10-19T19:51:04.689000+00:00,18
1271,9888,16,87,2025-10-19T19:51:11.940000+00:00,7
1271,9888,12,18,2025-10-19T19:52:14.049000+00:00,12
1271,9888,23,18,2025-10-19T19:52:17.867000+00:00,13
1271,9888,43,18,2025-10-19T19:52:21.025000+00:00,14
1271,9888,5,6,2025-10-19T19:52:23.725000+00:00,16
1271,9888,5,18,2025-10-19T19:52:23.725000+00:00,15
1271,9888,31,6,2025-10-19T19:52:34.945000+00:00,17
1271,9888,10,6,2025-10-19T19:52:35.425000+00:00,18
1271,9888,16,22,2025-10-19T19:52:58.453000+00:00,6
1271,9888,87,22,2025-10-19T19:53:33.478000+00:00,7
1271,9888,27,22,2025-10-19T19:53:35.151000+00:00,8
1271,9888,14,22,2025-10-19T19:53:43.478000+00:00,9
1271,9888,30,22,2025-10-19T19:53:47.226000+00:00,10
1271,9888,63,81,2025-10-19T19:55:03.889000+00:00,4
1271,9888,16,81,2025-10-19T19:55:09.394000+00:00,5
1271,9888,27,87,2025-10-19T19:55:14.855000+00:00,7
1271,9888,27,81,2025-10-19T19:55:14.855000+00:00,6
1271,9888,22,30,2025-10-19T19:55:32.515000+00:00,10
1271,9888,22,14,2025-10-19T19:55:32.515000+00:00,9
1271,9888,12,30,2025-10-19T19:55:34.667000+00:00,11
1271,9888,12,14,2025-10-19T19:55:34.667000+00:00,10
1271,9888,23,30,2025-10-19T19:55:38.122000+00:00,12
1271,9888,23,14,2025-10-19T19:55:38.122000+00:00,11
1271,9888,43,30,2025-10-19T19:55:43.220000+00:00,13
1271,9888,43,14,2025-10-19T19:55:43.220000+00:00,12
1271,9888,5,30,2025-10-19T19:55:44.675000+00:00,14
1271,9888,63,44,2025-10-19T19:56:44.579000+00:00,3
1271,9888,16,44,2025-10-19T19:56:48.553000+00:00,4
1271,9888,27,44,2025-10-19T19:56:55.291000+00:00,5
1271,9888,23,12,2025-10-19T19:57:18.634000+00:00,10
1271,9888,43,12,2025-10-19T19:57:24.619000+00:00,11
1271,9888,5,12,2025-10-19T19:57:25.340000+00:00,12
1271,9888,14,12,2025-10-19T19:57:25.854000+00:00,13
1271,9888,30,12,2025-10-19T19:57:28.551000+00:00,14
1271,9888,18,12,2025-10-19T19:57:29.732000+00:00,15
1271,9888,31,12,2025-10-19T19:57:33.180000+00:00,16
1271,9888,10,12,2025-10-19T19:57:37.226000+00:00,17
1271,9888,63,4,2025-10-19T19:58:25.137000+00:00,2
1271,9888,16,4,2025-10-19T19:58:27.580000+00:00,3
1271,9888,5,43,2025-10-19T19:59:06.641000+00:00,11
1271,9888,14,43,2025-10-19T19:59:06.765000+00:00,12
1271,9888,30,43,2025-10-19T19:59:08.116000+00:00,13
1271,9888,18,43,2025-10-19T19:59:09.385000+00:00,14
1271,9888,31,43,2025-10-19T19:59:12.729000+00:00,15
1271,9888,10,43,2025-10-19T19:59:14.923000+00:00,16
1271,9888,14,5,2025-10-19T19:59:15.679000+00:00,11
1271,9888,12,43,2025-10-19T19:59:19.456000+00:00,17
1271,9888,6,43,2025-10-19T19:59:23.255000+00:00,18
1271,9888,16,63,2025-10-19T20:00:06.855000+00:00,2
1271,9888,30,5,2025-10-19T20:00:09.120000+00:00,12
1271,9888,4,63,2025-10-19T20:00:10.079000+00:00,3
1271,9888,44,27,2025-10-19T20:00:16.901000+00:00,5
1271,9888,44,63,2025-10-19T20:00:16.901000+00:00,4
1271,9888,81,27,2025-10-19T20:00:21.150000+00:00,6
1271,9888,81,63,2025-10-19T20:00:21.150000+00:00,5
1271,9888,22,27,2025-10-19T20:00:31.280000+00:00,7
1271,9888,87,27,2025-10-19T20:00:31.807000+00:00,8
1271,9888,18,5,2025-10-19T20:00:58.541000+00:00,13
1271,9888,27,87,2025-10-19T20:02:25.066000+00:00,8
1271,9888,87,27,2025-10-19T20:02:25.385000+00:00,8
1271,9888,27,87,2025-10-19T20:02:32.180000+00:00,8
1271,9888,31,5,2025-10-19T20:03:32.690000+00:00,14
1271,9888,14,23,2025-10-19T20:05:46.782000+00:00,10
1271,9888,30,23,2025-10-19T20:05:48.278000+00:00,11
1271,9888,18,23,2025-10-19T20:05:49.293000+00:00,12
1271,9888,31,23,2025-10-19T20:05:52.359000+00:00,13
1271,9888,10,5,2025-10-19T20:05:55.396000+00:00,15
1271,9888,10,23,2025-10-19T20:05:55.396000+00:00,14
1271,9888,12,5,2025-10-19T20:05:55.689000+00:00,16
1271,9888,12,23,2025-10-19T20:05:55.689000+00:00,15
1271,9888,6,5,2025-10-19T20:06:00.409000+00:00,17
1271,9888,12,10,2025-10-19T20:06:04.664000+00:00,14
1271,9888,43,5,2025-10-19T20:06:06.898000+00:00,18
1271,9888,23,6,2025-10-19T20:07:49.368000+00:00,16
1271,9888,23,10,2025-10-19T20:11:09.543000+00:00,15
1271,9888,12,31,2025-10-19T20:23:30.553000+00:00,13
1271,9888,4,16,2025-10-19T20:29:03.062000+00:00,2
1271,9888,6,10,2025-10-19T20:30:17.250000+00:00,16
1271,9888,43,10,2025-10-19T20:34:35.887000+00:00,17
1271,9888,23,31,2025-10-19T20:35:15.887000+00:00,14
1271,9888,5,10,2025-10-19T20:36:18.198000+00:00,18
