meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1262,9971,2025-06-01T13:52:20+00:00,10.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:52:19
1262,9971,2025-06-01T13:52:24+00:00,43.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:52:24
1262,9971,2025-06-01T13:52:32+00:00,10.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:52:32
1262,9971,2025-06-01T13:53:48+00:00,87.0,38,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:53:48
1262,9971,2025-06-01T13:54:13+00:00,10.0,38,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:54:12
1262,9971,2025-06-01T13:54:17+00:00,,38,Other,,,,CAR 12 (ANT) TIME 1:20.752 DELETED - TRACK LIMITS AT TURN 10 LAP 37 15:53:39
1262,9971,2025-06-01T13:56:32+00:00,31.0,40,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:56:31
1262,9971,2025-06-01T13:57:22+00:00,10.0,41,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:57:21
1262,9971,2025-06-01T13:57:45+00:00,31.0,41,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:57:45
1262,9971,2025-06-01T13:58:12+00:00,31.0,41,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:58:12
1262,9971,2025-06-01T13:58:57+00:00,22.0,42,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:58:56
1262,9971,2025-06-01T14:00:12+00:00,22.0,43,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:00:11
1262,9971,2025-06-01T14:00:45+00:00,31.0,43,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:00:44
1262,9971,2025-06-01T14:01:09+00:00,43.0,43,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:01:08
1262,9971,2025-06-01T14:01:18+00:00,43.0,43,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:01:17
1262,9971,2025-06-01T14:01:23+00:00,5.0,44,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:01:23
1262,9971,2025-06-01T14:02:34+00:00,5.0,44,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:02:34
1262,9971,2025-06-01T14:02:41+00:00,22.0,45,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:02:41
1262,9971,2025-06-01T14:02:46+00:00,22.0,45,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:02:46
1262,9971,2025-06-01T14:05:10+00:00,5.0,46,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:05:10
1262,9971,2025-06-01T14:05:27+00:00,5.0,47,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:05:26
1262,9971,2025-06-01T14:07:18+00:00,22.0,48,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:07:18
1262,9971,2025-06-01T14:09:15+00:00,43.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:09:14
