meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1259,10033,5,87,2025-05-04T20:47:24.765000+00:00,16
1259,10033,18,87,2025-05-04T20:47:30.053000+00:00,17
1259,10033,30,87,2025-05-04T20:47:53.337000+00:00,18
1259,10033,12,44,2025-05-04T20:48:25.452000+00:00,6
1259,10033,23,44,2025-05-04T20:48:26.575000+00:00,7
1259,10033,55,44,2025-05-04T20:48:29.151000+00:00,8
1259,10033,27,44,2025-05-04T20:48:32.232000+00:00,9
1259,10033,10,44,2025-05-04T20:48:37.553000+00:00,10
1259,10033,6,14,2025-05-04T20:48:40.410000+00:00,13
1259,10033,31,14,2025-05-04T20:48:40.864000+00:00,14
1259,10033,44,10,2025-05-04T20:48:43.825000+00:00,10
1259,10033,5,14,2025-05-04T20:48:51.125000+00:00,15
1259,10033,18,14,2025-05-04T20:48:57.516000+00:00,16
1259,10033,1,16,2025-05-04T20:50:24.829000+00:00,4
1259,10033,12,16,2025-05-04T20:50:28.965000+00:00,5
1259,10033,23,16,2025-05-04T20:50:29.627000+00:00,6
1259,10033,14,18,2025-05-04T20:50:35.176000+00:00,16
1259,10033,14,5,2025-05-04T20:51:18.864000+00:00,15
1259,10033,18,5,2025-05-04T20:51:20.090000+00:00,16
1259,10033,22,10,2025-05-04T20:51:24.363000+00:00,11
1259,10033,44,27,2025-05-04T20:51:52.642000+00:00,9
1259,10033,23,12,2025-05-04T20:52:06.464000+00:00,5
1259,10033,55,16,2025-05-04T20:52:11.949000+00:00,7
1259,10033,30,5,2025-05-04T20:53:03.376000+00:00,17
1259,10033,6,10,2025-05-04T20:55:20.068000+00:00,12
1259,10033,31,10,2025-05-04T20:55:25.338000+00:00,13
1259,10033,16,55,2025-05-04T20:56:54.554000+00:00,7
1259,10033,55,16,2025-05-04T20:56:54.580000+00:00,7
1259,10033,16,55,2025-05-04T20:56:56.697000+00:00,7
1259,10033,55,16,2025-05-04T20:57:01.017000+00:00,7
1259,10033,16,55,2025-05-04T20:57:17.261000+00:00,7
1259,10033,44,55,2025-05-04T20:57:17.878000+00:00,8
1259,10033,22,27,2025-05-04T20:57:58.986000+00:00,10
1259,10033,6,27,2025-05-04T21:01:50.073000+00:00,11
1259,10033,31,27,2025-05-04T21:01:50.589000+00:00,12
1259,10033,10,27,2025-05-04T21:02:01.555000+00:00,13
1259,10033,14,27,2025-05-04T21:02:10.641000+00:00,14
1259,10033,27,14,2025-05-04T21:02:54.920000+00:00,14
1259,10033,44,16,2025-05-04T21:04:29.179000+00:00,7
1259,10033,16,44,2025-05-04T21:25:13.188000+00:00,7
