meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1266,9928,44,87,2025-08-03T13:45:16.304000+00:00,11
1266,9928,10,87,2025-08-03T13:45:17.326000+00:00,12
1266,9928,27,87,2025-08-03T13:45:17.700000+00:00,13
1266,9928,55,87,2025-08-03T13:45:18.460000+00:00,14
1266,9928,23,87,2025-08-03T13:45:19.830000+00:00,15
1266,9928,31,87,2025-08-03T13:45:20.524000+00:00,16
1266,9928,43,87,2025-08-03T13:45:22.190000+00:00,17
1266,9928,12,87,2025-08-03T13:45:22.563000+00:00,18
1266,9928,22,87,2025-08-03T13:45:24.758000+00:00,19
1266,9928,16,4,2025-08-03T13:45:47.664000+00:00,1
1266,9928,81,4,2025-08-03T13:45:52.734000+00:00,2
1266,9928,63,4,2025-08-03T13:46:01.334000+00:00,3
1266,9928,27,10,2025-08-03T13:48:01.384000+00:00,12
1266,9928,55,10,2025-08-03T13:48:02.115000+00:00,13
1266,9928,23,10,2025-08-03T13:48:03.454000+00:00,14
1266,9928,31,10,2025-08-03T13:48:08.435000+00:00,15
1266,9928,43,10,2025-08-03T13:48:09.403000+00:00,16
1266,9928,12,10,2025-08-03T13:48:09.857000+00:00,17
1266,9928,22,10,2025-08-03T13:48:11.432000+00:00,18
1266,9928,87,10,2025-08-03T13:48:18.408000+00:00,19
1266,9928,44,6,2025-08-03T13:49:21.590000+00:00,10
1266,9928,27,6,2025-08-03T13:49:26.927000+00:00,11
1266,9928,55,6,2025-08-03T13:49:28.383000+00:00,12
1266,9928,23,6,2025-08-03T13:49:30.385000+00:00,13
1266,9928,31,6,2025-08-03T13:49:31.855000+00:00,14
1266,9928,43,6,2025-08-03T13:49:32.948000+00:00,15
1266,9928,12,6,2025-08-03T13:49:33.362000+00:00,16
1266,9928,22,6,2025-08-03T13:49:34.937000+00:00,17
1266,9928,87,6,2025-08-03T13:49:40.928000+00:00,18
1266,9928,12,43,2025-08-03T13:52:16.578000+00:00,15
1266,9928,22,43,2025-08-03T13:52:18.155000+00:00,16
1266,9928,87,43,2025-08-03T13:52:26.222000+00:00,17
1266,9928,6,43,2025-08-03T13:52:28.008000+00:00,18
1266,9928,10,43,2025-08-03T13:52:30.897000+00:00,19
1266,9928,30,18,2025-08-03T13:53:16.254000+00:00,7
1266,9928,1,18,2025-08-03T13:53:23.724000+00:00,8
1266,9928,44,18,2025-08-03T13:53:32.267000+00:00,9
1266,9928,27,18,2025-08-03T13:53:34.999000+00:00,10
1266,9928,55,18,2025-08-03T13:53:36.878000+00:00,11
1266,9928,87,22,2025-08-03T13:55:10.593000+00:00,16
1266,9928,6,22,2025-08-03T13:55:10.919000+00:00,17
1266,9928,10,22,2025-08-03T13:55:14.363000+00:00,18
1266,9928,6,87,2025-08-03T13:55:20.299000+00:00,16
1266,9928,31,23,2025-08-03T13:56:24.471000+00:00,13
1266,9928,12,23,2025-08-03T13:56:24.987000+00:00,14
