meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1257,10014,2025-04-13T16:00:13+00:00,,34,Other,,,,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) NOTED - CAUSING A COLLISION
1257,10014,2025-04-13T16:02:20+00:00,,35,SafetyCar,,,,SAFETY CAR IN THIS LAP
1257,10014,2025-04-13T16:03:55+00:00,,35,Flag,CLEAR,Track,,TRACK CLEAR
1257,10014,2025-04-13T16:04:43+00:00,,36,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
1257,10014,2025-04-13T16:05:49+00:00,,37,Drs,,,,DRS ENABLED
1257,10014,2025-04-13T16:06:27+00:00,,37,Other,,,,CAR 4 (NOR) TIME 1:36.505 DELETED - TRACK LIMITS AT TURN 4 LAP 36 19:04:45
1257,10014,2025-04-13T16:07:39+00:00,,38,Other,,,,TURN 2 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) NOTED - CAUSING A COLLISION
1257,10014,2025-04-13T16:09:08+00:00,,39,Other,,,,CAR 14 (ALO) TIME 1:40.731 DELETED - TRACK LIMITS AT TURN 1 LAP 36 19:04:35
1257,10014,2025-04-13T16:09:10+00:00,,39,Other,,,,CAR 55 (SAI) TIME 1:40.833 DELETED - TRACK LIMITS AT TURN 10 LAP 36 19:05:14
1257,10014,2025-04-13T16:10:09+00:00,,39,Other,,,,CAR 27 (HUL) TIME 1:38.943 DELETED - TRACK LIMITS AT TURN 13 LAP 36 19:05:40
1257,10014,2025-04-13T16:10:59+00:00,,40,Other,,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION
1257,10014,2025-04-13T16:11:07+00:00,,40,Other,,,,CAR 16 (LEC) TIME 1:36.142 DELETED - TRACK LIMITS AT TURN 13 LAP 38 19:08:45
1257,10014,2025-04-13T16:12:46+00:00,,41,Other,,,,TURN 4 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) NOTED - SAFETY CAR INFRINGEMENT
1257,10014,2025-04-13T16:13:05+00:00,,41,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 30 (LAW) - CAUSING A COLLISION
1257,10014,2025-04-13T16:14:09+00:00,,42,Other,,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 30 (LAW) AND 18 (STR) REVIEWED NO FURTHER INVESTIGATION - SAFETY CAR INFRINGEMENT
1257,10014,2025-04-13T16:14:41+00:00,,42,Other,,,,TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 12 (ANT) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1257,10014,2025-04-13T16:16:26+00:00,,43,Other,,,,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) NOTED - CAUSING A COLLISION
1257,10014,2025-04-13T16:17:04+00:00,,44,Other,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 12 (ANT) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1257,10014,2025-04-13T16:17:16+00:00,,44,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 55 (SAI) - FORCING ANOTHER DRIVER OFF THE TRACK
1257,10014,2025-04-13T16:17:25+00:00,,44,Other,,,,CAR 44 (HAM) TIME 1:37.115 DELETED - TRACK LIMITS AT TURN 4 LAP 42 19:14:25
1257,10014,2025-04-13T16:18:34+00:00,,44,Other,,,,CAR 12 (ANT) TIME 1:39.917 DELETED - TRACK LIMITS AT TURN 10 LAP 36 19:05:15
