date,session_key,position,driver_number,meeting_key
2025-10-26T20:03:42.521000+00:00,9877,12,14,1272
2025-10-26T20:03:42.521000+00:00,9877,13,5,1272
2025-10-26T20:03:42.521000+00:00,9877,17,23,1272
2025-10-26T20:03:42.521000+00:00,9877,14,10,1272
2025-10-26T20:03:42.521000+00:00,9877,16,18,1272
2025-10-26T20:03:43.710000+00:00,9877,11,81,1272
2025-10-26T20:03:43.710000+00:00,9877,12,31,1272
2025-10-26T20:03:43.710000+00:00,9877,19,55,1272
2025-10-26T20:03:43.710000+00:00,9877,16,27,1272
2025-10-26T20:03:43.710000+00:00,9877,13,14,1272
2025-10-26T20:03:43.710000+00:00,9877,10,30,1272
2025-10-26T20:03:43.710000+00:00,9877,14,5,1272
2025-10-26T20:03:43.710000+00:00,9877,18,23,1272
2025-10-26T20:03:43.710000+00:00,9877,15,10,1272
2025-10-26T20:03:43.710000+00:00,9877,17,18,1272
2025-10-26T20:03:43.853000+00:00,9877,12,81,1272
2025-10-26T20:03:43.853000+00:00,9877,13,31,1272
2025-10-26T20:03:43.853000+00:00,9877,11,55,1272
2025-10-26T20:03:43.853000+00:00,9877,17,27,1272
2025-10-26T20:03:43.853000+00:00,9877,14,14,1272
2025-10-26T20:03:43.853000+00:00,9877,15,5,1272
2025-10-26T20:03:43.853000+00:00,9877,19,23,1272
2025-10-26T20:03:43.853000+00:00,9877,16,10,1272
2025-10-26T20:03:43.853000+00:00,9877,18,18,1272
2025-10-26T20:03:45.664000+00:00,9877,7,12,1272
2025-10-26T20:03:45.664000+00:00,9877,6,87,1272
2025-10-26T20:03:46.948000+00:00,9877,10,55,1272
2025-10-26T20:03:46.948000+00:00,9877,11,30,1272
2025-10-26T20:03:49.510000+00:00,9877,1,4,1272
2025-10-26T20:03:49.510000+00:00,9877,2,16,1272
2025-10-26T20:03:49.873000+00:00,9877,11,81,1272
2025-10-26T20:03:49.873000+00:00,9877,12,30,1272
2025-10-26T20:03:50.933000+00:00,9877,6,12,1272
2025-10-26T20:03:50.933000+00:00,9877,7,87,1272
2025-10-26T20:03:52.619000+00:00,9877,12,31,1272
2025-10-26T20:03:52.619000+00:00,9877,13,30,1272
2025-10-26T20:03:52.932000+00:00,9877,15,14,1272
2025-10-26T20:03:52.932000+00:00,9877,14,5,1272
2025-10-26T20:03:53.833000+00:00,9877,18,27,1272
2025-10-26T20:03:53.833000+00:00,9877,17,18,1272
2025-10-26T20:03:58.011000+00:00,9877,3,44,1272
2025-10-26T20:03:58.011000+00:00,9877,4,1,1272
2025-10-26T20:03:58.701000+00:00,9877,7,12,1272
2025-10-26T20:03:58.701000+00:00,9877,6,87,1272
2025-10-26T20:04:00.174000+00:00,9877,10,81,1272
2025-10-26T20:04:00.174000+00:00,9877,11,55,1272
2025-10-26T20:04:05.369000+00:00,9877,9,6,1272
2025-10-26T20:04:05.369000+00:00,9877,8,22,1272
2025-10-26T20:04:05.972000+00:00,9877,9,81,1272
2025-10-26T20:04:05.972000+00:00,9877,10,6,1272
2025-10-26T20:04:06.369000+00:00,9877,11,31,1272
2025-10-26T20:04:06.369000+00:00,9877,12,55,1272
2025-10-26T20:04:06.887000+00:00,9877,14,30,1272
2025-10-26T20:04:06.887000+00:00,9877,13,5,1272
2025-10-26T20:04:08.591000+00:00,9877,17,27,1272
2025-10-26T20:04:08.591000+00:00,9877,18,18,1272
2025-10-26T20:04:08.798000+00:00,9877,18,23,1272
2025-10-26T20:04:08.798000+00:00,9877,19,18,1272
2025-10-26T20:04:09.572000+00:00,9877,11,6,1272
2025-10-26T20:04:09.572000+00:00,9877,10,31,1272
2025-10-26T20:04:34.470000+00:00,9877,16,14,1272
2025-10-26T20:04:34.470000+00:00,9877,15,10,1272
2025-10-26T20:05:53.826000+00:00,9877,15,14,1272
2025-10-26T20:05:53.826000+00:00,9877,16,10,1272
2025-10-26T20:05:56.897000+00:00,9877,14,14,1272
2025-10-26T20:05:56.897000+00:00,9877,15,30,1272
2025-10-26T20:06:18.077000+00:00,9877,16,30,1272
2025-10-26T20:06:18.077000+00:00,9877,15,10,1272
2025-10-26T20:06:18.350000+00:00,9877,16,27,1272
2025-10-26T20:06:18.350000+00:00,9877,17,30,1272
2025-10-26T20:06:18.681000+00:00,9877,18,30,1272
2025-10-26T20:06:18.681000+00:00,9877,17,23,1272
2025-10-26T20:06:19.540000+00:00,9877,19,30,1272
2025-10-26T20:06:19.540000+00:00,9877,18,18,1272
2025-10-26T20:06:25.778000+00:00,9877,20,30,1272
2025-10-26T20:06:25.778000+00:00,9877,19,43,1272
2025-10-26T20:06:31.187000+00:00,9877,15,27,1272
2025-10-26T20:06:31.187000+00:00,9877,16,10,1272
2025-10-26T20:06:38.336000+00:00,9877,16,27,1272
2025-10-26T20:06:38.336000+00:00,9877,15,10,1272
2025-10-26T20:06:47.912000+00:00,9877,17,27,1272
2025-10-26T20:06:47.912000+00:00,9877,16,23,1272
2025-10-26T20:07:07.739000+00:00,9877,18,27,1272
2025-10-26T20:07:07.739000+00:00,9877,17,18,1272
2025-10-26T20:09:26.560000+00:00,9877,15,23,1272
2025-10-26T20:09:26.560000+00:00,9877,16,10,1272
2025-10-26T20:10:36.424000+00:00,9877,4,63,1272
2025-10-26T20:10:36.424000+00:00,9877,5,1,1272
2025-10-26T20:10:36.956000+00:00,9877,6,1,1272
2025-10-26T20:10:36.956000+00:00,9877,5,87,1272
2025-10-26T20:10:37.784000+00:00,9877,7,1,1272
2025-10-26T20:10:37.784000+00:00,9877,6,12,1272
2025-10-26T20:10:38.721000+00:00,9877,8,1,1272
2025-10-26T20:10:38.721000+00:00,9877,7,22,1272
2025-10-26T20:10:39.081000+00:00,9877,9,1,1272
2025-10-26T20:10:39.081000+00:00,9877,8,81,1272
2025-10-26T20:10:39.112000+00:00,9877,4,44,1272
2025-10-26T20:10:39.112000+00:00,9877,5,63,1272
2025-10-26T20:10:39.112000+00:00,9877,3,1,1272
2025-10-26T20:10:39.112000+00:00,9877,7,12,1272
2025-10-26T20:10:39.112000+00:00,9877,9,81,1272
2025-10-26T20:10:39.112000+00:00,9877,6,87,1272
2025-10-26T20:10:39.112000+00:00,9877,8,22,1272
2025-10-26T20:10:42.912000+00:00,9877,17,10,1272
2025-10-26T20:10:42.912000+00:00,9877,16,18,1272
2025-10-26T20:10:55.982000+00:00,9877,5,44,1272
2025-10-26T20:10:55.982000+00:00,9877,6,63,1272
2025-10-26T20:10:55.982000+00:00,9877,4,1,1272
2025-10-26T20:10:55.982000+00:00,9877,3,87,1272
2025-10-26T20:10:56.061000+00:00,9877,6,44,1272
2025-10-26T20:10:56.061000+00:00,9877,5,63,1272
2025-10-26T20:10:56.436000+00:00,9877,7,44,1272
2025-10-26T20:10:56.436000+00:00,9877,6,12,1272
2025-10-26T20:10:57.217000+00:00,9877,8,44,1272
2025-10-26T20:10:57.217000+00:00,9877,7,22,1272
2025-10-26T20:10:57.607000+00:00,9877,9,44,1272
2025-10-26T20:10:57.607000+00:00,9877,8,81,1272
2025-10-26T20:10:58.389000+00:00,9877,10,44,1272
2025-10-26T20:10:58.389000+00:00,9877,9,31,1272
2025-10-26T20:10:59.252000+00:00,9877,11,44,1272
2025-10-26T20:10:59.252000+00:00,9877,10,6,1272
2025-10-26T20:11:00.913000+00:00,9877,3,44,1272
2025-10-26T20:11:00.913000+00:00,9877,6,63,1272
2025-10-26T20:11:00.913000+00:00,9877,5,1,1272
2025-10-26T20:11:00.913000+00:00,9877,7,12,1272
2025-10-26T20:11:00.913000+00:00,9877,9,81,1272
2025-10-26T20:11:00.913000+00:00,9877,11,6,1272
2025-10-26T20:11:00.913000+00:00,9877,4,87,1272
2025-10-26T20:11:00.913000+00:00,9877,8,22,1272
2025-10-26T20:11:00.913000+00:00,9877,10,31,1272
2025-10-26T20:11:02.252000+00:00,9877,7,63,1272
2025-10-26T20:11:02.252000+00:00,9877,6,12,1272
2025-10-26T20:12:09.864000+00:00,9877,17,27,1272
2025-10-26T20:12:09.864000+00:00,9877,18,10,1272
2025-10-26T20:13:32.774000+00:00,9877,18,27,1272
2025-10-26T20:13:32.774000+00:00,9877,17,10,1272
2025-10-26T20:13:38.301000+00:00,9877,16,23,1272
2025-10-26T20:13:38.301000+00:00,9877,15,18,1272
2025-10-26T20:13:39.676000+00:00,9877,8,81,1272
2025-10-26T20:13:39.676000+00:00,9877,9,22,1272
2025-10-26T20:13:47.307000+00:00,9877,9,81,1272
2025-10-26T20:13:47.307000+00:00,9877,8,22,1272
2025-10-26T20:14:49.412000+00:00,9877,13,55,1272
2025-10-26T20:14:49.412000+00:00,9877,12,5,1272
2025-10-26T20:14:57.629000+00:00,9877,17,27,1272
2025-10-26T20:14:57.629000+00:00,9877,18,10,1272
2025-10-26T20:17:30.794000+00:00,9877,8,81,1272
2025-10-26T20:17:30.794000+00:00,9877,9,22,1272
2025-10-26T20:27:15.335000+00:00,9877,14,55,1272
2025-10-26T20:27:15.335000+00:00,9877,13,14,1272
2025-10-26T20:27:16.443000+00:00,9877,15,55,1272
2025-10-26T20:27:16.443000+00:00,9877,14,18,1272
2025-10-26T20:27:24.079000+00:00,9877,16,55,1272
2025-10-26T20:27:24.079000+00:00,9877,15,23,1272
2025-10-26T20:27:26.018000+00:00,9877,17,55,1272
2025-10-26T20:27:26.018000+00:00,9877,16,27,1272
2025-10-26T20:27:31.758000+00:00,9877,18,55,1272
2025-10-26T20:27:31.758000+00:00,9877,17,10,1272
2025-10-26T20:27:34.097000+00:00,9877,19,55,1272
2025-10-26T20:27:34.097000+00:00,9877,18,43,1272
2025-10-26T20:30:24.171000+00:00,9877,14,14,1272
2025-10-26T20:30:24.171000+00:00,9877,13,18,1272
2025-10-26T20:31:31.689000+00:00,9877,15,14,1272
2025-10-26T20:31:31.689000+00:00,9877,14,23,1272
2025-10-26T20:31:39.119000+00:00,9877,15,27,1272
2025-10-26T20:31:39.119000+00:00,9877,16,14,1272
2025-10-26T20:31:44.739000+00:00,9877,17,14,1272
2025-10-26T20:31:44.739000+00:00,9877,16,10,1272
2025-10-26T20:31:47.791000+00:00,9877,18,14,1272
2025-10-26T20:31:47.791000+00:00,9877,17,43,1272
2025-10-26T20:31:48.161000+00:00,9877,18,55,1272
2025-10-26T20:31:48.161000+00:00,9877,19,14,1272
2025-10-26T20:31:54.690000+00:00,9877,17,55,1272
2025-10-26T20:31:54.690000+00:00,9877,18,43,1272
2025-10-26T20:33:36.457000+00:00,9877,16,55,1272
2025-10-26T20:33:36.457000+00:00,9877,17,10,1272
2025-10-26T20:33:58.242000+00:00,9877,6,63,1272
2025-10-26T20:33:58.242000+00:00,9877,7,12,1272
2025-10-26T20:33:59.057000+00:00,9877,8,12,1272
2025-10-26T20:33:59.057000+00:00,9877,7,81,1272
2025-10-26T20:34:10.410000+00:00,9877,9,12,1272
2025-10-26T20:34:10.410000+00:00,9877,8,22,1272
2025-10-26T20:34:11.657000+00:00,9877,10,12,1272
2025-10-26T20:34:11.657000+00:00,9877,9,31,1272
2025-10-26T20:34:13.870000+00:00,9877,11,12,1272
2025-10-26T20:34:13.870000+00:00,9877,10,6,1272
2025-10-26T20:34:16.011000+00:00,9877,12,12,1272
2025-10-26T20:34:16.011000+00:00,9877,11,5,1272
2025-10-26T20:34:22.103000+00:00,9877,13,12,1272
2025-10-26T20:34:22.103000+00:00,9877,12,18,1272
2025-10-26T20:35:16.308000+00:00,9877,4,44,1272
2025-10-26T20:35:16.308000+00:00,9877,3,87,1272
2025-10-26T20:35:22.844000+00:00,9877,5,44,1272
2025-10-26T20:35:22.844000+00:00,9877,4,1,1272
2025-10-26T20:35:26.044000+00:00,9877,6,44,1272
2025-10-26T20:35:26.044000+00:00,9877,5,63,1272
2025-10-26T20:35:26.869000+00:00,9877,7,44,1272
2025-10-26T20:35:26.869000+00:00,9877,6,81,1272
2025-10-26T20:35:34.054000+00:00,9877,8,44,1272
2025-10-26T20:35:34.054000+00:00,9877,7,22,1272
2025-10-26T20:35:35.464000+00:00,9877,9,44,1272
2025-10-26T20:35:35.464000+00:00,9877,8,31,1272
2025-10-26T20:35:37.558000+00:00,9877,10,44,1272
2025-10-26T20:35:37.558000+00:00,9877,9,6,1272
2025-10-26T20:35:39.742000+00:00,9877,11,44,1272
2025-10-26T20:35:39.742000+00:00,9877,10,5,1272
2025-10-26T20:35:43.240000+00:00,9877,12,44,1272
2025-10-26T20:35:43.240000+00:00,9877,11,18,1272
2025-10-26T20:35:44.320000+00:00,9877,13,44,1272
2025-10-26T20:35:44.320000+00:00,9877,12,12,1272
2025-10-26T20:35:47.183000+00:00,9877,14,44,1272
2025-10-26T20:35:47.183000+00:00,9877,13,23,1272
2025-10-26T20:36:41.916000+00:00,9877,3,1,1272
2025-10-26T20:36:41.916000+00:00,9877,4,87,1272
2025-10-26T20:36:48.880000+00:00,9877,4,63,1272
2025-10-26T20:36:48.880000+00:00,9877,5,87,1272
2025-10-26T20:36:57.743000+00:00,9877,7,81,1272
2025-10-26T20:36:57.743000+00:00,9877,6,87,1272
2025-10-26T20:36:57.743000+00:00,9877,5,22,1272
2025-10-26T20:36:59.149000+00:00,9877,8,81,1272
2025-10-26T20:36:59.149000+00:00,9877,7,87,1272
2025-10-26T20:36:59.149000+00:00,9877,6,31,1272
2025-10-26T20:37:01.438000+00:00,9877,9,81,1272
2025-10-26T20:37:01.438000+00:00,9877,7,6,1272
2025-10-26T20:37:01.438000+00:00,9877,8,87,1272
2025-10-26T20:37:03.824000+00:00,9877,10,81,1272
2025-10-26T20:37:03.824000+00:00,9877,9,5,1272
2025-10-26T20:37:06.385000+00:00,9877,9,87,1272
2025-10-26T20:37:06.385000+00:00,9877,8,5,1272
2025-10-26T20:37:07.083000+00:00,9877,11,81,1272
2025-10-26T20:37:07.083000+00:00,9877,10,18,1272
2025-10-26T20:37:07.263000+00:00,9877,11,12,1272
2025-10-26T20:37:07.263000+00:00,9877,12,81,1272
2025-10-26T20:37:13.339000+00:00,9877,13,81,1272
2025-10-26T20:37:13.339000+00:00,9877,12,23,1272
2025-10-26T20:37:13.783000+00:00,9877,10,12,1272
2025-10-26T20:37:13.783000+00:00,9877,11,18,1272
2025-10-26T20:37:26.170000+00:00,9877,15,55,1272
2025-10-26T20:37:26.170000+00:00,9877,16,27,1272
2025-10-26T20:38:21.261000+00:00,9877,5,63,1272
2025-10-26T20:38:21.261000+00:00,9877,4,22,1272
2025-10-26T20:38:23.036000+00:00,9877,6,63,1272
2025-10-26T20:38:23.036000+00:00,9877,5,31,1272
2025-10-26T20:38:25.313000+00:00,9877,7,63,1272
2025-10-26T20:38:25.313000+00:00,9877,6,6,1272
2025-10-26T20:38:27.909000+00:00,9877,8,63,1272
2025-10-26T20:38:27.909000+00:00,9877,7,5,1272
2025-10-26T20:38:28.250000+00:00,9877,9,63,1272
2025-10-26T20:38:28.250000+00:00,9877,8,87,1272
2025-10-26T20:38:29.108000+00:00,9877,10,63,1272
2025-10-26T20:38:29.108000+00:00,9877,9,12,1272
2025-10-26T20:38:34.454000+00:00,9877,11,63,1272
2025-10-26T20:38:34.454000+00:00,9877,10,18,1272
2025-10-26T20:38:34.833000+00:00,9877,7,87,1272
2025-10-26T20:38:34.833000+00:00,9877,8,5,1272
2025-10-26T20:38:41.495000+00:00,9877,12,81,1272
2025-10-26T20:38:41.495000+00:00,9877,13,23,1272
2025-10-26T20:38:48.176000+00:00,9877,17,27,1272
2025-10-26T20:38:48.176000+00:00,9877,16,10,1272
2025-10-26T20:38:50.551000+00:00,9877,18,27,1272
2025-10-26T20:38:50.551000+00:00,9877,17,43,1272
2025-10-26T20:38:50.923000+00:00,9877,19,27,1272
2025-10-26T20:38:50.923000+00:00,9877,18,14,1272
2025-10-26T20:38:55.223000+00:00,9877,8,12,1272
2025-10-26T20:38:55.223000+00:00,9877,9,5,1272
2025-10-26T20:38:55.263000+00:00,9877,9,12,1272
2025-10-26T20:38:55.263000+00:00,9877,8,5,1272
2025-10-26T20:38:57.508000+00:00,9877,17,14,1272
2025-10-26T20:38:57.508000+00:00,9877,18,43,1272
2025-10-26T20:39:02.610000+00:00,9877,8,12,1272
2025-10-26T20:39:02.610000+00:00,9877,9,5,1272
2025-10-26T20:39:53.338000+00:00,9877,11,81,1272
2025-10-26T20:39:53.338000+00:00,9877,12,18,1272
2025-10-26T20:39:59.648000+00:00,9877,12,23,1272
2025-10-26T20:39:59.648000+00:00,9877,13,18,1272
2025-10-26T20:40:00.321000+00:00,9877,13,44,1272
2025-10-26T20:40:00.321000+00:00,9877,14,18,1272
2025-10-26T20:40:02.163000+00:00,9877,12,44,1272
2025-10-26T20:40:02.163000+00:00,9877,13,23,1272
2025-10-26T20:40:02.808000+00:00,9877,14,55,1272
2025-10-26T20:40:02.808000+00:00,9877,15,18,1272
2025-10-26T20:40:12.659000+00:00,9877,15,10,1272
2025-10-26T20:40:12.659000+00:00,9877,16,18,1272
2025-10-26T20:40:13.636000+00:00,9877,16,14,1272
2025-10-26T20:40:13.636000+00:00,9877,17,18,1272
2025-10-26T20:40:18.488000+00:00,9877,18,18,1272
2025-10-26T20:40:18.488000+00:00,9877,17,43,1272
2025-10-26T20:41:09.327000+00:00,9877,5,6,1272
2025-10-26T20:41:09.327000+00:00,9877,6,31,1272
2025-10-26T20:41:09.514000+00:00,9877,6,87,1272
2025-10-26T20:41:09.514000+00:00,9877,7,31,1272
2025-10-26T20:41:10.061000+00:00,9877,7,12,1272
2025-10-26T20:41:10.061000+00:00,9877,8,31,1272
2025-10-26T20:41:15.999000+00:00,9877,6,6,1272
2025-10-26T20:41:15.999000+00:00,9877,5,87,1272
2025-10-26T20:41:16.039000+00:00,9877,5,6,1272
2025-10-26T20:41:16.039000+00:00,9877,6,87,1272
2025-10-26T20:41:17.196000+00:00,9877,9,31,1272
2025-10-26T20:41:17.196000+00:00,9877,8,5,1272
2025-10-26T20:41:17.659000+00:00,9877,9,63,1272
2025-10-26T20:41:17.659000+00:00,9877,10,31,1272
2025-10-26T20:41:19.263000+00:00,9877,10,81,1272
2025-10-26T20:41:19.263000+00:00,9877,11,31,1272
2025-10-26T20:41:20.283000+00:00,9877,6,6,1272
2025-10-26T20:41:20.283000+00:00,9877,5,87,1272
2025-10-26T20:41:21.698000+00:00,9877,11,44,1272
2025-10-26T20:41:21.698000+00:00,9877,12,31,1272
2025-10-26T20:41:24.010000+00:00,9877,8,63,1272
2025-10-26T20:41:24.010000+00:00,9877,9,5,1272
2025-10-26T20:41:24.353000+00:00,9877,13,31,1272
2025-10-26T20:41:24.353000+00:00,9877,12,23,1272
2025-10-26T20:41:25.499000+00:00,9877,14,31,1272
2025-10-26T20:41:25.499000+00:00,9877,13,55,1272
2025-10-26T20:41:40.596000+00:00,9877,6,12,1272
2025-10-26T20:41:40.596000+00:00,9877,7,6,1272
2025-10-26T20:41:43.963000+00:00,9877,15,14,1272
2025-10-26T20:41:43.963000+00:00,9877,16,10,1272
2025-10-26T20:41:47.090000+00:00,9877,17,18,1272
2025-10-26T20:41:47.090000+00:00,9877,18,43,1272
2025-10-26T20:42:48.292000+00:00,9877,9,81,1272
2025-10-26T20:42:48.292000+00:00,9877,10,5,1272
2025-10-26T20:42:57.041000+00:00,9877,12,55,1272
2025-10-26T20:42:57.041000+00:00,9877,13,23,1272
2025-10-26T20:43:03.073000+00:00,9877,7,63,1272
2025-10-26T20:43:03.073000+00:00,9877,8,6,1272
2025-10-26T20:43:11.122000+00:00,9877,17,10,1272
2025-10-26T20:43:11.122000+00:00,9877,16,18,1272
2025-10-26T20:44:09.906000+00:00,9877,8,81,1272
2025-10-26T20:44:09.906000+00:00,9877,9,6,1272
2025-10-26T20:44:12.265000+00:00,9877,10,44,1272
2025-10-26T20:44:12.265000+00:00,9877,11,5,1272
2025-10-26T20:45:34.439000+00:00,9877,9,44,1272
2025-10-26T20:45:34.439000+00:00,9877,10,6,1272
2025-10-26T20:46:29.316000+00:00,9877,3,16,1272
2025-10-26T20:46:29.316000+00:00,9877,2,1,1272
2025-10-26T20:46:49.254000+00:00,9877,4,87,1272
2025-10-26T20:46:49.254000+00:00,9877,5,22,1272
2025-10-26T20:48:14.002000+00:00,9877,5,12,1272
2025-10-26T20:48:14.002000+00:00,9877,6,22,1272
2025-10-26T20:48:32.262000+00:00,9877,6,63,1272
2025-10-26T20:48:32.262000+00:00,9877,7,22,1272
2025-10-26T20:49:39.235000+00:00,9877,7,81,1272
2025-10-26T20:49:39.235000+00:00,9877,8,22,1272
2025-10-26T20:50:03.070000+00:00,9877,18,10,1272
2025-10-26T20:50:03.070000+00:00,9877,17,43,1272
2025-10-26T20:50:20.401000+00:00,9877,16,14,1272
2025-10-26T20:50:20.401000+00:00,9877,15,18,1272
2025-10-26T20:51:01.140000+00:00,9877,11,6,1272
2025-10-26T20:51:01.140000+00:00,9877,10,5,1272
2025-10-26T20:51:01.767000+00:00,9877,12,6,1272
2025-10-26T20:51:01.767000+00:00,9877,11,55,1272
2025-10-26T20:51:05.826000+00:00,9877,8,44,1272
2025-10-26T20:51:05.826000+00:00,9877,9,22,1272
2025-10-26T20:51:11.072000+00:00,9877,13,6,1272
