meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1269,9904,2025-09-21T10:57:04+00:00,,1,Drs,,,,DRS DISABLED
1269,9904,2025-09-21T11:03:54+00:00,,1,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1269,9904,2025-09-21T11:04:47+00:00,,1,Flag,YELLOW,Sector,7.0,YELLOW IN TRACK SECTOR 7
1269,9904,2025-09-21T11:04:53+00:00,,1,Flag,DOUBLE YELLOW,Sector,7.0,DOUBLE YELLOW IN TRACK SECTOR 7
1269,9904,2025-09-21T11:05:16+00:00,,1,SafetyCar,,,,SAFETY CAR DEPLOYED
1269,9904,2025-09-21T11:05:47+00:00,,1,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1269,9904,2025-09-21T11:05:51+00:00,,1,Flag,DOUBLE YELLOW,Sector,7.0,DOUBLE YELLOW IN TRACK SECTOR 7
1269,9904,2025-09-21T11:06:08+00:00,,2,Other,,,,RECOVERY VEHICLE ON TRACK AT TURN 6
1269,9904,2025-09-21T11:10:36+00:00,,3,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6
1269,9904,2025-09-21T11:11:47+00:00,,4,Other,,,,INCIDENT INVOLVING CAR 81 (PIA) NOTED - FALSE START - MOVING BEFORE SIGNAL
1269,9904,2025-09-21T11:11:57+00:00,,4,Other,,,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - FALSE START - MOVING BEFORE SIGNAL
1269,9904,2025-09-21T11:12:13+00:00,,4,Flag,CLEAR,Sector,7.0,CLEAR IN TRACK SECTOR 7
1269,9904,2025-09-21T11:12:23+00:00,,4,SafetyCar,,,,SAFETY CAR IN THIS LAP
1269,9904,2025-09-21T11:13:24+00:00,,4,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL
1269,9904,2025-09-21T11:13:28+00:00,,4,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL
1269,9904,2025-09-21T11:13:56+00:00,,4,Flag,CLEAR,Track,,TRACK CLEAR
1269,9904,2025-09-21T11:14:58+00:00,,5,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 81 (PIA) - FALSE START - MOVING BEFORE SIGNAL
1269,9904,2025-09-21T11:15:23+00:00,,5,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 14 (ALO) - FALSE START - MOVING BEFORE SIGNAL
1269,9904,2025-09-21T11:16:26+00:00,,6,Drs,,,,DRS ENABLED
1269,9904,2025-09-21T11:16:46+00:00,,6,Other,,,,TURN 6 INCIDENT INVOLVING CARS 27 (HUL) AND 31 (OCO) NOTED - CAUSING A COLLISION
1269,9904,2025-09-21T11:17:31+00:00,,6,Other,,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 27 (HUL) AND 31 (OCO) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
1269,9904,2025-09-21T11:19:50+00:00,,7,Flag,DOUBLE YELLOW,Sector,17.0,DOUBLE YELLOW IN TRACK SECTOR 17
1269,9904,2025-09-21T11:19:52+00:00,,7,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1269,9904,2025-09-21T11:21:51+00:00,,9,Other,,,,CAR 14 (ALO) TIME 1:48.701 DELETED - TRACK LIMITS AT TURN 16 LAP 7 15:19:49
1269,9904,2025-09-21T11:37:29+00:00,,17,Flag,YELLOW,Sector,7.0,YELLOW IN TRACK SECTOR 7
