meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1269,9904,16,81,2025-09-21T11:04:08.607000+00:00,9
1269,9904,14,81,2025-09-21T11:04:08.906000+00:00,10
1269,9904,44,81,2025-09-21T11:04:08.910000+00:00,11
1269,9904,5,81,2025-09-21T11:04:09.154000+00:00,12
1269,9904,18,81,2025-09-21T11:04:09.325000+00:00,13
1269,9904,87,81,2025-09-21T11:04:09.562000+00:00,14
1269,9904,43,81,2025-09-21T11:04:09.861000+00:00,15
1269,9904,27,81,2025-09-21T11:04:09.945000+00:00,16
1269,9904,31,23,2025-09-21T11:04:10.329000+00:00,19
1269,9904,31,10,2025-09-21T11:04:10.329000+00:00,18
1269,9904,31,81,2025-09-21T11:04:10.329000+00:00,17
1269,9904,10,81,2025-09-21T11:04:10.365000+00:00,18
1269,9904,23,81,2025-09-21T11:04:10.496000+00:00,19
1269,9904,22,63,2025-09-21T11:04:13.147000+00:00,5
1269,9904,6,4,2025-09-21T11:04:13.789000+00:00,7
1269,9904,44,14,2025-09-21T11:04:20.309000+00:00,10
1269,9904,16,4,2025-09-21T11:04:24.889000+00:00,8
1269,9904,4,16,2025-09-21T11:04:24.948000+00:00,8
1269,9904,14,44,2025-09-21T11:04:25.499000+00:00,10
1269,9904,10,31,2025-09-21T11:04:27.538000+00:00,17
1269,9904,63,22,2025-09-21T11:04:29.164000+00:00,5
1269,9904,44,14,2025-09-21T11:04:30.862000+00:00,10
1269,9904,43,87,2025-09-21T11:04:31.974000+00:00,14
1269,9904,31,10,2025-09-21T11:04:32.822000+00:00,17
1269,9904,81,23,2025-09-21T11:04:33.230000+00:00,19
1269,9904,81,10,2025-09-21T11:04:33.230000+00:00,18
1269,9904,31,27,2025-09-21T11:04:50.049000+00:00,16
1269,9904,10,81,2025-09-21T11:04:50.330000+00:00,18
1269,9904,23,81,2025-09-21T11:04:50.500000+00:00,19
1269,9904,10,27,2025-09-21T11:05:01.785000+00:00,17
1269,9904,10,31,2025-09-21T11:06:24.512000+00:00,16
1269,9904,27,31,2025-09-21T11:06:25.642000+00:00,17
1269,9904,23,31,2025-09-21T11:09:12.083000+00:00,18
1269,9904,63,12,2025-09-21T11:14:43.946000+00:00,4
1269,9904,16,4,2025-09-21T11:14:45.063000+00:00,8
1269,9904,43,18,2025-09-21T11:14:46.539000+00:00,13
1269,9904,10,87,2025-09-21T11:14:46.812000+00:00,15
1269,9904,12,63,2025-09-21T11:14:49.929000+00:00,4
1269,9904,22,63,2025-09-21T11:14:50.382000+00:00,5
1269,9904,87,10,2025-09-21T11:14:58.692000+00:00,15
1269,9904,4,16,2025-09-21T11:15:07.472000+00:00,8
1269,9904,16,4,2025-09-21T11:15:07.486000+00:00,8
1269,9904,10,87,2025-09-21T11:15:09.739000+00:00,15
1269,9904,27,87,2025-09-21T11:15:09.764000+00:00,16
1269,9904,27,10,2025-09-21T11:15:15.105000+00:00,15
1269,9904,16,6,2025-09-21T11:16:14.800000+00:00,7
1269,9904,4,6,2025-09-21T11:16:32.063000+00:00,8
1269,9904,44,6,2025-09-21T11:16:57.967000+00:00,9
1269,9904,6,44,2025-09-21T11:17:11.345000+00:00,9
1269,9904,5,14,2025-09-21T11:20:11.661000+00:00,11
1269,9904,44,6,2025-09-21T11:20:18.308000+00:00,9
1269,9904,63,22,2025-09-21T11:24:03.688000+00:00,5
1269,9904,87,10,2025-09-21T11:29:18.830000+00:00,16
1269,9904,18,43,2025-09-21T11:32:52.179000+00:00,13
1269,9904,23,10,2025-09-21T11:32:55.444000+00:00,17
1269,9904,43,18,2025-09-21T11:32:57.984000+00:00,13
1269,9904,10,23,2025-09-21T11:34:40.134000+00:00,17
1269,9904,31,23,2025-09-21T11:34:40.345000+00:00,18
1269,9904,31,10,2025-09-21T11:34:55.024000+00:00,17
1269,9904,18,43,2025-09-21T11:36:24.827000+00:00,13
1269,9904,27,43,2025-09-21T11:36:25.509000+00:00,14
1269,9904,87,43,2025-09-21T11:36:26.143000+00:00,15
1269,9904,31,43,2025-09-21T11:36:32.519000+00:00,16
1269,9904,10,43,2025-09-21T11:36:33.756000+00:00,17
1269,9904,23,43,2025-09-21T11:37:09.317000+00:00,18
1269,9904,43,23,2025-09-21T11:37:14.769000+00:00,18
1269,9904,23,43,2025-09-21T11:37:30.665000+00:00,18
1269,9904,63,12,2025-09-21T11:39:36.060000+00:00,4
1269,9904,22,12,2025-09-21T11:39:38.162000+00:00,5
1269,9904,16,12,2025-09-21T11:39:43.210000+00:00,6
1269,9904,4,12,2025-09-21T11:39:45.402000+00:00,7
1269,9904,44,12,2025-09-21T11:39:47.402000+00:00,8
1269,9904,6,12,2025-09-21T11:39:51.029000+00:00,9
1269,9904,5,12,2025-09-21T11:39:53.144000+00:00,10
1269,9904,14,12,2025-09-21T11:39:54.746000+00:00,11
1269,9904,4,16,2025-09-21T11:41:26.402000+00:00,6
1269,9904,44,16,2025-09-21T11:41:33.723000+00:00,7
1269,9904,6,16,2025-09-21T11:41:37.829000+00:00,8
1269,9904,5,16,2025-09-21T11:41:40.028000+00:00,9
1269,9904,14,16,2025-09-21T11:41:41.799000+00:00,10
1269,9904,12,16,2025-09-21T11:41:46.410000+00:00,11
1269,9904,63,30,2025-09-21T11:43:07.925000+00:00,3
1269,9904,22,30,2025-09-21T11:43:10.169000+00:00,4
1269,9904,4,30,2025-09-21T11:43:16.162000+00:00,5
1269,9904,44,30,2025-09-21T11:43:19.615000+00:00,6
1269,9904,6,30,2025-09-21T11:43:24.327000+00:00,7
1269,9904,5,30,2025-09-21T11:43:26.621000+00:00,8
1269,9904,14,30,2025-09-21T11:43:28.444000+00:00,9
1269,9904,30,14,2025-09-21T11:45:14.405000+00:00,9
1269,9904,12,14,2025-09-21T11:45:14.603000+00:00,10
1269,9904,12,30,2025-09-21T11:45:14.603000+00:00,9
1269,9904,16,14,2025-09-21T11:45:21.830000+00:00,11
1269,9904,18,14,2025-09-21T11:45:25.212000+00:00,12
1269,9904,27,14,2025-09-21T11:45:25.810000+00:00,13
1269,9904,87,14,2025-09-21T11:45:26.527000+00:00,14
1269,9904,31,14,2025-09-21T11:45:28.074000+00:00,15
1269,9904,10,14,2025-09-21T11:45:31.452000+00:00,16
1269,9904,23,14,2025-09-21T11:47:24.223000+00:00,17
1269,9904,12,5,2025-09-21T11:52:16.208000+00:00,8
1269,9904,30,5,2025-09-21T11:54:04.169000+00:00,9
1269,9904,16,5,2025-09-21T11:54:05.294000+00:00,10
1269,9904,18,5,2025-09-21T11:54:21.314000+00:00,11
1269,9904,27,5,2025-09-21T11:54:22.049000+00:00,12
1269,9904,87,5,2025-09-21T11:54:22.534000+00:00,13
1269,9904,31,5,2025-09-21T11:54:23.753000+00:00,14
1269,9904,10,5,2025-09-21T11:54:32.519000+00:00,15
1269,9904,63,55,2025-09-21T11:55:25.568000+00:00,2
1269,9904,22,55,2025-09-21T11:55:34.260000+00:00,3
1269,9904,4,55,2025-09-21T11:55:36.663000+00:00,4
1269,9904,44,55,2025-09-21T11:55:41.964000+00:00,5
1269,9904,31,87,2025-09-21T11:57:53.516000+00:00,13
1269,9904,5,10,2025-09-21T11:57:54.161000+00:00,15
1269,9904,5,87,2025-09-21T11:58:01.799000+00:00,14
1269,9904,10,87,2025-09-21T11:58:02.251000+00:00,15
1269,9904,23,87,2025-09-21T11:58:02.807000+00:00,16
1269,9904,14,87,2025-09-21T11:58:07.995000+00:00,17
1269,9904,12,6,2025-09-21T11:59:18.034000+00:00,7
1269,9904,30,6,2025-09-21T11:59:25.798000+00:00,8
1269,9904,16,6,2025-09-21T11:59:26.505000+00:00,9
1269,9904,23,10,2025-09-21T11:59:45.965000+00:00,15
1269,9904,5,31,2025-09-21T12:05:00.302000+00:00,13
1269,9904,31,5,2025-09-21T12:05:00.579000+00:00,13
1269,9904,5,31,2025-09-21T12:06:50.912000+00:00,13
1269,9904,5,27,2025-09-21T12:08:37.996000+00:00,12
1269,9904,23,31,2025-09-21T12:08:38.785000+00:00,14
1269,9904,23,27,2025-09-21T12:10:25.071000+00:00,13
1269,9904,27,23,2025-09-21T12:10:25.099000+00:00,13
1269,9904,14,10,2025-09-21T12:10:28.609000+00:00,16
1269,9904,87,10,2025-09-21T12:10:28.930000+00:00,17
1269,9904,23,27,2025-09-21T12:10:30.745000+00:00,13
1269,9904,43,10,2025-09-21T12:10:50.879000+00:00,18
1269,9904,55,44,2025-09-21T12:11:30.782000+00:00,5
1269,9904,12,44,2025-09-21T12:11:37.143000+00:00,6
1269,9904,30,44,2025-09-21T12:11:43.611000+00:00,7
1269,9904,16,44,2025-09-21T12:11:44.477000+00:00,8
1269,9904,31,27,2025-09-21T12:12:09.516000+00:00,14
1269,9904,5,18,2025-09-21T12:12:09.708000+00:00,11
1269,9904,87,14,2025-09-21T12:12:14.546000+00:00,16
1269,9904,14,27,2025-09-21T12:12:19.052000+00:00,16
1269,9904,55,4,2025-09-21T12:13:19.642000+00:00,4
1269,9904,12,4,2025-09-21T12:13:21.697000+00:00,5
1269,9904,30,4,2025-09-21T12:13:28.587000+00:00,6
1269,9904,16,4,2025-09-21T12:13:29.157000+00:00,7
1269,9904,23,18,2025-09-21T12:13:52.762000+00:00,12
1269,9904,31,18,2025-09-21T12:13:55.780000+00:00,13
1269,9904,87,18,2025-09-21T12:14:03.617000+00:00,14
1269,9904,14,18,2025-09-21T12:14:05.333000+00:00,15
1269,9904,27,18,2025-09-21T12:14:33.705000+00:00,16
1269,9904,55,22,2025-09-21T12:15:04.522000+00:00,3
1269,9904,12,22,2025-09-21T12:15:06.574000+00:00,4
1269,9904,30,22,2025-09-21T12:15:28.766000+00:00,5
1269,9904,4,16,2025-09-21T12:18:42.014000+00:00,7
1269,9904,87,31,2025-09-21T12:19:18.733000+00:00,13
1269,9904,44,16,2025-09-21T12:22:18.312000+00:00,8
1269,9904,23,5,2025-09-21T12:31:33.840000+00:00,11
1269,9904,10,43,2025-09-21T12:33:52.869000+00:00,18
1269,9904,5,23,2025-09-21T12:38:27.841000+00:00,11
1269,9904,87,23,2025-09-21T12:38:28.534000+00:00,12
