meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1254,9693,2025-03-16T04:30:00+00:00,,5,Other,,,,SAFETY CAR WILL USE START/FINISH STRAIGHT
1254,9693,2025-03-16T04:30:05+00:00,,5,Flag,CLEAR,Sector,20.0,CLEAR IN TRACK SECTOR 20
1254,9693,2025-03-16T04:30:31+00:00,,5,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8
1254,9693,2025-03-16T04:33:54+00:00,,7,SafetyCar,,,,SAFETY CAR IN THIS LAP
1254,9693,2025-03-16T04:35:12+00:00,,7,Flag,CLEAR,Track,,TRACK CLEAR
1254,9693,2025-03-16T04:36:21+00:00,,8,Other,,,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:37:35+00:00,,9,Other,,,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:37:41+00:00,,9,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:38:41+00:00,,10,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:42:06+00:00,,12,Drs,,,,DRS ENABLED
1254,9693,2025-03-16T04:50:42+00:00,,17,Other,,,,CAR 12 (ANT) TIME 1:37.326 DELETED - TRACK LIMITS AT TURN 4 LAP 16 15:48:48
1254,9693,2025-03-16T04:51:05+00:00,,18,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15
1254,9693,2025-03-16T04:51:15+00:00,,18,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1254,9693,2025-03-16T04:51:20+00:00,,18,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12
1254,9693,2025-03-16T04:51:31+00:00,,18,Flag,CLEAR,Sector,12.0,CLEAR IN TRACK SECTOR 12
1254,9693,2025-03-16T04:51:45+00:00,,18,Other,,,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:51:51+00:00,,18,Other,,,,INCIDENT INVOLVING CAR 44 (HAM) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:52:03+00:00,,18,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13
1254,9693,2025-03-16T04:52:04+00:00,,18,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1
1254,9693,2025-03-16T04:52:10+00:00,,18,Flag,CLEAR,Sector,1.0,CLEAR IN TRACK SECTOR 1
1254,9693,2025-03-16T04:52:11+00:00,,18,Flag,CLEAR,Sector,13.0,CLEAR IN TRACK SECTOR 13
1254,9693,2025-03-16T04:52:52+00:00,,19,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:52:56+00:00,,19,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15
1254,9693,2025-03-16T04:52:56+00:00,,19,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1254,9693,2025-03-16T04:53:00+00:00,,19,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:00+00:00,,20,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:12+00:00,,20,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:21+00:00,,20,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:31+00:00,,20,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T05:07:48+00:00,87.0,29,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:07:48
1254,9693,2025-03-16T05:08:37+00:00,31.0,29,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:36
1254,9693,2025-03-16T05:08:47+00:00,,30,Other,,,,CAR 30 (LAW) TIME 1:31.084 DELETED - TRACK LIMITS AT TURN 6 LAP 28 16:07:39
1254,9693,2025-03-16T05:13:01+00:00,30.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:13:00
1254,9693,2025-03-16T05:13:38+00:00,30.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:13:37
1254,9693,2025-03-16T05:13:42+00:00,,33,Other,,,,CAR 81 (PIA) TIME 1:29.379 DELETED - TRACK LIMITS AT TURN 6 LAP 32 16:12:17
1254,9693,2025-03-16T05:14:46+00:00,87.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:14:46
1254,9693,2025-03-16T05:14:49+00:00,,34,Flag,DOUBLE YELLOW,Sector,10.0,DOUBLE YELLOW IN TRACK SECTOR 10
